rep,run,shelf,plate,line,trt,read time,start,end,start count,end count,germinated,notes
1,1,5,146,149-2,0,1/30/16 9:39,246.18,295.15,5,5,0,
1,1,5,146,149-2,0,2/3/16 8:42,342.35,390.2,6,6,0,
1,1,5,146,149-2,0,2/5/16 8:57,390.2,438.45,6,6,0,
1,1,5,179,149-2,20,1/20/16 8:34,0,54.07,0,0,0,
1,1,5,179,149-2,20,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,5,179,149-2,20,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,179,149-2,20,1/28/16 8:41,198.38,246.18,1,1,0,
1,1,5,179,149-2,20,1/30/16 9:39,246.18,295.15,1,1,0,
1,1,5,179,149-2,20,2/1/16 8:51,295.15,342.35,1,1,0,
1,1,5,179,149-2,20,2/3/16 8:42,342.35,390.2,1,1,0,
1,1,5,179,149-2,20,2/5/16 8:57,390.2,438.45,1,1,0,
1,1,7,252,149-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,252,149-2,15,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,7,252,149-2,15,1/26/16 8:59,150.62,198.48,1,1,0,
1,1,7,252,149-2,15,1/30/16 9:53,246.28,295.38,2,2,0,
1,1,7,252,149-2,15,2/1/16 8:59,295.38,342.48,2,2,0,
1,1,7,252,149-2,15,2/3/16 8:42,342.48,390.2,2,2,0,
1,1,7,252,149-2,15,2/5/16 10:44,390.2,440.23,2,2,0,
1,1,8,265,149-2,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,265,149-2,10,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,265,149-2,10,1/28/16 8:50,198.55,246.33,5,5,0,
1,1,8,265,149-2,10,2/1/16 8:59,295.43,342.48,6,6,0,
1,1,8,265,149-2,10,2/3/16 8:53,342.48,390.38,6,6,0,
1,2,1,18,150-1,15,2/11/16 8:35,0,60.58,,0,0,
1,2,4,140,150-1,10,2/11/16 8:41,0,59.93,,0,0,
1,2,7,241,150-1,20,2/11/16 8:47,0,59.45,,0,0,
1,2,7,241,150-1,20,2/13/16 8:42,59.45,107.37,0,0,0,
1,2,9,305,150-1,0,2/11/16 8:51,0,59.1,,0,0,
1,1,5,153,150-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,5,153,150-2,10,1/26/16 8:53,150.53,198.38,3,3,0,
1,1,5,153,150-2,10,1/28/16 8:41,198.38,246.18,3,3,0,
1,1,5,153,150-2,10,1/30/16 9:39,246.18,295.15,3,3,0,
1,1,5,153,150-2,10,2/1/16 8:51,295.15,342.35,3,3,0,
1,1,5,153,150-2,10,2/3/16 8:42,342.35,390.2,3,3,0,
1,1,5,153,150-2,10,2/5/16 8:57,390.2,438.45,3,3,0,
1,1,5,159,150-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,5,159,150-2,20,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,159,150-2,20,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,159,150-2,20,1/28/16 8:41,198.38,246.18,1,1,0,
1,1,5,159,150-2,20,1/30/16 9:39,246.18,295.15,1,1,0,
1,1,5,159,150-2,20,2/1/16 8:51,295.15,342.35,1,1,0,
1,1,5,159,150-2,20,2/3/16 8:42,342.35,390.2,1,1,0,
1,1,5,159,150-2,20,2/5/16 8:57,390.2,438.45,1,1,0,
1,1,6,196,150-2,0,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,196,150-2,0,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,6,196,150-2,0,1/28/16 8:45,198.43,246.25,2,2,0,
1,1,6,196,150-2,0,1/30/16 9:48,246.25,295.3,2,2,0,
1,1,6,196,150-2,0,2/1/16 8:56,295.3,342.43,2,2,0,
1,1,6,196,150-2,0,2/3/16 8:42,342.43,390.2,2,2,0,
1,1,6,196,150-2,0,2/5/16 10:17,390.2,439.78,2,2,0,
1,1,7,224,150-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,224,150-2,15,1/24/16 9:07,102.18,150.62,1,1,0,
1,1,7,224,150-2,15,1/26/16 8:59,150.62,198.48,1,1,0,
1,1,7,224,150-2,15,1/28/16 8:47,198.48,246.28,1,1,0,
1,1,7,224,150-2,15,1/30/16 9:53,246.28,295.38,1,1,0,
1,1,7,224,150-2,15,2/1/16 8:59,295.38,342.48,1,1,0,
1,1,7,224,150-2,15,2/3/16 8:42,342.48,390.2,1,1,0,
1,1,7,224,150-2,15,2/5/16 10:44,390.2,440.23,1,1,0,
1,2,2,53,151-1,15,2/11/16 8:37,0,60.37,,0,0,
1,2,5,173,151-1,20,2/11/16 8:43,0,59.72,,0,0,
1,2,5,173,151-1,20,2/13/16 8:36,59.72,107.6,0,0,0,
1,2,6,201,151-1,10,2/11/16 8:45,0,59.58,,0,0,
1,2,6,201,151-1,10,2/13/16 8:39,59.58,107.48,0,0,0,
1,2,7,221,151-1,0,2/11/16 8:47,0,59.45,,0,0,
1,1,1,21,151-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,1,21,151-2,10,1/26/16 8:37,150.33,198.12,4,4,0,
1,1,1,21,151-2,10,1/28/16 8:28,198.12,245.97,4,4,0,
1,1,1,21,151-2,10,2/1/16 8:32,294.92,342.03,5,5,0,
1,1,1,21,151-2,10,2/3/16 8:23,342.03,389.88,5,5,0,
1,1,1,21,151-2,10,2/5/16 8:08,389.88,437.63,5,5,0,
1,1,3,84,151-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,3,84,151-2,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,84,151-2,20,1/24/16 8:56,101.98,150.43,0,0,0,
1,1,3,84,151-2,20,1/30/16 9:33,246.05,295.05,5,5,0,
1,1,3,84,151-2,20,2/1/16 8:41,295.05,342.18,5,5,0,
1,1,3,84,151-2,20,2/5/16 8:24,390.03,437.9,6,6,0,
1,1,7,242,151-2,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,242,151-2,0,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,242,151-2,0,1/26/16 8:59,150.62,198.48,3,3,0,
1,1,7,242,151-2,0,1/28/16 8:47,198.48,246.28,3,3,0,
1,1,7,242,151-2,0,1/30/16 9:53,246.28,295.38,3,3,0,
1,1,7,242,151-2,0,2/1/16 8:59,295.38,342.48,3,3,0,
1,1,7,242,151-2,0,2/3/16 8:42,342.48,390.2,3,3,0,
1,1,7,242,151-2,0,2/5/16 10:44,390.2,440.23,3,3,0,
1,1,8,278,151-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,278,151-2,15,1/28/16 8:50,198.55,246.33,10,10,0,
1,1,8,278,151-2,15,1/30/16 9:56,246.33,295.43,10,10,0,
1,1,8,278,151-2,15,2/1/16 8:59,295.43,342.48,10,10,0,
1,1,8,278,151-2,15,2/3/16 8:53,342.48,390.38,10,10,0,
1,1,8,278,151-2,15,2/5/16 10:54,390.38,440.4,10,10,0,
1,1,8,278,151-2,15,,440.4,Inf,10,10,0,
1,2,1,34,152-1,0,2/11/16 8:35,0,60.58,,0,0,
1,2,3,76,152-1,20,2/11/16 8:39,0,60.15,,0,0,
1,2,3,76,152-1,20,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,6,182,152-1,15,2/11/16 8:45,0,59.58,,0,0,
1,2,7,226,152-1,10,2/11/16 8:47,0,59.45,,0,0,
1,2,4,116,153-1,0,2/11/16 8:41,0,59.93,,0,0,
1,2,5,152,153-1,20,2/11/16 8:43,0,59.72,,0,0,
1,2,5,152,153-1,20,2/13/16 8:36,59.72,107.6,0,0,0,
1,2,8,260,153-1,15,2/11/16 8:49,0,59.32,,0,0,
1,2,9,298,153-1,10,2/11/16 8:51,0,59.1,,0,0,
1,1,5,164,153-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,5,164,153-2,20,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,164,153-2,20,1/28/16 8:41,198.38,246.18,7,7,0,
1,1,5,164,153-2,20,2/3/16 8:42,342.35,390.2,9,9,0,
1,1,5,164,153-2,20,2/5/16 8:57,390.2,438.45,9,9,0,
1,1,7,226,153-2,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,226,153-2,0,1/24/16 9:07,102.18,150.62,3,3,0,
1,1,7,226,153-2,0,1/30/16 9:53,246.28,295.38,5,5,0,
1,1,7,226,153-2,0,2/1/16 8:59,295.38,342.48,5,5,0,
1,1,7,226,153-2,0,2/3/16 8:42,342.48,390.2,5,5,0,
1,1,7,226,153-2,0,2/5/16 10:44,390.2,440.23,5,5,0,
1,1,7,239,153-2,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,239,153-2,10,1/28/16 8:47,198.48,246.28,8,8,0,
1,1,7,239,153-2,10,1/30/16 9:53,246.28,295.38,8,8,0,
1,1,7,239,153-2,10,2/1/16 8:59,295.38,342.48,8,8,0,
1,1,7,239,153-2,10,2/3/16 8:42,342.48,390.2,8,8,0,
1,1,7,239,153-2,10,2/5/16 10:44,390.2,440.23,8,8,0,
1,1,9,296,153-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,9,296,153-2,15,1/22/16 8:49,54.13,102.32,0,0,0,
1,1,9,296,153-2,15,1/26/16 9:07,150.73,198.62,3,3,0,
1,1,9,296,153-2,15,1/30/16 9:56,246.33,295.43,6,6,0,
1,1,9,296,153-2,15,2/1/16 8:59,295.43,342.48,6,6,0,
1,1,9,296,153-2,15,2/3/16 8:58,342.48,390.47,6,6,0,
1,1,9,296,153-2,15,2/5/16 11:07,390.47,440.62,6,6,0,
1,1,3,106,156-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,3,106,156-1,0,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,106,156-1,0,1/24/16 8:56,101.98,150.43,0,0,0,
1,1,3,106,156-1,0,1/26/16 8:43,150.43,198.22,0,0,0,
1,1,3,106,156-1,0,2/1/16 8:41,295.05,342.18,4,4,0,
1,1,3,106,156-1,0,2/3/16 8:32,342.18,390.03,4,4,0,
1,1,7,233,156-1,20,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,233,156-1,20,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,233,156-1,20,1/24/16 9:07,102.18,150.62,0,0,0,
1,1,7,233,156-1,20,1/26/16 8:59,150.62,198.48,0,0,0,
1,1,7,233,156-1,20,1/28/16 8:47,198.48,246.28,0,0,0,
1,1,7,233,156-1,20,1/30/16 9:53,246.28,295.38,0,0,0,
1,1,7,233,156-1,20,2/1/16 8:59,295.38,342.48,0,0,0,
1,1,7,233,156-1,20,2/3/16 8:42,342.48,390.2,0,0,0,
1,1,7,233,156-1,20,2/5/16 10:44,390.2,440.23,0,0,0,
1,1,7,233,156-1,20,,440.23,Inf,0,10,0,
1,1,8,256,156-1,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,256,156-1,10,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,256,156-1,10,1/24/16 9:10,102.28,150.67,0,0,0,
1,1,8,256,156-1,10,1/26/16 9:03,150.67,198.55,0,0,0,
1,1,8,256,156-1,10,2/3/16 8:53,342.48,390.38,3,3,0,
1,1,9,313,156-1,15,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,313,156-1,15,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,313,156-1,15,1/24/16 9:14,102.32,150.73,0,0,0,
1,1,9,313,156-1,15,1/26/16 9:07,150.73,198.62,0,0,0,
1,1,9,313,156-1,15,1/28/16 8:50,198.62,246.33,0,0,0,
1,1,9,313,156-1,15,1/30/16 9:56,246.33,295.43,0,0,0,
1,1,9,313,156-1,15,2/1/16 8:59,295.43,342.48,0,0,0,
1,1,9,313,156-1,15,2/3/16 8:58,342.48,390.47,0,0,0,
1,1,9,313,156-1,15,2/5/16 11:07,390.47,440.62,0,0,0,
1,1,9,313,156-1,15,,440.62,Inf,0,10,0,
1,1,2,61,156-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,2,61,156-2,20,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,61,156-2,20,1/24/16 8:54,101.95,150.4,0,0,0,
1,1,2,61,156-2,20,1/26/16 8:40,150.4,198.17,0,0,0,
1,1,2,61,156-2,20,1/28/16 8:28,198.17,245.97,0,0,0,
1,1,2,61,156-2,20,1/30/16 9:29,245.97,294.98,0,0,0,
1,1,2,61,156-2,20,2/1/16 8:38,294.98,342.13,0,0,0,
1,1,2,61,156-2,20,2/3/16 8:23,342.13,389.88,0,0,0,
1,1,2,61,156-2,20,2/5/16 8:08,389.88,437.63,0,0,0,
1,1,2,61,156-2,20,,437.63,Inf,0,10,0,
1,1,4,109,156-2,15,1/20/16 8:30,0,54,0,0,0,
1,1,4,109,156-2,15,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,109,156-2,15,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,109,156-2,15,1/26/16 8:49,150.48,198.32,0,0,0,
1,1,4,109,156-2,15,1/28/16 8:36,198.32,246.1,0,0,0,
1,1,4,109,156-2,15,1/30/16 9:39,246.1,295.15,0,0,0,
1,1,4,109,156-2,15,2/1/16 8:46,295.15,342.27,0,0,0,
1,1,4,109,156-2,15,2/3/16 8:32,342.27,390.03,0,0,0,
1,1,5,150,156-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,5,150,156-2,10,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,150,156-2,10,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,150,156-2,10,1/28/16 8:41,198.38,246.18,1,1,0,
1,1,9,322,156-2,0,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,322,156-2,0,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,322,156-2,0,1/24/16 9:14,102.32,150.73,0,0,0,
1,1,9,322,156-2,0,1/26/16 9:07,150.73,198.62,0,0,0,
1,1,9,322,156-2,0,2/5/16 11:07,390.47,440.62,10,10,0,
1,1,9,322,156-2,0,,440.62,Inf,10,10,0,
1,2,3,80,163-1,10,2/11/16 8:39,0,60.15,,0,0,
1,2,4,112,163-1,20,2/11/16 8:41,0,59.93,,0,0,
1,2,7,247,163-1,0,2/11/16 8:47,0,59.45,,0,0,
1,2,9,323,163-1,15,2/11/16 8:51,0,59.1,0,0,0,
1,2,3,97,163-2,15,2/11/16 8:39,0,60.15,,0,0,
1,2,6,207,163-2,0,2/11/16 8:45,0,59.58,,0,0,
1,2,7,237,163-2,20,2/11/16 8:47,0,59.45,,0,0,
1,2,8,268,163-2,10,2/11/16 8:49,0,59.32,,0,0,
1,2,3,77,164-1,20,2/11/16 8:39,0,60.15,,0,0,
1,2,3,77,164-1,20,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,6,191,164-1,15,2/11/16 8:45,0,59.58,,0,0,
1,2,6,210,164-1,0,2/11/16 8:45,0,59.58,,0,0,
1,2,6,210,164-1,0,2/13/16 8:39,59.58,107.48,0,0,0,
1,2,8,287,164-1,10,2/11/16 8:49,0,59.32,,0,0,
1,1,1,18,164-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,1,18,164-2,10,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,18,164-2,10,1/24/16 8:50,101.9,150.33,0,0,0,
1,1,1,18,164-2,10,1/30/16 9:25,245.97,294.92,2,2,0,
1,1,1,18,164-2,10,2/5/16 8:08,389.88,437.63,4,4,0,
1,1,2,58,164-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,2,58,164-2,20,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,58,164-2,20,1/24/16 8:54,101.95,150.4,0,0,0,
1,1,2,58,164-2,20,1/26/16 8:40,150.4,198.17,0,0,0,
1,1,2,58,164-2,20,1/30/16 9:29,245.97,294.98,1,1,0,
1,1,2,58,164-2,20,2/1/16 8:38,294.98,342.13,1,1,0,
1,1,2,58,164-2,20,2/3/16 8:23,342.13,389.88,1,1,0,
1,1,2,58,164-2,20,2/5/16 8:08,389.88,437.63,1,1,0,
1,1,7,232,164-2,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,232,164-2,0,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,232,164-2,0,1/24/16 9:07,102.18,150.62,0,0,0,
1,1,7,232,164-2,0,2/1/16 8:59,295.38,342.48,3,3,0,
1,1,7,232,164-2,0,2/3/16 8:42,342.48,390.2,3,3,0,
1,1,7,232,164-2,0,2/5/16 10:44,390.2,440.23,3,3,0,
1,1,1,26,165-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,1,26,165-1,15,1/28/16 8:28,198.12,245.97,4,4,0,
1,1,1,26,165-1,15,1/30/16 9:25,245.97,294.92,4,4,0,
1,1,1,26,165-1,15,2/3/16 8:23,342.03,389.88,6,6,0,
1,1,1,26,165-1,15,2/5/16 8:08,389.88,437.63,6,6,0,
1,1,2,37,165-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,2,37,165-1,10,1/26/16 8:40,150.4,198.17,4,4,0,
1,1,2,37,165-1,10,1/30/16 9:29,245.97,294.98,5,5,0,
1,1,2,37,165-1,10,2/1/16 8:38,294.98,342.13,5,5,0,
1,1,2,37,165-1,10,2/3/16 8:23,342.13,389.88,5,5,0,
1,1,2,37,165-1,10,2/5/16 8:08,389.88,437.63,5,5,0,
1,1,4,118,165-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,4,118,165-1,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,118,165-1,20,1/30/16 9:39,246.1,295.15,7,7,0,
1,1,4,118,165-1,20,2/3/16 8:32,342.27,390.03,8,8,0,
1,1,4,118,165-1,20,2/5/16 8:24,390.03,437.9,8,8,0,
1,1,8,284,165-1,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,284,165-1,0,1/28/16 8:50,198.55,246.33,7,7,0,
1,1,8,284,165-1,0,2/1/16 8:59,295.43,342.48,8,8,0,
1,1,8,284,165-1,0,2/3/16 8:53,342.48,390.38,8,8,0,
1,1,8,284,165-1,0,2/5/16 10:54,390.38,440.4,8,8,0,
1,2,2,62,167-1,20,2/11/16 8:37,0,60.37,,0,0,
1,2,2,62,167-1,20,2/13/16 8:29,60.37,108.23,0,0,0,
1,2,3,84,167-1,0,2/11/16 8:39,0,60.15,,0,0,
1,2,3,84,167-1,0,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,7,217,167-1,15,2/11/16 8:47,0,59.45,,0,0,
1,2,7,248,167-1,10,2/11/16 8:47,0,59.45,,0,0,
1,2,1,23,168-1,0,2/11/16 8:35,0,60.58,,0,0,
1,2,3,95,168-1,15,2/11/16 8:39,0,60.15,,0,0,
1,2,6,209,168-1,20,2/11/16 8:45,0,59.58,,0,0,
1,2,8,282,168-1,10,2/11/16 8:49,0,59.32,,0,0,
1,2,2,55,168-2,10,2/11/16 8:37,0,60.37,,0,0,
1,2,4,113,168-2,0,2/11/16 8:41,0,59.93,,0,0,
1,2,4,113,168-2,0,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,6,193,168-2,15,2/11/16 8:45,0,59.58,,0,0,
1,2,6,193,168-2,15,2/13/16 8:39,59.58,107.48,0,0,0,
1,2,7,232,168-2,20,2/11/16 8:47,0,59.45,,0,0,
1,2,7,232,168-2,20,2/13/16 8:42,59.45,107.37,0,0,0,
1,2,3,92,169-1,0,2/11/16 8:39,0,60.15,,0,0,
1,2,4,139,169-1,20,2/11/16 8:41,0,59.93,,0,0,
1,2,4,139,169-1,20,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,7,234,169-1,10,2/11/16 8:47,0,59.45,,0,0,
1,2,8,285,169-1,15,2/11/16 8:49,0,59.32,,0,0,
1,2,1,19,169-2,15,2/11/16 8:35,0,60.58,,0,0,
1,2,1,32,169-2,10,2/11/16 8:35,0,60.58,,0,0,
1,2,1,32,169-2,10,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,4,115,169-2,20,2/11/16 8:41,0,59.93,,0,0,
1,2,4,115,169-2,20,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,9,320,169-2,0,2/11/16 8:51,0,59.1,,0,0,
1,2,9,320,169-2,0,2/13/16 8:46,59.1,107.02,0,0,0,
1,1,1,5,170-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,1,5,170-1,10,1/26/16 8:37,150.33,198.12,6,6,0,
1,1,1,5,170-1,10,1/28/16 8:28,198.12,245.97,6,6,0,
1,1,1,5,170-1,10,1/30/16 9:25,245.97,294.92,6,6,0,
1,1,1,5,170-1,10,2/1/16 8:32,294.92,342.03,6,6,0,
1,1,1,5,170-1,10,2/3/16 8:23,342.03,389.88,6,6,0,
1,1,1,5,170-1,10,2/5/16 8:08,389.88,437.63,6,6,0,
1,1,1,20,170-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,1,20,170-1,20,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,20,170-1,20,1/24/16 8:50,101.9,150.33,0,0,0,
1,1,1,20,170-1,20,2/1/16 8:32,294.92,342.03,8,8,0,
1,1,1,20,170-1,20,2/3/16 8:23,342.03,389.88,8,8,0,
1,1,1,20,170-1,20,2/5/16 8:08,389.88,437.63,8,8,0,
1,1,9,305,170-1,15,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,305,170-1,15,1/28/16 8:50,198.62,246.33,9,9,0,
1,1,9,305,170-1,15,1/30/16 9:56,246.33,295.43,9,9,0,
1,1,9,305,170-1,15,2/1/16 8:59,295.43,342.48,9,9,0,
1,1,9,305,170-1,15,2/3/16 8:58,342.48,390.47,9,9,0,
1,1,9,305,170-1,15,2/5/16 11:07,390.47,440.62,9,9,0,
1,1,9,306,170-1,0,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,306,170-1,0,1/26/16 9:07,150.73,198.62,8,8,0,
1,1,9,306,170-1,0,1/30/16 9:56,246.33,295.43,9,9,0,
1,1,9,306,170-1,0,2/1/16 8:59,295.43,342.48,9,9,0,
1,1,9,306,170-1,0,2/3/16 8:58,342.48,390.47,9,9,0,
1,1,9,306,170-1,0,2/5/16 11:07,390.47,440.62,9,9,0,
1,1,1,6,173-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,1,6,173-1,10,1/28/16 8:28,198.12,245.97,6,6,0,
1,1,1,6,173-1,10,1/30/16 9:25,245.97,294.92,6,6,0,
1,1,1,6,173-1,10,2/1/16 8:32,294.92,342.03,6,6,0,
1,1,1,6,173-1,10,2/3/16 8:23,342.03,389.88,6,6,0,
1,1,1,6,173-1,10,2/5/16 8:08,389.88,437.63,6,6,0,
1,1,4,116,173-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,4,116,173-1,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,116,173-1,20,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,116,173-1,20,2/3/16 8:32,342.27,390.03,9,9,0,
1,1,4,116,173-1,20,2/5/16 8:24,390.03,437.9,9,9,0,
1,1,8,280,173-1,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,280,173-1,0,1/26/16 9:03,150.67,198.55,6,6,0,
1,1,8,280,173-1,0,1/28/16 8:50,198.55,246.33,6,6,0,
1,1,8,280,173-1,0,1/30/16 9:56,246.33,295.43,6,6,0,
1,1,8,280,173-1,0,2/1/16 8:59,295.43,342.48,6,6,0,
1,1,8,280,173-1,0,2/3/16 8:53,342.48,390.38,6,6,0,
1,1,8,280,173-1,0,2/5/16 10:54,390.38,440.4,6,6,0,
1,1,8,288,173-1,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,288,173-1,15,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,288,173-1,15,1/26/16 9:03,150.67,198.55,8,8,0,
1,1,8,288,173-1,15,1/28/16 8:50,198.55,246.33,8,8,0,
1,1,8,288,173-1,15,1/30/16 9:56,246.33,295.43,8,8,0,
1,1,8,288,173-1,15,2/1/16 8:59,295.43,342.48,8,8,0,
1,1,8,288,173-1,15,2/3/16 8:53,342.48,390.38,8,8,0,
1,1,8,288,173-1,15,2/5/16 10:54,390.38,440.4,8,8,0,
1,1,2,50,173-2,0,1/20/16 8:30,0,54,0,0,0,
1,1,2,50,173-2,0,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,50,173-2,0,2/1/16 8:38,294.98,342.13,6,6,0,
1,1,2,50,173-2,0,2/5/16 8:08,389.88,437.63,7,7,0,
1,1,4,113,173-2,15,1/20/16 8:30,0,54,0,0,0,
1,1,4,113,173-2,15,1/30/16 9:39,246.1,295.15,7,7,0,
1,1,4,113,173-2,15,2/1/16 8:46,295.15,342.27,7,7,0,
1,1,4,113,173-2,15,2/3/16 8:32,342.27,390.03,7,7,0,
1,1,4,113,173-2,15,2/5/16 8:24,390.03,437.9,7,7,0,
1,1,5,149,173-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,5,149,173-2,10,1/28/16 8:41,198.38,246.18,3,3,0,
1,1,5,149,173-2,10,2/1/16 8:51,295.15,342.35,5,5,0,
1,1,5,149,173-2,10,2/3/16 8:42,342.35,390.2,5,5,0,
1,1,5,149,173-2,10,2/5/16 8:57,390.2,438.45,5,5,0,
1,1,6,207,173-2,20,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,207,173-2,20,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,6,207,173-2,20,1/24/16 9:04,102.07,150.57,0,0,0,
1,1,6,207,173-2,20,1/26/16 8:56,150.57,198.43,0,0,0,
1,1,6,207,173-2,20,2/5/16 10:17,390.2,439.78,6,6,0,
1,1,1,10,174-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,1,10,174-1,0,1/28/16 8:28,198.12,245.97,7,7,0,
1,1,1,10,174-1,0,2/1/16 8:32,294.92,342.03,8,8,0,
1,1,1,10,174-1,0,2/5/16 8:08,389.88,437.63,8,8,0,
1,1,8,285,174-1,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,285,174-1,10,1/30/16 9:56,246.33,295.43,8,8,0,
1,1,8,285,174-1,10,2/1/16 8:59,295.43,342.48,8,8,0,
1,1,8,285,174-1,10,2/3/16 8:53,342.48,390.38,8,8,0,
1,1,8,285,174-1,10,2/5/16 10:54,390.38,440.4,8,8,0,
1,1,9,293,174-1,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,9,293,174-1,15,1/22/16 8:49,54.13,102.32,0,0,0,
1,1,9,293,174-1,15,1/26/16 9:07,150.73,198.62,8,8,0,
1,1,9,293,174-1,15,1/28/16 8:50,198.62,246.33,8,8,0,
1,1,9,293,174-1,15,1/30/16 9:56,246.33,295.43,8,8,0,
1,1,9,293,174-1,15,2/1/16 8:59,295.43,342.48,8,8,0,
1,1,9,293,174-1,15,2/5/16 11:07,390.47,440.62,9,9,0,
1,1,9,323,174-1,20,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,323,174-1,20,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,323,174-1,20,1/24/16 9:14,102.32,150.73,0,0,0,
1,1,9,323,174-1,20,2/3/16 8:58,342.48,390.47,9,9,0,
1,1,9,323,174-1,20,2/5/16 11:07,390.47,440.62,9,9,0,
1,2,1,17,174-2,20,2/11/16 8:35,0,60.58,,0,0,
1,2,1,17,174-2,20,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,4,135,174-2,15,2/11/16 8:41,0,59.93,,0,0,
1,2,8,286,174-2,10,2/11/16 8:49,0,59.32,,0,0,
1,2,9,293,174-2,0,2/11/16 8:51,0,59.1,,0,0,
1,2,1,3,177-1,10,2/11/16 8:35,0,60.58,,0,0,
1,2,2,65,177-1,15,2/11/16 8:37,0,60.37,,0,0,
1,2,3,98,177-1,0,2/11/16 8:39,0,60.15,,0,0,
1,2,8,266,177-1,20,2/11/16 8:49,0,59.32,,0,0,
