rep,run,shelf,plate,line,trt,start time,start hour,end time,end hour,start germ,end germ,germinated
1,2,1,28,134-1,10,2/08/16 20:00,446,2/29/16 11:07,495.1166667,5,5,0
1,2,1,28,134-1,10,,495.1166667,,Inf,5,10,5
1,2,1,29,144-2,10,2/08/16 20:00,0,2/11/16 08:35,60.58333333,0,0,0
1,2,1,29,144-2,10,2/08/16 20:00,60.58333333,2/13/16 08:26,108.4333333,0,3,3
1,2,1,29,144-2,10,2/08/16 20:00,108.4333333,2/15/16 08:21,156.35,3,4,1
1,2,1,29,144-2,10,2/08/16 20:00,156.35,2/17/16 10:20,206.3333333,4,4,0
1,2,1,29,144-2,10,2/08/16 20:00,206.3333333,2/19/16 10:04,254.0666667,4,4,0
1,2,1,29,144-2,10,2/08/16 20:00,254.0666667,2/21/16 11:20,303.3333333,4,5,1
1,2,1,29,144-2,10,2/08/16 20:00,303.3333333,2/23/16 09:57,349.95,5,5,0
1,2,1,29,144-2,10,2/08/16 20:00,349.95,2/25/16 08:17,396.2833333,5,6,1
1,2,1,29,144-2,10,2/08/16 20:00,396.2833333,2/27/16 10:00,446,6,6,0
1,2,1,29,144-2,10,2/08/16 20:00,446,2/29/16 11:07,495.1166667,6,6,0
1,2,1,29,144-2,10,,495.1166667,,Inf,6,10,4
1,2,1,30,133-1,0,2/08/16 20:00,0,2/11/16 08:35,60.58333333,0,0,0
1,2,1,30,133-1,0,2/08/16 20:00,60.58333333,2/13/16 08:26,108.4333333,0,1,1
1,2,1,30,133-1,0,2/08/16 20:00,108.4333333,2/15/16 08:21,156.35,1,2,1
1,2,1,30,133-1,0,2/08/16 20:00,156.35,2/17/16 10:20,206.3333333,2,4,2
1,2,1,30,133-1,0,2/08/16 20:00,206.3333333,2/19/16 10:04,254.0666667,4,4,0
1,2,1,30,133-1,0,2/08/16 20:00,254.0666667,2/21/16 11:20,303.3333333,4,5,1
1,2,1,30,133-1,0,2/08/16 20:00,303.3333333,2/23/16 09:57,349.95,5,6,1
1,2,1,30,133-1,0,2/08/16 20:00,349.95,2/25/16 08:17,396.2833333,6,6,0
1,2,1,30,133-1,0,2/08/16 20:00,396.2833333,2/27/16 10:00,446,6,6,0
1,2,1,30,133-1,0,2/08/16 20:00,446,2/29/16 11:07,495.1166667,6,6,0
1,2,1,30,133-1,0,,495.1166667,,Inf,6,10,4
1,2,1,31,185-1,15,2/08/16 20:00,0,2/11/16 08:35,60.58333333,0,0,0
1,2,1,31,185-1,15,2/08/16 20:00,60.58333333,2/13/16 08:26,108.4333333,0,0,0
1,2,1,31,185-1,15,2/08/16 20:00,108.4333333,2/15/16 08:21,156.35,0,0,0
1,2,1,31,185-1,15,2/08/16 20:00,156.35,2/17/16 10:20,206.3333333,0,5,5
1,2,1,31,185-1,15,2/08/16 20:00,206.3333333,2/19/16 10:04,254.0666667,5,10,5
1,2,1,31,185-1,15,2/08/16 20:00,254.0666667,2/21/16 11:20,303.3333333,10,10,0
1,2,1,31,185-1,15,2/08/16 20:00,303.3333333,2/23/16 09:57,349.95,10,10,0
1,2,1,31,185-1,15,2/08/16 20:00,349.95,2/25/16 08:17,396.2833333,10,10,0
1,2,1,31,185-1,15,2/08/16 20:00,396.2833333,2/27/16 10:00,446,10,10,0
1,2,1,31,185-1,15,2/08/16 20:00,446,2/29/16 11:07,495.1166667,10,10,0
1,2,1,31,185-1,15,,495.1166667,,Inf,10,10,0
1,2,1,32,169-2,10,2/08/16 20:00,0,2/11/16 08:35,60.58333333,0,0,0
1,2,1,32,169-2,10,2/08/16 20:00,60.58333333,2/13/16 08:26,108.4333333,0,0,0
1,2,1,32,169-2,10,2/08/16 20:00,108.4333333,2/15/16 08:21,156.35,0,3,3
1,2,1,32,169-2,10,2/08/16 20:00,156.35,2/17/16 10:20,206.3333333,3,3,0
1,2,1,32,169-2,10,2/08/16 20:00,206.3333333,2/19/16 10:04,254.0666667,3,3,0
1,2,1,32,169-2,10,2/08/16 20:00,254.0666667,2/21/16 11:20,303.3333333,3,4,1
1,2,1,32,169-2,10,2/08/16 20:00,303.3333333,2/23/16 09:57,349.95,4,4,0
1,2,1,32,169-2,10,2/08/16 20:00,349.95,2/25/16 08:17,396.2833333,4,4,0
1,2,1,32,169-2,10,2/08/16 20:00,396.2833333,2/27/16 10:00,446,4,4,0
1,2,1,32,169-2,10,2/08/16 20:00,446,2/29/16 11:07,495.1166667,4,4,0
1,2,1,32,169-2,10,,495.1166667,,Inf,4,10,6
1,2,1,33,147-2,20,2/08/16 20:00,0,2/11/16 08:35,60.58333333,0,0,0
1,2,1,33,147-2,20,2/08/16 20:00,60.58333333,2/13/16 08:26,108.4333333,0,0,0
1,2,1,33,147-2,20,2/08/16 20:00,108.4333333,2/15/16 08:21,156.35,0,0,0
1,2,1,33,147-2,20,2/08/16 20:00,156.35,2/17/16 10:20,206.3333333,0,2,2
1,2,1,33,147-2,20,2/08/16 20:00,206.3333333,2/19/16 10:04,254.0666667,2,4,2
1,2,1,33,147-2,20,2/08/16 20:00,254.0666667,2/21/16 11:20,303.3333333,4,4,0
1,2,1,33,147-2,20,2/08/16 20:00,303.3333333,2/23/16 09:57,349.95,4,4,0
1,2,1,33,147-2,20,2/08/16 20:00,349.95,2/25/16 08:17,396.2833333,4,5,1
1,2,1,33,147-2,20,2/08/16 20:00,396.2833333,2/27/16 10:00,446,5,5,0
1,2,1,33,147-2,20,2/08/16 20:00,446,2/29/16 11:07,495.1166667,5,5,0
1,2,1,33,147-2,20,,495.1166667,,Inf,5,10,5
1,2,1,34,152-1,0,2/08/16 20:00,0,2/11/16 08:35,60.58333333,0,0,0
1,2,1,34,152-1,0,2/08/16 20:00,60.58333333,2/13/16 08:26,108.4333333,0,3,3
1,2,1,34,152-1,0,2/08/16 20:00,108.4333333,2/15/16 08:21,156.35,3,9,6
1,2,1,34,152-1,0,2/08/16 20:00,156.35,2/17/16 10:20,206.3333333,9,9,0
1,2,1,34,152-1,0,2/08/16 20:00,206.3333333,2/19/16 10:04,254.0666667,9,9,0
1,2,1,34,152-1,0,2/08/16 20:00,254.0666667,2/21/16 11:20,303.3333333,9,10,1
1,2,1,34,152-1,0,2/08/16 20:00,303.3333333,2/23/16 09:57,349.95,10,10,0
1,2,1,34,152-1,0,2/08/16 20:00,349.95,2/25/16 08:17,396.2833333,10,10,0
1,2,1,34,152-1,0,2/08/16 20:00,396.2833333,2/27/16 10:00,446,10,10,0
1,2,1,34,152-1,0,2/08/16 20:00,446,2/29/16 11:07,495.1166667,10,10,0
1,2,1,34,152-1,0,,495.1166667,,Inf,10,10,0
1,2,1,35,136-2,10,2/08/16 20:00,0,2/11/16 08:35,60.58333333,0,1,1
1,2,1,35,136-2,10,2/08/16 20:00,60.58333333,2/13/16 08:26,108.4333333,1,4,3
1,2,1,35,136-2,10,2/08/16 20:00,108.4333333,2/15/16 08:21,156.35,4,7,3
1,2,1,35,136-2,10,2/08/16 20:00,156.35,2/17/16 10:20,206.3333333,7,7,0
1,2,1,35,136-2,10,2/08/16 20:00,206.3333333,2/19/16 10:04,254.0666667,7,7,0
1,2,1,35,136-2,10,2/08/16 20:00,254.0666667,2/21/16 11:20,303.3333333,7,7,0
1,2,1,35,136-2,10,2/08/16 20:00,303.3333333,2/23/16 09:57,349.95,7,7,0
1,2,1,35,136-2,10,2/08/16 20:00,349.95,2/25/16 08:17,396.2833333,7,7,0
1,2,1,35,136-2,10,2/08/16 20:00,396.2833333,2/27/16 10:00,446,7,7,0
1,2,1,35,136-2,10,2/08/16 20:00,446,2/29/16 11:07,495.1166667,7,7,0
1,2,1,35,136-2,10,,495.1166667,,Inf,7,10,3
1,2,2,37,91-1,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,37,91-1,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,0,0
1,2,2,37,91-1,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,0,0,0
1,2,2,37,91-1,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,0,0,0
1,2,2,37,91-1,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,0,1,1
1,2,2,37,91-1,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,1,2,1
1,2,2,37,91-1,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,2,5,3
1,2,2,37,91-1,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,5,9,4
1,2,2,37,91-1,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,9,9,0
1,2,2,37,91-1,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,9,9,0
1,2,2,37,91-1,15,,494.9166667,,Inf,9,10,1
1,2,2,38,217-1,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,38,217-1,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,0,0
1,2,2,38,217-1,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,0,3,3
1,2,2,38,217-1,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,3,6,3
1,2,2,38,217-1,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,6,8,2
1,2,2,38,217-1,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,8,9,1
1,2,2,38,217-1,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,9,10,1
1,2,2,38,217-1,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,10,10,0
1,2,2,38,217-1,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,10,10,0
1,2,2,38,217-1,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,10,10,0
1,2,2,38,217-1,15,,494.9166667,,Inf,10,10,0
1,2,2,39,131-2,20,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,39,131-2,20,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,0,0
1,2,2,39,131-2,20,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,0,1,1
1,2,2,39,131-2,20,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,1,4,3
1,2,2,39,131-2,20,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,4,4,0
1,2,2,39,131-2,20,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,4,4,0
1,2,2,39,131-2,20,2/08/16 20:15,303.15,2/23/16 10:03,349.8,4,4,0
1,2,2,39,131-2,20,2/08/16 20:15,349.8,2/25/16 08:21,396.1,4,4,0
1,2,2,39,131-2,20,2/08/16 20:15,396.1,2/27/16 10:03,445.8,4,5,1
1,2,2,39,131-2,20,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,5,5,0
1,2,2,39,131-2,20,,494.9166667,,Inf,5,10,5
1,2,2,40,125-1,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,40,125-1,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,0,0
1,2,2,40,125-1,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,0,0,0
1,2,2,40,125-1,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,0,0,0
1,2,2,40,125-1,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,0,0,0
1,2,2,40,125-1,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,0,0,0
1,2,2,40,125-1,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,0,0,0
1,2,2,40,125-1,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,0,1,1
1,2,2,40,125-1,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,1,2,1
1,2,2,40,125-1,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,2,2,0
1,2,2,40,125-1,15,,494.9166667,,Inf,2,10,8
1,2,2,41,134-2,10,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,41,134-2,10,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,6,6
1,2,2,41,134-2,10,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,6,10,4
1,2,2,41,134-2,10,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,10,10,0
1,2,2,41,134-2,10,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,10,10,0
1,2,2,41,134-2,10,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,10,10,0
1,2,2,41,134-2,10,2/08/16 20:15,303.15,2/23/16 10:03,349.8,10,10,0
1,2,2,41,134-2,10,2/08/16 20:15,349.8,2/25/16 08:21,396.1,10,10,0
1,2,2,41,134-2,10,2/08/16 20:15,396.1,2/27/16 10:03,445.8,10,10,0
1,2,2,41,134-2,10,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,10,10,0
1,2,2,41,134-2,10,,494.9166667,,Inf,10,10,0
1,2,2,42,131-2,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,42,131-2,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,3,3
1,2,2,42,131-2,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,3,5,2
1,2,2,42,131-2,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,5,7,2
1,2,2,42,131-2,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,7,7,0
1,2,2,42,131-2,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,7,7,0
1,2,2,42,131-2,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,7,7,0
1,2,2,42,131-2,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,7,7,0
1,2,2,42,131-2,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,7,7,0
1,2,2,42,131-2,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,7,7,0
1,2,2,42,131-2,15,,494.9166667,,Inf,7,10,3
1,2,2,43,98-2,10,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,43,98-2,10,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,6,6
1,2,2,43,98-2,10,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,6,8,2
1,2,2,43,98-2,10,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,8,8,0
1,2,2,43,98-2,10,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,8,8,0
1,2,2,43,98-2,10,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,8,8,0
1,2,2,43,98-2,10,2/08/16 20:15,303.15,2/23/16 10:03,349.8,8,8,0
1,2,2,43,98-2,10,2/08/16 20:15,349.8,2/25/16 08:21,396.1,8,8,0
1,2,2,43,98-2,10,2/08/16 20:15,396.1,2/27/16 10:03,445.8,8,8,0
1,2,2,43,98-2,10,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,8,8,0
1,2,2,43,98-2,10,,494.9166667,,Inf,8,10,2
1,2,2,44,100-1,0,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,44,100-1,0,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,1,1
1,2,2,44,100-1,0,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,1,1,0
1,2,2,44,100-1,0,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,1,6,5
1,2,2,44,100-1,0,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,6,9,3
1,2,2,44,100-1,0,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,9,9,0
1,2,2,44,100-1,0,2/08/16 20:15,303.15,2/23/16 10:03,349.8,9,10,1
1,2,2,44,100-1,0,2/08/16 20:15,349.8,2/25/16 08:21,396.1,10,10,0
1,2,2,44,100-1,0,2/08/16 20:15,396.1,2/27/16 10:03,445.8,10,10,0
1,2,2,44,100-1,0,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,10,10,0
1,2,2,44,100-1,0,,494.9166667,,Inf,10,10,0
1,2,2,46,Johnny's,0,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,1,1
1,2,2,46,Johnny's,0,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,1,1,0
1,2,2,46,Johnny's,0,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,1,2,1
1,2,2,46,Johnny's,0,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,2,2,0
1,2,2,46,Johnny's,0,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,2,2,0
1,2,2,46,Johnny's,0,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,2,3,1
1,2,2,46,Johnny's,0,2/08/16 20:15,303.15,2/23/16 10:03,349.8,3,4,1
1,2,2,46,Johnny's,0,2/08/16 20:15,349.8,2/25/16 08:21,396.1,4,5,1
1,2,2,46,Johnny's,0,2/08/16 20:15,396.1,2/27/16 10:03,445.8,5,5,0
1,2,2,46,Johnny's,0,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,5,6,1
1,2,2,46,Johnny's,0,,494.9166667,,Inf,6,10,4
1,2,2,47,144-2,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,47,144-2,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,2,2
1,2,2,47,144-2,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,2,2,0
1,2,2,47,144-2,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,2,2,0
1,2,2,47,144-2,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,2,3,1
1,2,2,47,144-2,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,3,3,0
1,2,2,47,144-2,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,3,3,0
1,2,2,47,144-2,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,3,3,0
1,2,2,47,144-2,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,3,3,0
1,2,2,47,144-2,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,3,3,0
1,2,2,47,144-2,15,,494.9166667,,Inf,3,10,7
1,2,2,48,118-1,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,48,118-1,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,1,1
1,2,2,48,118-1,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,1,3,2
1,2,2,48,118-1,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,3,5,2
1,2,2,48,118-1,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,5,6,1
1,2,2,48,118-1,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,6,7,1
1,2,2,48,118-1,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,7,9,2
1,2,2,48,118-1,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,9,10,1
1,2,2,48,118-1,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,10,10,0
1,2,2,48,118-1,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,10,10,0
1,2,2,48,118-1,15,,494.9166667,,Inf,10,10,0
1,2,2,49,188-2,10,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,49,188-2,10,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,0,0
1,2,2,49,188-2,10,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,0,1,1
1,2,2,49,188-2,10,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,1,7,6
1,2,2,49,188-2,10,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,7,9,2
1,2,2,49,188-2,10,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,9,9,0
1,2,2,49,188-2,10,2/08/16 20:15,303.15,2/23/16 10:03,349.8,9,9,0
1,2,2,49,188-2,10,2/08/16 20:15,349.8,2/25/16 08:21,396.1,9,9,0
1,2,2,49,188-2,10,2/08/16 20:15,396.1,2/27/16 10:03,445.8,9,9,0
1,2,2,49,188-2,10,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,9,9,0
1,2,2,49,188-2,10,,494.9166667,,Inf,9,10,1
1,2,2,50,138-2,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,50,138-2,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,1,1
1,2,2,50,138-2,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,1,2,1
1,2,2,50,138-2,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,2,2,0
1,2,2,50,138-2,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,2,3,1
1,2,2,50,138-2,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,3,3,0
1,2,2,50,138-2,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,3,3,0
1,2,2,50,138-2,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,3,3,0
1,2,2,50,138-2,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,3,3,0
1,2,2,50,138-2,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,3,3,0
1,2,2,50,138-2,15,,494.9166667,,Inf,3,10,7
1,2,2,51,124-1,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,0,0,0
1,2,2,51,124-1,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,0,1,1
1,2,2,51,124-1,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,1,2,1
1,2,2,51,124-1,15,,494.9166667,,Inf,2,10,8
1,2,2,52,131-2,10,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,52,131-2,10,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,5,5
1,2,2,52,131-2,10,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,5,5,0
1,2,2,52,131-2,10,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,5,5,0
1,2,2,52,131-2,10,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,5,5,0
1,2,2,52,131-2,10,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,5,5,0
1,2,2,52,131-2,10,2/08/16 20:15,303.15,2/23/16 10:03,349.8,5,5,0
1,2,2,52,131-2,10,2/08/16 20:15,349.8,2/25/16 08:21,396.1,5,5,0
1,2,2,52,131-2,10,2/08/16 20:15,396.1,2/27/16 10:03,445.8,5,5,0
1,2,2,52,131-2,10,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,5,5,0
1,2,2,52,131-2,10,,494.9166667,,Inf,5,10,5
1,2,2,53,151-1,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,53,151-1,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,3,3
1,2,2,53,151-1,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,3,5,2
1,2,2,53,151-1,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,5,5,0
1,2,2,53,151-1,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,5,5,0
1,2,2,53,151-1,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,5,5,0
1,2,2,53,151-1,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,5,5,0
1,2,2,53,151-1,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,5,5,0
1,2,2,53,151-1,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,5,5,0
1,2,2,53,151-1,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,5,5,0
1,2,2,53,151-1,15,,494.9166667,,Inf,5,10,5
1,2,2,54,148-2,0,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,54,148-2,0,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,1,1
1,2,2,54,148-2,0,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,1,4,3
1,2,2,54,148-2,0,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,4,4,0
1,2,2,54,148-2,0,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,4,5,1
1,2,2,54,148-2,0,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,5,5,0
1,2,2,54,148-2,0,2/08/16 20:15,303.15,2/23/16 10:03,349.8,5,5,0
1,2,2,54,148-2,0,2/08/16 20:15,349.8,2/25/16 08:21,396.1,5,5,0
1,2,2,54,148-2,0,2/08/16 20:15,396.1,2/27/16 10:03,445.8,5,5,0
1,2,2,54,148-2,0,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,5,5,0
1,2,2,54,148-2,0,,494.9166667,,Inf,5,10,5
1,2,2,55,168-2,10,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,55,168-2,10,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,2,2
1,2,2,55,168-2,10,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,2,7,5
1,2,2,55,168-2,10,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,7,8,1
1,2,2,55,168-2,10,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,8,9,1
1,2,2,55,168-2,10,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,9,9,0
1,2,2,55,168-2,10,2/08/16 20:15,303.15,2/23/16 10:03,349.8,9,9,0
1,2,2,55,168-2,10,2/08/16 20:15,349.8,2/25/16 08:21,396.1,9,9,0
1,2,2,55,168-2,10,2/08/16 20:15,396.1,2/27/16 10:03,445.8,9,9,0
1,2,2,55,168-2,10,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,9,9,0
1,2,2,55,168-2,10,,494.9166667,,Inf,9,10,1
1,2,2,56,148-2,15,2/08/16 20:15,0,2/11/16 08:37,60.36666667,0,0,0
1,2,2,56,148-2,15,2/08/16 20:15,60.36666667,2/13/16 08:29,108.2333333,0,1,1
1,2,2,56,148-2,15,2/08/16 20:15,108.2333333,2/15/16 08:25,156.1666667,1,7,6
1,2,2,56,148-2,15,2/08/16 20:15,156.1666667,2/17/16 10:26,206.1833333,7,8,1
1,2,2,56,148-2,15,2/08/16 20:15,206.1833333,2/19/16 10:14,253.9833333,8,9,1
1,2,2,56,148-2,15,2/08/16 20:15,253.9833333,2/21/16 11:24,303.15,9,9,0
1,2,2,56,148-2,15,2/08/16 20:15,303.15,2/23/16 10:03,349.8,9,9,0
1,2,2,56,148-2,15,2/08/16 20:15,349.8,2/25/16 08:21,396.1,9,9,0
1,2,2,56,148-2,15,2/08/16 20:15,396.1,2/27/16 10:03,445.8,9,9,0
1,2,2,56,148-2,15,2/08/16 20:15,445.8,2/29/16 11:10,494.9166667,9,9,0
1,2,2,56,148-2,15,,494.9166667,,Inf,9,10,1
