Rep,Run,Shelf,Plate,Line,Trt,Type,end,germ,disease,drop
3,6,5,168,140-2,20,,527.81,2,8,
3,6,5,168,140-2,20,,Inf,2,8,
3,6,5,169,179-2,15,,71.95,0,0,
3,6,5,169,179-2,15,,120.03,2,0,
3,6,5,169,179-2,15,,167.99,4,0,
3,6,5,169,179-2,15,,215.66,8,0,
3,6,5,169,179-2,15,,264.06,9,0,
3,6,5,169,179-2,15,,312.03,9,0,
3,6,5,169,179-2,15,,360.06,9,1,
3,6,5,169,179-2,15,,408.1,9,1,
3,6,5,169,179-2,15,,456.02,9,1,
3,6,5,169,179-2,15,,527.81,9,1,
3,6,5,169,179-2,15,,Inf,9,1,
3,6,5,170,132-2,20,,71.95,0,0,
3,6,5,170,132-2,20,,120.03,0,0,
3,6,5,170,132-2,20,,167.99,5,0,
3,6,5,170,132-2,20,,215.66,7,0,
3,6,5,170,132-2,20,,264.06,7,0,
3,6,5,170,132-2,20,,312.03,7,0,
3,6,5,170,132-2,20,,360.06,7,1,
3,6,5,170,132-2,20,,408.1,7,1,
3,6,5,170,132-2,20,,456.02,7,1,
3,6,5,170,132-2,20,,527.81,7,2,
3,6,5,170,132-2,20,,Inf,8,2,
3,6,5,171,130-1,15,,71.95,0,0,
3,6,5,171,130-1,15,,120.03,4,1,
3,6,5,171,130-1,15,,167.99,5,1,
3,6,5,171,130-1,15,,215.66,5,1,
3,6,5,171,130-1,15,,264.06,7,2,
3,6,5,171,130-1,15,,312.03,7,2,
3,6,5,171,130-1,15,,360.06,7,3,
3,6,5,171,130-1,15,,408.1,7,3,
3,6,5,171,130-1,15,,456.02,7,3,
3,6,5,171,130-1,15,,527.81,7,3,
3,6,5,171,130-1,15,,Inf,7,3,
3,6,5,172,126-1,0,,71.95,0,0,
3,6,5,172,126-1,0,,120.03,0,0,
3,6,5,172,126-1,0,,167.99,0,0,
3,6,5,172,126-1,0,,215.66,3,0,
3,6,5,172,126-1,0,,264.06,7,2,
3,6,5,172,126-1,0,,312.03,8,2,
3,6,5,172,126-1,0,,360.06,8,2,
3,6,5,172,126-1,0,,408.1,8,2,
3,6,5,172,126-1,0,,456.02,8,2,
3,6,5,172,126-1,0,,527.81,8,2,
3,6,5,172,126-1,0,,Inf,8,2,
3,6,5,173,150-2,10,,71.95,0,0,
3,6,5,173,150-2,10,,120.03,1,1,
3,6,5,173,150-2,10,,167.99,2,2,
3,6,5,173,150-2,10,,215.66,2,3,
3,6,5,173,150-2,10,,264.06,2,5,
3,6,5,173,150-2,10,,312.03,2,5,
3,6,5,173,150-2,10,,360.06,2,5,
3,6,5,173,150-2,10,,408.1,2,7,
3,6,5,173,150-2,10,,456.02,2,7,
3,6,5,173,150-2,10,,527.81,2,8,
3,6,5,173,150-2,10,,Inf,2,8,
3,6,5,174,188-2,0,,71.95,0,0,
3,6,5,174,188-2,0,,120.03,0,0,
3,6,5,174,188-2,0,,167.99,1,0,
3,6,5,174,188-2,0,,215.66,2,0,
3,6,5,174,188-2,0,,264.06,6,0,
3,6,5,174,188-2,0,,312.03,6,0,
3,6,5,174,188-2,0,,360.06,6,1,
3,6,5,174,188-2,0,,408.1,6,1,
3,6,5,174,188-2,0,,456.02,7,1,
3,6,5,174,188-2,0,,527.81,7,1,
3,6,5,174,188-2,0,,Inf,7,3,
3,6,5,176,187-1,0,,71.95,0,0,
3,6,5,176,187-1,0,,120.03,0,0,
3,6,5,176,187-1,0,,167.99,0,0,
3,6,5,176,187-1,0,,215.66,0,0,
3,6,5,176,187-1,0,,264.06,1,0,
3,6,5,176,187-1,0,,312.03,6,2,
3,6,5,176,187-1,0,,360.06,7,3,
3,6,5,176,187-1,0,,408.1,7,3,
3,6,5,176,187-1,0,,456.02,7,3,
3,6,5,176,187-1,0,,527.81,7,3,
3,6,5,176,187-1,0,,Inf,7,3,
3,6,5,177,126-1,15,,71.95,0,0,
3,6,5,177,126-1,15,,120.03,0,0,
3,6,5,177,126-1,15,,167.99,0,0,
3,6,5,177,126-1,15,,215.66,0,0,
3,6,5,177,126-1,15,,264.06,0,2,
3,6,5,177,126-1,15,,312.03,4,2,
3,6,5,177,126-1,15,,360.06,4,2,
3,6,5,177,126-1,15,,408.1,4,2,
3,6,5,177,126-1,15,,456.02,4,2,
3,6,5,177,126-1,15,,527.81,4,2,
3,6,5,177,126-1,15,,Inf,8,2,
3,6,5,178,141-2,10,,71.95,0,0,
3,6,5,178,141-2,10,,120.03,2,0,
3,6,5,178,141-2,10,,167.99,4,0,
3,6,5,178,141-2,10,,215.66,4,0,
3,6,5,178,141-2,10,,264.06,5,0,
3,6,5,178,141-2,10,,312.03,5,3,
3,6,5,178,141-2,10,,360.06,5,3,
3,6,5,178,141-2,10,,408.1,5,3,
3,6,5,178,141-2,10,,456.02,5,4,
3,6,5,178,141-2,10,,527.81,5,5,
3,6,5,178,141-2,10,,Inf,5,5,
3,6,5,179,145-1,0,,71.95,NA,NA,
3,6,5,179,145-1,0,,120.03,NA,NA,
3,6,5,179,145-1,0,,167.99,NA,NA,
3,6,5,179,145-1,0,,215.66,NA,NA,
3,6,5,179,145-1,0,,264.06,NA,NA,
3,6,5,179,145-1,0,,312.03,NA,NA,
3,6,5,179,145-1,0,,360.06,NA,NA,
3,6,5,179,145-1,0,,408.1,NA,NA,
3,6,5,179,145-1,0,,456.02,NA,NA,
3,6,5,179,145-1,0,,527.81,NA,NA,
3,6,5,179,145-1,0,,Inf,NA,NA,
3,6,6,181,147-2,0,,71.95,0,0,
3,6,6,181,147-2,0,,120.03,1,0,
3,6,6,181,147-2,0,,167.99,6,0,
3,6,6,181,147-2,0,,215.66,6,0,
3,6,6,181,147-2,0,,264.06,6,0,
3,6,6,181,147-2,0,,312.03,6,2,
3,6,6,181,147-2,0,,360.06,6,4,
3,6,6,181,147-2,0,,408.1,6,4,
3,6,6,181,147-2,0,,456.02,6,4,
3,6,6,181,147-2,0,,527.81,6,4,
3,6,6,181,147-2,0,,Inf,6,4,
3,6,6,182,190-1,20,,71.95,0,0,
3,6,6,182,190-1,20,,120.03,1,0,
3,6,6,182,190-1,20,,167.99,3,0,
3,6,6,182,190-1,20,,215.66,5,0,
3,6,6,182,190-1,20,,264.06,5,1,
3,6,6,182,190-1,20,,312.03,5,1,
3,6,6,182,190-1,20,,360.06,5,1,
3,6,6,182,190-1,20,,408.1,5,1,
3,6,6,182,190-1,20,,456.02,5,3,
3,6,6,182,190-1,20,,527.81,5,3,
3,6,6,182,190-1,20,,Inf,5,5,
3,6,6,183,109-1,15,,71.95,0,0,
3,6,6,183,109-1,15,,120.03,0,0,
3,6,6,183,109-1,15,,167.99,4,0,
3,6,6,183,109-1,15,,215.66,6,0,
3,6,6,183,109-1,15,,264.06,6,0,
3,6,6,183,109-1,15,,312.03,7,0,
3,6,6,183,109-1,15,,360.06,7,0,
3,6,6,183,109-1,15,,408.1,7,0,
3,6,6,183,109-1,15,,456.02,7,0,
3,6,6,183,109-1,15,,527.81,7,0,
3,6,6,183,109-1,15,,Inf,10,0,
3,6,6,184,190-1,10,,71.95,0,0,
3,6,6,184,190-1,10,,120.03,4,0,
3,6,6,184,190-1,10,,167.99,6,1,
3,6,6,184,190-1,10,,215.66,6,1,
3,6,6,184,190-1,10,,264.06,6,1,
3,6,6,184,190-1,10,,312.03,6,1,
3,6,6,184,190-1,10,,360.06,6,2,
3,6,6,184,190-1,10,,408.1,6,2,
3,6,6,184,190-1,10,,456.02,6,2,
3,6,6,184,190-1,10,,527.81,6,4,
3,6,6,184,190-1,10,,Inf,6,4,
3,6,6,185,134-1,0,,71.95,0,0,
3,6,6,185,134-1,0,,120.03,0,0,
3,6,6,185,134-1,0,,167.99,4,1,
3,6,6,185,134-1,0,,215.66,4,1,
3,6,6,185,134-1,0,,264.06,4,2,
3,6,6,185,134-1,0,,312.03,4,2,
3,6,6,185,134-1,0,,360.06,5,4,
3,6,6,185,134-1,0,,408.1,5,4,
3,6,6,185,134-1,0,,456.02,5,4,
3,6,6,185,134-1,0,,527.81,5,5,
3,6,6,185,134-1,0,,Inf,5,5,
3,6,6,186,208-1,15,,71.95,0,0,
3,6,6,186,208-1,15,,120.03,0,0,
3,6,6,186,208-1,15,,167.99,3,0,
3,6,6,186,208-1,15,,215.66,4,0,
3,6,6,186,208-1,15,,264.06,4,2,
3,6,6,186,208-1,15,,312.03,4,2,
3,6,6,186,208-1,15,,360.06,5,2,
3,6,6,186,208-1,15,,408.1,5,2,
3,6,6,186,208-1,15,,456.02,5,2,
3,6,6,186,208-1,15,,527.81,7,2,
3,6,6,186,208-1,15,,Inf,8,2,
3,6,6,187,109-2,0,,71.95,0,0,
3,6,6,187,109-2,0,,120.03,2,0,
3,6,6,187,109-2,0,,167.99,2,0,
3,6,6,187,109-2,0,,215.66,3,0,
3,6,6,187,109-2,0,,264.06,7,0,
3,6,6,187,109-2,0,,312.03,7,2,
3,6,6,187,109-2,0,,360.06,7,3,
3,6,6,187,109-2,0,,408.1,7,3,
3,6,6,187,109-2,0,,456.02,7,3,
3,6,6,187,109-2,0,,527.81,7,3,
3,6,6,187,109-2,0,,Inf,7,3,
3,6,6,188,186-1,20,,71.95,0,0,
3,6,6,188,186-1,20,,120.03,0,0,
3,6,6,188,186-1,20,,167.99,2,0,
3,6,6,188,186-1,20,,215.66,2,4,
3,6,6,188,186-1,20,,264.06,2,4,
3,6,6,188,186-1,20,,312.03,2,4,
3,6,6,188,186-1,20,,360.06,2,5,
3,6,6,188,186-1,20,,408.1,2,5,
3,6,6,188,186-1,20,,456.02,2,6,
3,6,6,188,186-1,20,,527.81,2,7,
3,6,6,188,186-1,20,,Inf,3,7,
3,6,6,189,136-2,0,,71.95,0,0,
3,6,6,189,136-2,0,,120.03,3,0,
3,6,6,189,136-2,0,,167.99,6,0,
3,6,6,189,136-2,0,,215.66,6,0,
3,6,6,189,136-2,0,,264.06,6,0,
3,6,6,189,136-2,0,,312.03,6,2,
3,6,6,189,136-2,0,,360.06,6,2,
3,6,6,189,136-2,0,,408.1,7,2,
3,6,6,189,136-2,0,,456.02,7,3,
3,6,6,189,136-2,0,,527.81,7,3,
3,6,6,189,136-2,0,,Inf,7,3,
3,6,6,190,140-2,0,,71.95,0,0,
3,6,6,190,140-2,0,,120.03,0,0,
3,6,6,190,140-2,0,,167.99,3,0,
3,6,6,190,140-2,0,,215.66,3,0,
3,6,6,190,140-2,0,,264.06,4,1,
3,6,6,190,140-2,0,,312.03,4,3,
3,6,6,190,140-2,0,,360.06,4,4,
3,6,6,190,140-2,0,,408.1,4,4,
3,6,6,190,140-2,0,,456.02,4,6,
3,6,6,190,140-2,0,,527.81,4,6,
3,6,6,190,140-2,0,,Inf,4,6,
3,6,6,191,75-2,15,,71.95,0,0,
3,6,6,191,75-2,15,,120.03,0,0,
3,6,6,191,75-2,15,,167.99,4,0,
3,6,6,191,75-2,15,,215.66,6,0,
3,6,6,191,75-2,15,,264.06,8,0,
3,6,6,191,75-2,15,,312.03,8,0,
3,6,6,191,75-2,15,,360.06,8,0,
3,6,6,191,75-2,15,,408.1,8,0,
3,6,6,191,75-2,15,,456.02,8,0,
3,6,6,191,75-2,15,,527.81,8,0,
3,6,6,191,75-2,15,,Inf,8,2,
3,6,6,192,188-2,15,,71.95,0,0,
3,6,6,192,188-2,15,,120.03,1,0,
3,6,6,192,188-2,15,,167.99,4,2,
3,6,6,192,188-2,15,,215.66,4,2,
3,6,6,192,188-2,15,,264.06,5,2,
3,6,6,192,188-2,15,,312.03,5,3,
3,6,6,192,188-2,15,,360.06,5,3,
3,6,6,192,188-2,15,,408.1,5,3,
3,6,6,192,188-2,15,,456.02,5,5,
3,6,6,192,188-2,15,,527.81,5,5,
3,6,6,192,188-2,15,,Inf,5,5,
3,6,6,193,204-1,10,,71.95,0,0,
3,6,6,193,204-1,10,,120.03,5,0,
3,6,6,193,204-1,10,,167.99,8,0,
3,6,6,193,204-1,10,,215.66,8,0,
3,6,6,193,204-1,10,,264.06,10,0,
3,6,6,193,204-1,10,,312.03,10,0,
3,6,6,193,204-1,10,,360.06,10,0,
3,6,6,193,204-1,10,,408.1,10,0,
3,6,6,193,204-1,10,,456.02,10,0,
3,6,6,193,204-1,10,,527.81,10,0,
3,6,6,193,204-1,10,,Inf,10,0,
3,6,6,194,132-1,15,,71.95,0,0,
3,6,6,194,132-1,15,,120.03,1,0,
3,6,6,194,132-1,15,,167.99,1,0,
3,6,6,194,132-1,15,,215.66,1,0,
3,6,6,194,132-1,15,,264.06,1,2,
3,6,6,194,132-1,15,,312.03,1,2,
3,6,6,194,132-1,15,,360.06,1,5,
3,6,6,194,132-1,15,,408.1,1,5,
3,6,6,194,132-1,15,,456.02,1,6,
3,6,6,194,132-1,15,,527.81,1,9,
3,6,6,194,132-1,15,,Inf,1,9,
3,6,6,195,145-1,15,,71.95,0,0,
3,6,6,195,145-1,15,,120.03,1,0,
3,6,6,195,145-1,15,,167.99,1,1,
3,6,6,195,145-1,15,,215.66,2,3,
3,6,6,195,145-1,15,,264.06,2,3,
3,6,6,195,145-1,15,,312.03,2,5,
3,6,6,195,145-1,15,,360.06,2,5,
3,6,6,195,145-1,15,,408.1,2,5,
3,6,6,195,145-1,15,,456.02,2,5,
3,6,6,195,145-1,15,,527.81,1,9,
3,6,6,195,145-1,15,,Inf,1,9,
3,6,6,196,98-1,0,,71.95,1,0,
3,6,6,196,98-1,0,,120.03,2,0,
3,6,6,196,98-1,0,,167.99,7,0,
3,6,6,196,98-1,0,,215.66,8,0,
3,6,6,196,98-1,0,,264.06,8,0,
3,6,6,196,98-1,0,,312.03,8,0,
3,6,6,196,98-1,0,,360.06,8,1,
3,6,6,196,98-1,0,,408.1,8,1,
3,6,6,196,98-1,0,,456.02,8,1,
3,6,6,196,98-1,0,,527.81,8,1,
3,6,6,196,98-1,0,,Inf,8,2,
3,6,6,197,190-2,0,,71.95,0,0,
3,6,6,197,190-2,0,,120.03,0,0,
3,6,6,197,190-2,0,,167.99,0,0,
3,6,6,197,190-2,0,,215.66,0,0,
3,6,6,197,190-2,0,,264.06,1,1,
3,6,6,197,190-2,0,,312.03,4,2,
3,6,6,197,190-2,0,,360.06,5,3,
3,6,6,197,190-2,0,,408.1,5,3,
3,6,6,197,190-2,0,,456.02,5,4,
3,6,6,197,190-2,0,,527.81,5,4,
3,6,6,197,190-2,0,,Inf,6,4,
3,6,6,198,204-1,20,,71.95,0,0,
3,6,6,198,204-1,20,,120.03,0,0,
3,6,6,198,204-1,20,,167.99,0,0,
3,6,6,198,204-1,20,,215.66,0,0,
3,6,6,198,204-1,20,,264.06,0,0,
3,6,6,198,204-1,20,,312.03,0,1,
3,6,6,198,204-1,20,,360.06,0,1,
3,6,6,198,204-1,20,,408.1,0,1,
3,6,6,198,204-1,20,,456.02,0,1,
3,6,6,198,204-1,20,,527.81,0,4,
3,6,6,198,204-1,20,,Inf,6,4,
3,6,6,199,169-1,15,,71.95,0,0,
3,6,6,199,169-1,15,,120.03,0,0,
3,6,6,199,169-1,15,,167.99,7,0,
3,6,6,199,169-1,15,,215.66,7,0,
3,6,6,199,169-1,15,,264.06,7,3,
3,6,6,199,169-1,15,,312.03,7,3,
3,6,6,199,169-1,15,,360.06,7,3,
3,6,6,199,169-1,15,,408.1,7,3,
3,6,6,199,169-1,15,,456.02,7,3,
3,6,6,199,169-1,15,,527.81,7,3,
3,6,6,199,169-1,15,,Inf,7,3,
3,6,6,200,136-2,15,,71.95,0,0,
3,6,6,200,136-2,15,,120.03,0,0,
3,6,6,200,136-2,15,,167.99,4,0,
3,6,6,200,136-2,15,,215.66,4,2,
3,6,6,200,136-2,15,,264.06,4,4,
3,6,6,200,136-2,15,,312.03,4,4,
3,6,6,200,136-2,15,,360.06,4,5,
3,6,6,200,136-2,15,,408.1,4,5,
3,6,6,200,136-2,15,,456.02,4,5,
3,6,6,200,136-2,15,,527.81,4,6,
3,6,6,200,136-2,15,,Inf,4,6,
3,6,6,201,122-1,10,,71.95,0,0,
3,6,6,201,122-1,10,,120.03,0,0,
3,6,6,201,122-1,10,,167.99,2,1,
3,6,6,201,122-1,10,,215.66,2,1,
3,6,6,201,122-1,10,,264.06,2,4,
3,6,6,201,122-1,10,,312.03,2,6,
3,6,6,201,122-1,10,,360.06,2,7,
3,6,6,201,122-1,10,,408.1,2,7,
3,6,6,201,122-1,10,,456.02,2,7,
3,6,6,201,122-1,10,,527.81,2,8,
3,6,6,201,122-1,10,,Inf,2,8,
3,6,6,202,Johnny's,10,,71.95,0,0,
3,6,6,202,Johnny's,10,,120.03,1,1,
3,6,6,202,Johnny's,10,,167.99,1,0,
3,6,6,202,Johnny's,10,,215.66,2,0,
3,6,6,202,Johnny's,10,,264.06,4,0,
3,6,6,202,Johnny's,10,,312.03,5,0,
3,6,6,202,Johnny's,10,,360.06,5,0,
3,6,6,202,Johnny's,10,,408.1,6,0,
3,6,6,202,Johnny's,10,,456.02,7,0,
3,6,6,202,Johnny's,10,,527.81,8,0,
3,6,6,202,Johnny's,10,,Inf,8,2,
3,6,6,203,100-1,0,,71.95,0,0,
3,6,6,203,100-1,0,,120.03,1,0,
3,6,6,203,100-1,0,,167.99,2,0,
3,6,6,203,100-1,0,,215.66,4,0,
3,6,6,203,100-1,0,,264.06,6,0,
3,6,6,203,100-1,0,,312.03,9,0,
3,6,6,203,100-1,0,,360.06,10,0,
3,6,6,203,100-1,0,,408.1,10,0,
3,6,6,203,100-1,0,,456.02,10,0,
3,6,6,203,100-1,0,,527.81,10,0,
3,6,6,203,100-1,0,,Inf,10,0,
3,6,6,204,141-2,0,,71.95,0,0,
3,6,6,204,141-2,0,,120.03,1,1,
3,6,6,204,141-2,0,,167.99,3,1,
3,6,6,204,141-2,0,,215.66,3,2,
3,6,6,204,141-2,0,,264.06,3,2,
3,6,6,204,141-2,0,,312.03,3,3,
3,6,6,204,141-2,0,,360.06,3,3,
3,6,6,204,141-2,0,,408.1,3,3,
3,6,6,204,141-2,0,,456.02,3,3,
3,6,6,204,141-2,0,,527.81,3,4,
3,6,6,204,141-2,0,,Inf,3,7,
3,6,6,205,147-1,20,,71.95,0,0,
3,6,6,205,147-1,20,,120.03,0,0,
3,6,6,205,147-1,20,,167.99,0,0,
3,6,6,205,147-1,20,,215.66,1,0,
3,6,6,205,147-1,20,,264.06,2,1,
3,6,6,205,147-1,20,,312.03,2,1,
3,6,6,205,147-1,20,,360.06,2,2,
3,6,6,205,147-1,20,,408.1,2,2,
3,6,6,205,147-1,20,,456.02,2,3,
3,6,6,205,147-1,20,,527.81,2,4,
3,6,6,205,147-1,20,,Inf,3,7,
3,6,6,206,179-2,0,,71.95,0,0,
3,6,6,206,179-2,0,,120.03,0,0,
3,6,6,206,179-2,0,,167.99,4,1,
3,6,6,206,179-2,0,,215.66,7,1,
3,6,6,206,179-2,0,,264.06,7,1,
3,6,6,206,179-2,0,,312.03,7,3,
3,6,6,206,179-2,0,,360.06,7,3,
3,6,6,206,179-2,0,,408.1,7,3,
3,6,6,206,179-2,0,,456.02,7,3,
3,6,6,206,179-2,0,,527.81,7,3,
3,6,6,206,179-2,0,,Inf,7,3,
3,6,6,207,100-2,20,,71.95,0,0,
3,6,6,207,100-2,20,,120.03,0,0,
3,6,6,207,100-2,20,,167.99,0,0,
3,6,6,207,100-2,20,,215.66,0,0,
3,6,6,207,100-2,20,,264.06,2,0,
3,6,6,207,100-2,20,,312.03,2,0,
3,6,6,207,100-2,20,,360.06,2,0,
3,6,6,207,100-2,20,,408.1,3,0,
3,6,6,207,100-2,20,,456.02,3,0,
3,6,6,207,100-2,20,,527.81,5,0,
3,6,6,207,100-2,20,,Inf,10,0,
3,6,6,208,137-2,20,,71.95,0,0,
3,6,6,208,137-2,20,,120.03,0,0,
3,6,6,208,137-2,20,,167.99,0,1,
3,6,6,208,137-2,20,,215.66,1,5,
3,6,6,208,137-2,20,,264.06,1,5,
3,6,6,208,137-2,20,,312.03,1,5,
3,6,6,208,137-2,20,,360.06,1,5,
3,6,6,208,137-2,20,,408.1,1,6,
3,6,6,208,137-2,20,,456.02,1,7,
3,6,6,208,137-2,20,,527.81,2,8,
3,6,6,208,137-2,20,,Inf,2,8,
3,6,6,209,156-1,20,,71.95,0,0,
3,6,6,209,156-1,20,,120.03,0,0,
3,6,6,209,156-1,20,,167.99,0,0,
3,6,6,209,156-1,20,,215.66,0,0,
3,6,6,209,156-1,20,,264.06,1,0,
3,6,6,209,156-1,20,,312.03,1,0,
3,6,6,209,156-1,20,,360.06,2,0,
3,6,6,209,156-1,20,,408.1,2,0,
3,6,6,209,156-1,20,,456.02,2,2,
3,6,6,209,156-1,20,,527.81,3,2,
3,6,6,209,156-1,20,,Inf,8,2,
3,6,6,210,Johnny's,10,,71.95,0,0,
3,6,6,210,Johnny's,10,,120.03,0,0,
3,6,6,210,Johnny's,10,,167.99,1,0,
3,6,6,210,Johnny's,10,,215.66,2,0,
3,6,6,210,Johnny's,10,,264.06,3,0,
3,6,6,210,Johnny's,10,,312.03,5,2,
3,6,6,210,Johnny's,10,,360.06,6,2,
3,6,6,210,Johnny's,10,,408.1,6,2,
3,6,6,210,Johnny's,10,,456.02,6,2,
3,6,6,210,Johnny's,10,,527.81,6,2,
3,6,6,210,Johnny's,10,,Inf,6,4,
3,6,6,211,145-1,10,,71.95,NA,NA,
3,6,6,211,145-1,10,,120.03,NA,NA,
3,6,6,211,145-1,10,,167.99,NA,NA,
3,6,6,211,145-1,10,,215.66,NA,NA,
3,6,6,211,145-1,10,,264.06,NA,NA,
3,6,6,211,145-1,10,,312.03,NA,NA,
3,6,6,211,145-1,10,,360.06,NA,NA,
3,6,6,211,145-1,10,,408.1,NA,NA,
3,6,6,211,145-1,10,,456.02,NA,NA,
3,6,6,211,145-1,10,,527.81,NA,NA,
3,6,6,211,145-1,10,,Inf,NA,NA,
3,6,6,212,169-1,10,,71.95,0,0,
3,6,6,212,169-1,10,,120.03,0,0,
3,6,6,212,169-1,10,,167.99,8,0,
3,6,6,212,169-1,10,,215.66,8,0,
3,6,6,212,169-1,10,,264.06,8,0,
3,6,6,212,169-1,10,,312.03,9,1,
3,6,6,212,169-1,10,,360.06,9,1,
3,6,6,212,169-1,10,,408.1,9,1,
3,6,6,212,169-1,10,,456.02,9,1,
3,6,6,212,169-1,10,,527.81,9,1,
3,6,6,212,169-1,10,,Inf,9,1,
3,6,6,213,165-1,10,,71.95,0,0,
3,6,6,213,165-1,10,,120.03,0,0,
3,6,6,213,165-1,10,,167.99,4,1,
3,6,6,213,165-1,10,,215.66,4,2,
3,6,6,213,165-1,10,,264.06,5,4,
3,6,6,213,165-1,10,,312.03,5,5,
3,6,6,213,165-1,10,,360.06,5,5,
3,6,6,213,165-1,10,,408.1,5,5,
3,6,6,213,165-1,10,,456.02,5,5,
3,6,6,213,165-1,10,,527.81,5,5,
3,6,6,213,165-1,10,,Inf,5,5,
3,6,6,214,102-1,20,,71.95,0,0,
3,6,6,214,102-1,20,,120.03,0,0,
3,6,6,214,102-1,20,,167.99,0,0,
3,6,6,214,102-1,20,,215.66,0,0,
3,6,6,214,102-1,20,,264.06,3,0,
3,6,6,214,102-1,20,,312.03,3,0,
3,6,6,214,102-1,20,,360.06,3,1,
3,6,6,214,102-1,20,,408.1,3,1,
3,6,6,214,102-1,20,,456.02,3,1,
3,6,6,214,102-1,20,,527.81,3,1,
3,6,6,214,102-1,20,,Inf,9,1,
3,6,6,216,189-1,15,,71.95,0,0,
3,6,6,216,189-1,15,,120.03,4,0,
3,6,6,216,189-1,15,,167.99,4,2,
3,6,6,216,189-1,15,,215.66,4,2,
3,6,6,216,189-1,15,,264.06,5,5,
3,6,6,216,189-1,15,,312.03,5,5,
3,6,6,216,189-1,15,,360.06,5,5,
3,6,6,216,189-1,15,,408.1,5,5,
3,6,6,216,189-1,15,,456.02,5,5,
3,6,6,216,189-1,15,,527.81,5,5,
3,6,6,216,189-1,15,,Inf,5,5,
3,6,7,217,77-1,10,,71.95,2,0,
3,6,7,217,77-1,10,,120.03,9,0,
3,6,7,217,77-1,10,,167.99,9,0,
3,6,7,217,77-1,10,,215.66,9,1,
3,6,7,217,77-1,10,,264.06,9,1,
3,6,7,217,77-1,10,,312.03,9,1,
3,6,7,217,77-1,10,,360.06,9,1,
3,6,7,217,77-1,10,,408.1,9,1,
3,6,7,217,77-1,10,,456.02,9,1,
3,6,7,217,77-1,10,,527.81,9,1,
3,6,7,217,77-1,10,,Inf,9,1,
3,6,7,220,100-2,10,,71.95,0,0,
3,6,7,220,100-2,10,,120.03,0,0,
3,6,7,220,100-2,10,,167.99,1,0,
3,6,7,220,100-2,10,,215.66,1,0,
3,6,7,220,100-2,10,,264.06,1,0,
3,6,7,220,100-2,10,,312.03,1,0,
3,6,7,220,100-2,10,,360.06,3,0,
3,6,7,220,100-2,10,,408.1,3,0,
3,6,7,220,100-2,10,,456.02,3,0,
3,6,7,220,100-2,10,,527.81,3,0,
3,6,7,220,100-2,10,,Inf,10,0,
3,6,7,221,136-1,15,,71.95,0,0,
3,6,7,221,136-1,15,,120.03,7,0,
3,6,7,221,136-1,15,,167.99,7,0,
3,6,7,221,136-1,15,,215.66,7,1,
3,6,7,221,136-1,15,,264.06,7,1,
3,6,7,221,136-1,15,,312.03,7,1,
3,6,7,221,136-1,15,,360.06,7,2,
3,6,7,221,136-1,15,,408.1,7,2,
3,6,7,221,136-1,15,,456.02,7,3,
3,6,7,221,136-1,15,,527.81,7,3,
3,6,7,221,136-1,15,,Inf,7,3,
3,6,7,222,100-1,10,,71.95,0,0,
3,6,7,222,100-1,10,,120.03,2,0,
3,6,7,222,100-1,10,,167.99,4,0,
3,6,7,222,100-1,10,,215.66,4,0,
3,6,7,222,100-1,10,,264.06,8,0,
3,6,7,222,100-1,10,,312.03,10,0,
3,6,7,222,100-1,10,,360.06,10,0,
3,6,7,222,100-1,10,,408.1,10,0,
3,6,7,222,100-1,10,,456.02,10,0,
3,6,7,222,100-1,10,,527.81,10,0,
3,6,7,222,100-1,10,,Inf,10,0,
3,6,7,223,126-1,20,,71.95,0,0,
3,6,7,223,126-1,20,,120.03,0,0,
3,6,7,223,126-1,20,,167.99,0,0,
3,6,7,223,126-1,20,,215.66,0,0,
3,6,7,223,126-1,20,,264.06,0,0,
3,6,7,223,126-1,20,,312.03,0,0,
3,6,7,223,126-1,20,,360.06,0,0,
3,6,7,223,126-1,20,,408.1,0,0,
3,6,7,223,126-1,20,,456.02,0,0,
3,6,7,223,126-1,20,,527.81,0,0,
3,6,7,223,126-1,20,,Inf,8,2,
3,6,7,224,100-1,15,,71.95,0,0,
3,6,7,224,100-1,15,,120.03,1,0,
3,6,7,224,100-1,15,,167.99,4,0,
3,6,7,224,100-1,15,,215.66,5,0,
3,6,7,224,100-1,15,,264.06,6,0,
3,6,7,224,100-1,15,,312.03,6,0,
3,6,7,224,100-1,15,,360.06,6,0,
3,6,7,224,100-1,15,,408.1,6,0,
3,6,7,224,100-1,15,,456.02,6,1,
3,6,7,224,100-1,15,,527.81,6,1,
3,6,7,224,100-1,15,,Inf,8,2,
3,6,7,225,168-1,0,,71.95,0,0,
3,6,7,225,168-1,0,,120.03,2,0,
3,6,7,225,168-1,0,,167.99,9,0,
3,6,7,225,168-1,0,,215.66,10,0,
3,6,7,225,168-1,0,,264.06,10,0,
3,6,7,225,168-1,0,,312.03,10,0,
3,6,7,225,168-1,0,,360.06,10,0,
3,6,7,225,168-1,0,,408.1,10,0,
3,6,7,225,168-1,0,,456.02,10,0,
3,6,7,225,168-1,0,,527.81,10,0,
3,6,7,225,168-1,0,,Inf,10,0,
3,6,7,226,144-1,20,,71.95,0,0,
3,6,7,226,144-1,20,,120.03,0,1,
3,6,7,226,144-1,20,,167.99,1,2,
3,6,7,226,144-1,20,,215.66,1,2,
