Rep,Run,Shelf,Plate,Line,Trt,start date,start time,end date,end time,start,end,end germ,end disease,germ,disease,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,0,2,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,2,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,2,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,2,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,2,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,2,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,2,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,2,0,0,0,,
4,8,5,157,173-2,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,2,0,0,0,,
4,8,5,157,173-2,0,,,,,500,Inf,2,8,0,8,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,2,1,2,1,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,2,1,0,0,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,2,1,0,0,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,2,1,0,0,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,2,3,0,2,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,2,3,0,0,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,2,3,0,0,,
4,8,5,158,145-2,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,2,5,0,2,green mold,
4,8,5,158,145-2,20,,,,,500,Inf,3,6,1,1,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,2,0,2,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,6,0,4,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,6,0,0,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,6,0,0,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,6,0,0,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,6,0,0,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,6,4,0,4,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,6,4,0,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,6,4,0,0,,
4,8,5,160,150-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,6,4,0,0,black mold,
4,8,5,160,150-1,10,,,,,500,Inf,6,4,0,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,7,0,7,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,8,0,1,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,8,0,0,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,8,0,0,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,9,0,1,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,9,0,0,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,9,0,0,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,9,0,0,0,,
4,8,5,161,174-2,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,1,0,1,black mold,
4,8,5,161,174-2,0,,,,,500,Inf,9,1,0,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,1,0,1,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,2,0,1,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,4,0,2,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,5,0,1,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,5,0,0,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,5,0,0,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,5,0,0,0,,
4,8,5,162,Johnny's,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,6,0,1,0,,
4,8,5,162,Johnny's,15,,,,,500,Inf,6,4,0,4,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,NA,NA,NA,NA,,
4,8,5,163,145-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,NA,NA,NA,NA,,
4,8,5,163,145-2,15,,,,,500,Inf,NA,NA,NA,NA,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,7,3,7,3,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,7,3,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,7,3,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,7,3,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,7,3,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,7,3,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,7,3,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,7,3,0,0,,
4,8,5,164,132-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,7,3,0,0,,
4,8,5,164,132-2,15,,,,,500,Inf,7,3,0,0,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,NA,NA,NA,NA,,
4,8,5,166,132-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,NA,NA,NA,NA,,
4,8,5,166,132-1,15,,,,,500,Inf,NA,NA,NA,NA,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,3,0,3,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,5,0,2,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,8,0,3,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,8,0,0,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,8,0,0,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,8,0,0,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,0,0,,
4,8,5,167,174-1,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,0,1,0,,
4,8,5,167,174-1,20,,,,,500,Inf,10,0,1,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,0,0,0,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,2,0,2,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,6,0,4,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,7,0,1,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,7,3,0,3,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,7,3,0,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,7,3,0,0,,
4,8,5,168,107-1,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,7,3,0,0,,
4,8,5,168,107-1,0,,,,,500,Inf,7,3,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,0,0,0,0,,
4,8,5,169,145-1,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,0,0,0,0,,
4,8,5,169,145-1,20,,,,,500,Inf,NA,NA,NA,NA,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,0,0,0,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,0,0,0,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,0,0,0,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,1,1,1,1,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,4,1,3,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,6,1,2,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,6,1,0,0,,
4,8,5,170,Johnny's,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,7,1,1,0,,
4,8,5,170,Johnny's,0,,,,,500,Inf,7,3,0,2,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,2,1,2,1,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,3,3,1,2,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,4,5,1,2,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,4,5,0,0,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,4,5,0,0,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,4,5,0,0,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,4,5,0,0,,
4,8,5,171,145-2,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,4,6,0,1,,
4,8,5,171,145-2,0,,,,,500,Inf,4,6,0,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,3,0,3,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,5,0,2,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,5,0,0,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,5,0,0,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,5,0,0,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,5,4,0,4,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,5,4,0,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,5,4,0,0,,
4,8,5,172,163-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,5,4,0,0,,
4,8,5,172,163-2,15,,,,,500,Inf,5,5,0,1,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,7,0,7,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,10,0,3,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,10,0,0,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,10,0,0,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,10,0,0,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,10,0,0,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,10,0,0,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,5,173,169-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,5,173,169-1,10,,,,,500,Inf,10,0,0,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,0,2,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,5,1,3,1,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,6,1,1,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,7,1,1,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,7,1,0,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,7,3,0,2,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,7,3,0,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,7,3,0,0,,
4,8,5,174,149-1,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,7,3,0,0,,
4,8,5,174,149-1,0,,,,,500,Inf,7,3,0,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,7,0,7,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,9,0,2,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,9,0,0,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,9,1,0,1,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,9,1,0,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,9,1,0,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,9,1,0,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,9,1,0,0,,
4,8,5,175,177-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,1,0,0,,
4,8,5,175,177-1,15,,,,,500,Inf,9,1,0,0,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,5,2,5,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,2,5,0,0,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,3,5,1,0,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,3,5,0,0,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,3,5,0,0,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,3,6,0,1,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,3,7,0,1,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,3,7,0,0,,
4,8,5,176,215-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,3,7,0,0,,
4,8,5,176,215-1,15,,,,,500,Inf,3,7,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,6,0,6,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,8,0,2,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,8,0,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,8,0,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,8,0,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,8,0,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,8,0,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,0,0,,
4,8,5,177,174-2,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,8,0,0,0,,
4,8,5,177,174-2,10,,,,,500,Inf,8,2,0,2,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,4,1,4,1,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,4,2,0,1,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,4,2,0,0,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,5,2,1,0,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,5,5,0,3,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,5,5,0,0,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,5,5,0,0,,
4,8,5,178,137-2,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,5,5,0,0,,
4,8,5,178,137-2,20,,,,,500,Inf,5,5,0,0,,
4,8,5,179,142-2,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,179,142-2,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,0,1,0,,
4,8,5,179,142-2,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,1,0,0,0,,
4,8,5,179,142-2,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,2,1,1,1,,
4,8,5,179,142-2,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,3,2,1,1,,
4,8,5,179,142-2,0,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,3,4,0,2,,
4,8,5,179,144.1-2,0,1/6/17,5:00:00 PM,1/21/17,1:45:00 PM,308.5,356.75,3,5,0,1,,
4,8,5,179,144.1-2,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.75,404,3,5,0,0,,
4,8,5,179,144.1-2,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,3,5,0,0,,
4,8,5,179,144.1-2,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,3,7,0,2,,
4,8,5,179,144.1-2,0,,,,,500,Inf,3,7,0,0,,
4,8,5,180,143-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,5,180,143-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,6,0,6,0,,
4,8,5,180,143-1,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,7,1,1,1,,
4,8,5,180,143-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,7,1,0,0,,
4,8,5,180,143-1,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,7,1,0,0,,
4,8,5,180,143-1,15,1/6/17,5:00:00 PM,1/19/17,1:30:00 PM,258,308.5,7,1,0,0,,
