,sampleid,line,rep,run,shelf,plate,trt,type,end,status,germinated,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
155,CanAbasolo1,215-2,1,1,9,307,15,E3,198.6166667,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
156,CanAbasolo1,215-2,3,5,3,78,10,E3,156.75,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
157,CanAbasolo1,215-2,2,3,4,137,10,E3,158.2,1,4,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
158,CanAbasolo1,215-2,1,1,9,307,15,E3,150.7333333,1,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
159,CanAbasolo1,215-2,1,1,7,228,0,E3,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
160,CanAbasolo1,215-2,2,3,4,111,20,E3,497.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
161,CanAbasolo1,215-2,1,1,9,307,15,E3,542.5,0,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
162,CanAbasolo1,215-2,1,1,9,307,15,E3,542.5,0,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
163,CanAbasolo1,215-2,2,3,4,121,15,E3,255.2333333,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
164,CanAbasolo1,215-2,3,5,9,291,20,E3,254,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
165,CanAbasolo1,215-2,2,3,4,111,20,E3,497.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
166,CanAbasolo1,215-2,2,3,4,111,20,E3,158.2,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
167,CanAbasolo1,215-2,2,3,4,137,10,E3,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
168,CanAbasolo1,215-1,2,3,5,170,10,E3,157.5,1,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
169,CanAbasolo1,215-1,2,3,8,269,0,E3,497.5,0,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
170,CanAbasolo1,215-1,2,3,8,269,0,E3,497.5,0,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
171,CanAbasolo1,215-1,1,1,3,96,0,E3,542.5,0,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
172,CanAbasolo1,215-1,2,3,8,269,0,E3,157.05,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
173,CanAbasolo1,215-1,2,3,3,78,20,E3,497.5,0,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
174,CanAbasolo1,215-1,1,1,7,237,10,E3,102.1833333,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
175,CanAbasolo1,215-1,2,3,8,269,0,E3,497.5,0,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
176,CanAbasolo1,215-1,1,1,7,245,20,E3,198.4833333,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
177,CanAbasolo1,215-1,2,3,3,78,20,E3,497.5,0,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
178,CanAbasolo1,215-1,1,1,7,245,20,E3,198.4833333,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
179,CanAbasolo1,215-1,1,1,7,237,10,E3,542.5,0,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
180,CanAbasolo1,215-1,1,1,3,78,15,E3,198.2166667,1,2,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
181,CanAbasolo1,215-1,1,1,3,78,15,E3,150.4333333,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
182,CanAbasolo1,215-1,1,1,7,237,10,E3,440.2333333,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
183,CanAbasolo1,215-1,1,1,7,245,20,E3,542.5,0,5,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
184,CanAbasolo1,215-1,1,1,7,237,10,E3,150.6166667,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
185,CanAbasolo1,215-1,2,3,8,269,0,E3,497.5,0,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
186,CanAbasolo1,215-1,2,3,9,322,15,E3,156.7,1,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
187,CanAbasolo1,215-1,2,3,3,78,20,E3,350.3833333,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
188,CanAbasolo1,215-1,2,3,5,170,10,E3,494.6,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
189,CanAbasolo1,215-1,1,1,7,245,20,E3,198.4833333,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
190,CanAbasolo1,215-1,2,3,8,269,0,E3,157.05,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
191,CanAbasolo1,215-1,1,1,3,96,0,E3,542.5,0,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
192,CanAbasolo1,215-1,1,1,3,96,0,E3,150.4333333,1,2,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
193,CanAbasolo1,215-1,1,1,7,245,20,E3,295.3833333,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
194,CanAbasolo1,215-1,2,3,8,269,0,E3,497.5,0,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
195,CanAbasolo1,215-1,1,1,7,237,10,E3,542.5,0,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
196,CanAbasolo1,215-1,2,3,3,78,20,E3,497.5,0,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
197,CanAbasolo1,215-1,1,1,3,96,0,E3,542.5,0,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
198,CanAbasolo2,216-1,1,1,9,291,15,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
199,CanAbasolo2,216-1,2,3,7,241,20,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
200,CanAbasolo2,216-1,2,3,4,123,10,E3,255.2333333,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
201,CanAbasolo2,216-1,2,3,9,312,15,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
202,CanAbasolo2,216-1,2,3,7,241,20,E3,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
203,CanAbasolo2,216-1,1,1,9,291,15,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
204,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
205,CanAbasolo2,216-1,2,3,9,312,15,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
206,CanAbasolo2,216-1,1,1,9,291,15,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
207,CanAbasolo2,216-1,2,3,8,287,0,E3,494.05,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
208,CanAbasolo2,216-1,2,3,9,312,15,E3,156.7,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
209,CanAbasolo2,216-1,1,1,9,291,15,E3,198.6166667,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
210,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
211,CanAbasolo2,216-1,2,3,9,312,15,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
212,CanAbasolo2,216-1,2,3,7,241,20,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
213,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
214,CanAbasolo2,216-1,1,1,6,216,0,E3,102.0666667,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
215,CanAbasolo2,216-1,2,3,9,312,15,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
216,CanAbasolo2,216-1,2,3,4,123,10,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
217,CanAbasolo2,216-1,1,1,9,291,15,E3,342.4833333,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
218,CanAbasolo2,216-1,2,3,4,123,10,E3,255.2333333,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
219,CanAbasolo2,216-1,2,3,8,287,0,E3,205.8,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
220,CanAbasolo2,216-1,2,3,8,287,0,E3,494.05,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
221,CanAbasolo2,216-1,1,1,6,216,0,E3,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
222,CanAbasolo2,216-1,1,1,6,216,0,E3,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
223,CanAbasolo2,216-1,1,1,6,216,0,E3,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
224,CanAbasolo2,216-1,2,3,4,123,10,E3,158.2,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
225,CanAbasolo2,216-1,2,3,4,123,10,E3,158.2,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
226,CanAbasolo2,216-1,2,3,7,241,20,E3,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
227,CanAbasolo2,216-1,1,1,6,216,0,E3,150.5666667,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
228,CanAbasolo2,216-1,2,3,4,123,10,E3,158.2,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
229,CanAbasolo2,216-1,1,1,6,216,0,E3,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
230,CanAbasolo2,216-1,1,1,6,216,0,E3,102.0666667,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
231,CanAbasolo2,216-1,1,1,9,316,10,E3,150.7333333,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
232,CanAbasolo2,216-1,1,1,9,291,15,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
233,CanAbasolo2,216-1,2,3,7,241,20,E3,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
234,CanAbasolo2,216-1,2,3,7,241,20,E3,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
235,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
236,CanAbasolo2,216-1,1,1,3,98,20,E3,198.2166667,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
237,CanAbasolo2,216-1,1,1,9,316,10,E3,150.7333333,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
238,CanAbasolo2,216-1,2,3,8,287,0,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
239,CanAbasolo2,216-1,2,3,7,241,20,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
240,CanAbasolo2,216-1,2,3,8,287,0,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
241,CanAbasolo2,216-1,1,1,3,98,20,E3,246.05,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
242,CanAbasolo2,216-1,2,3,8,287,0,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
243,CanAbasolo2,216-1,1,1,3,98,20,E3,198.2166667,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
244,CanAbasolo2,216-1,1,1,9,291,15,E3,150.7333333,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
245,CanAbasolo2,216-1,2,3,9,312,15,E3,205.45,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
246,CanAbasolo2,216-1,2,3,7,241,20,E3,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
247,CanAbasolo2,216-1,2,3,4,123,10,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
248,CanAbasolo2,216-1,2,3,7,241,20,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
249,CanAbasolo2,216-1,2,3,7,241,20,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
250,CanAbasolo2,216-1,2,3,8,287,0,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
251,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
252,CanAbasolo2,216-1,2,3,8,287,0,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
253,CanAbasolo2,216-1,1,1,9,291,15,E3,150.7333333,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
254,CanAbasolo2,216-1,1,1,3,98,20,E3,198.2166667,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
255,CanAbasolo2,216-1,1,1,3,98,20,E3,295.05,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
256,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
257,CanAbasolo2,216-1,1,1,3,98,20,E3,198.2166667,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
258,CanAbasolo2,216-1,1,1,9,291,15,E3,150.7333333,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
259,CanAbasolo2,216-1,2,3,4,123,10,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
260,CanAbasolo2,216-1,2,3,4,123,10,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
261,CanAbasolo2,216-1,1,1,6,216,0,E3,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
262,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
263,CanAbasolo2,216-1,2,3,9,312,15,E3,156.7,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
264,CanAbasolo2,216-1,1,1,6,216,0,E3,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
265,CanAbasolo2,216-1,2,3,9,312,15,E3,156.7,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
266,CanAbasolo2,216-1,1,1,9,291,15,E3,102.3166667,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
267,CanAbasolo2,216-1,1,1,9,316,10,E3,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
268,CanAbasolo2,216-1,2,3,9,312,15,E3,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
269,CanAbasolo2,216-1,2,3,4,123,10,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
270,CanAbasolo2,216-1,1,1,6,216,0,E3,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
271,CanAbasolo2,216-1,1,1,3,98,20,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
272,CanAbasolo2,216-1,2,3,4,123,10,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
273,CanAbasolo2,216-1,2,3,8,287,0,E3,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
274,CanAbasolo2,216-1,1,1,3,98,20,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
275,CanAbasolo2,216-1,1,1,3,98,20,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
276,CanAbasolo2,216-1,1,1,3,98,20,E3,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
277,CanAbasolo2,216-1,2,3,9,312,15,E3,156.7,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
278,CanAnil1,75-1,2,3,1,31,20,E3,206.85,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
279,CanAnil1,75-1,3,5,6,207,10,E3,156.75,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
280,CanAnil1,75-1,3,5,3,76,20,E3,254,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
281,CanAnil1,75-1,2,3,1,31,20,E3,497.5,0,5,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
282,CanAnil1,75-1,3,5,6,207,10,E3,446,1,8,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
283,CanAnil1,75-1,3,5,6,207,10,E3,109.5,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
284,CanAnil1,75-1,2,3,1,8,15,E3,157.9666667,1,6,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
285,CanAnil1,75-1,3,5,6,207,10,E3,493.5,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
286,CanAnil1,75-1,3,5,4,130,0,E3,254,1,1,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
287,CanAnil1,75-1,3,5,4,130,0,E3,303.75,1,1,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
288,CanAnil1,75-1,2,3,1,31,20,E3,497.5,0,5,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
289,CanAnil1,75-1,2,3,1,31,20,E3,497.5,0,5,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
290,CanAnil1,75-1,1,1,1,3,10,E3,542.5,0,1,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
291,CanAnil1,75-1,1,1,1,22,0,E3,245.9666667,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
292,CanAnil1,75-1,2,3,1,31,20,E3,206.85,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
293,CanAnil1,75-1,2,3,6,184,10,E3,156.75,1,5,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
294,CanAnil1,75-1,1,1,1,22,0,E3,245.9666667,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
295,CanAnil1,75-1,1,1,1,3,10,E3,150.3333333,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
296,CanAnil1,75-1,3,5,6,207,10,E3,446,1,8,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
297,CanAnil1,75-1,3,5,4,130,0,E3,207,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
298,CanAnil1,75-1,3,5,6,207,10,E3,446,1,8,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
299,CanAnil1,75-1,2,3,1,8,15,E3,157.9666667,1,6,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
300,CanAnil1,75-1,1,1,1,3,10,E3,150.3333333,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
301,CanAnil1,75-1,2,3,1,11,0,E3,206.85,1,6,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
302,CanAnil1,75-1,2,3,1,8,15,E3,157.9666667,1,6,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
303,CanAnil1,75-1,2,3,1,11,0,E3,255.0333333,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
304,CanAnil1,75-1,2,3,1,8,15,E3,157.9666667,1,6,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
305,CanAnil1,75-1,3,5,3,76,20,E3,207,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
306,CanAnil1,75-1,2,3,1,11,0,E3,497.5,0,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
307,CanAnil1,75-1,1,1,2,54,15,E3,150.4,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
308,CanAnil1,75-1,1,1,5,157,20,E3,542.5,0,1,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
309,CanAnil1,75-1,3,5,3,86,15,E3,156.75,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
310,CanAnil1,75-1,1,1,2,54,15,E3,198.1666667,1,3,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
311,CanAnil1,75-1,2,3,6,184,10,E3,497.5,0,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
312,CanAnil1,75-1,1,1,2,54,15,E3,342.1333333,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
313,CanAnil1,75-1,3,5,6,207,10,E3,493.5,1,2,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
314,CanAnil1,75-1,2,3,6,184,10,E3,156.75,1,5,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
315,CanAnil1,75-1,3,5,6,207,10,E3,446,1,8,14CRo75-1,11/10/14,CRo,4,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
