rep,run,shelf,plate,line,trt,type,end,status,germinated,,
4,7,5,169,190-1,0,,107.3333333,0,0,,
4,7,5,169,190-1,0,,153.75,0,0,,
4,7,5,169,190-1,0,,203.6666667,0,0,,
4,7,5,169,190-1,0,,253,0,0,,
4,7,5,169,190-1,0,,298.75,0,0,,
4,7,5,169,190-1,0,,344.75,0,0,,
4,7,5,169,190-1,0,,396,0,0,,
4,7,5,169,190-1,0,,445,0,0,,
4,7,5,169,190-1,0,,501,0,0,,
4,7,5,169,190-1,0,,Inf,0,3,,
4,7,5,170,129-1,20,,59.5,0,NA,,
4,7,5,170,129-1,20,,107.3333333,0,NA,,
4,7,5,170,129-1,20,,153.75,0,NA,,
4,7,5,170,129-1,20,,203.6666667,0,NA,,
4,7,5,170,129-1,20,,253,0,NA,,
4,7,5,170,129-1,20,,298.75,0,NA,,
4,7,5,170,129-1,20,,344.75,0,NA,,
4,7,5,170,129-1,20,,396,0,NA,,
4,7,5,170,129-1,20,,445,0,NA,,
4,7,5,170,129-1,20,,502.75,0,NA,,
4,7,5,170,129-1,20,,Inf,0,NA,,
4,7,5,171,177-2,20,,59.5,0,0,,
4,7,5,171,177-2,20,,107.3333333,0,0,,
4,7,5,171,177-2,20,,153.75,0,0,,
4,7,5,171,177-2,20,,203.6666667,0,0,,
4,7,5,171,177-2,20,,253,0,0,,
4,7,5,171,177-2,20,,298.75,0,0,,
4,7,5,171,177-2,20,,344.75,0,0,,
4,7,5,171,177-2,20,,396,0,0,,
4,7,5,171,177-2,20,,445,0,0,,
4,7,5,171,177-2,20,,501,0,0,,
4,7,5,171,177-2,20,,Inf,0,7,,
4,7,5,172,104-1,10,,59.5,0,0,,
4,7,5,172,104-1,10,,107.3333333,0,0,,
4,7,5,172,104-1,10,,153.75,0,2,,
4,7,5,172,104-1,10,,203.6666667,0,0,,
4,7,5,172,104-1,10,,253,0,0,,
4,7,5,172,104-1,10,,298.75,0,0,,
4,7,5,172,104-1,10,,344.75,0,0,,
4,7,5,172,104-1,10,,396,0,0,,
4,7,5,172,104-1,10,,445,0,0,,
4,7,5,172,104-1,10,,502.75,0,0,,
4,7,5,172,104-1,10,,Inf,0,4,,
4,7,5,174,152-1,20,,59.5,0,0,,
4,7,5,174,152-1,20,,107.3333333,0,0,,
4,7,5,174,152-1,20,,153.75,0,0,,
4,7,5,174,152-1,20,,203.6666667,0,0,,
4,7,5,174,152-1,20,,253,0,0,,
4,7,5,174,152-1,20,,298.75,0,0,,
4,7,5,174,152-1,20,,344.75,0,0,,
4,7,5,174,152-1,20,,396,0,2,,
4,7,5,174,152-1,20,,445,0,0,,
4,7,5,174,152-1,20,,501,0,0,,
4,7,5,174,152-1,20,,Inf,0,2,,
4,7,5,175,126-1,15,,59.5,0,0,,
4,7,5,175,126-1,15,,107.3333333,0,0,,
4,7,5,175,126-1,15,,153.75,0,0,,
4,7,5,175,126-1,15,,203.6666667,0,0,,
4,7,5,175,126-1,15,,253,0,0,,
4,7,5,175,126-1,15,,298.75,0,0,,
4,7,5,175,126-1,15,,344.75,0,0,,
4,7,5,175,126-1,15,,396,0,0,,
4,7,5,175,126-1,15,,445,0,0,,
4,7,5,175,126-1,15,,502.75,0,0,,
4,7,5,175,126-1,15,,Inf,0,5,,
4,7,5,176,135-1,20,,59.5,0,0,,
4,7,5,176,135-1,20,,107.3333333,0,0,,
4,7,5,176,135-1,20,,153.75,0,0,,
4,7,5,176,135-1,20,,203.6666667,0,0,,
4,7,5,176,135-1,20,,253,0,0,,
4,7,5,176,135-1,20,,298.75,0,0,,
4,7,5,176,135-1,20,,344.75,0,0,,
4,7,5,176,135-1,20,,396,0,1,,
4,7,5,176,135-1,20,,445,0,0,,
4,7,5,176,135-1,20,,501,0,5,,
4,7,5,176,135-1,20,,Inf,0,0,,
4,7,5,177,186-1,10,,59.5,0,0,,
4,7,5,177,186-1,10,,107.3333333,0,0,,
4,7,5,177,186-1,10,,153.75,0,0,,
4,7,5,177,186-1,10,,203.6666667,0,0,,
4,7,5,177,186-1,10,,253,0,0,,
4,7,5,177,186-1,10,,298.75,0,0,,
4,7,5,177,186-1,10,,344.75,0,0,,
4,7,5,177,186-1,10,,396,0,0,,
4,7,5,177,186-1,10,,445,0,4,,
4,7,5,177,186-1,10,,501,0,0,,
4,7,5,177,186-1,10,,Inf,0,0,,
4,7,5,178,100-1,15,,59.5,0,0,,
4,7,5,178,100-1,15,,107.3333333,0,0,,
4,7,5,178,100-1,15,,153.75,0,0,,
4,7,5,178,100-1,15,,203.6666667,0,0,,
4,7,5,178,100-1,15,,253,0,0,,
4,7,5,178,100-1,15,,298.75,0,0,,
4,7,5,178,100-1,15,,344.75,0,0,,
4,7,5,178,100-1,15,,396,0,0,,
4,7,5,178,100-1,15,,445,0,0,,
4,7,5,178,100-1,15,,500,0,0,,
4,7,5,178,100-1,15,,Inf,0,3,,
4,7,5,179,75-1,10,,59.5,0,0,,
4,7,5,179,75-1,10,,107.3333333,0,0,,
4,7,5,179,75-1,10,,153.75,0,0,,
4,7,5,179,75-1,10,,203.6666667,0,0,,
4,7,5,179,75-1,10,,253,0,0,,
4,7,5,179,75-1,10,,298.75,0,0,,
4,7,5,179,75-1,10,,344.75,0,0,,
4,7,5,179,75-1,10,,396,0,0,,
4,7,5,179,75-1,10,,445,0,1,,
4,7,5,179,75-1,10,,501,0,0,,
4,7,5,179,75-1,10,,Inf,0,0,,
4,7,5,180,217-2,0,,59.5,0,0,,
4,7,5,180,217-2,0,,107.3333333,0,0,,
4,7,5,180,217-2,0,,153.75,0,0,,
4,7,5,180,217-2,0,,203.6666667,0,0,,
4,7,5,180,217-2,0,,253,0,0,,
4,7,5,180,217-2,0,,298.75,0,0,,
4,7,5,180,217-2,0,,344.75,0,0,,
4,7,5,180,217-2,0,,396,0,0,,
4,7,5,180,217-2,0,,445,0,0,,
4,7,5,180,217-2,0,,501,0,0,,
4,7,5,180,217-2,0,,Inf,0,0,,
4,7,6,181,100-1,10,,59.5,0,0,,
4,7,6,181,100-1,10,,107.3333333,0,0,,
4,7,6,181,100-1,10,,153.75,0,0,,
4,7,6,181,100-1,10,,203.6666667,0,0,,
4,7,6,181,100-1,10,,253,0,0,,
4,7,6,181,100-1,10,,298.75,0,0,,
4,7,6,181,100-1,10,,344.75,0,0,,
4,7,6,181,100-1,10,,396,0,0,,
4,7,6,181,100-1,10,,445,0,1,,
4,7,6,181,100-1,10,,502.75,0,0,,
4,7,6,181,100-1,10,,Inf,0,3,,
4,7,6,182,168-2,15,,59.5,0,0,,
4,7,6,182,168-2,15,,107.3333333,0,0,,
4,7,6,182,168-2,15,,153.75,0,0,,
4,7,6,182,168-2,15,,203.6666667,0,0,,
4,7,6,182,168-2,15,,253,0,0,,
4,7,6,182,168-2,15,,298.75,0,1,,
4,7,6,182,168-2,15,,344.75,0,0,,
4,7,6,182,168-2,15,,396,0,0,,
4,7,6,182,168-2,15,,445,0,0,,
4,7,6,182,168-2,15,,501,0,0,,
4,7,6,182,168-2,15,,Inf,0,1,,
4,7,6,183,Johnny's,15,,59.5,0,NA,,
4,7,6,183,Johnny's,15,,107.3333333,0,NA,,
4,7,6,183,Johnny's,15,,153.75,0,NA,,
4,7,6,183,Johnny's,15,,203.6666667,0,NA,,
4,7,6,183,Johnny's,15,,253,0,NA,,
4,7,6,183,Johnny's,15,,298.75,0,NA,,
4,7,6,183,Johnny's,15,,344.75,0,NA,,
4,7,6,183,Johnny's,15,,396,0,NA,,
4,7,6,183,Johnny's,15,,445,0,NA,,
4,7,6,183,Johnny's,15,,501,0,NA,,
4,7,6,183,Johnny's,15,,Inf,0,NA,,
4,7,6,184,91-1,0,,59.5,0,0,,
4,7,6,184,91-1,0,,107.3333333,0,0,,
4,7,6,184,91-1,0,,153.75,0,0,,
4,7,6,184,91-1,0,,203.6666667,0,0,,
4,7,6,184,91-1,0,,253,0,0,,
4,7,6,184,91-1,0,,298.75,0,0,,
4,7,6,184,91-1,0,,344.75,0,0,,
4,7,6,184,91-1,0,,396,0,0,,
4,7,6,184,91-1,0,,445,0,0,,
4,7,6,184,91-1,0,,501,0,0,,
4,7,6,184,91-1,0,,Inf,0,1,,
4,7,6,185,173-1,0,,59.5,0,0,,
4,7,6,185,173-1,0,,107.3333333,0,0,,
4,7,6,185,173-1,0,,153.75,0,1,,
4,7,6,185,173-1,0,,203.6666667,0,1,,
4,7,6,185,173-1,0,,253,0,0,,
4,7,6,185,173-1,0,,298.75,0,0,,
4,7,6,185,173-1,0,,344.75,0,0,,
4,7,6,185,173-1,0,,396,0,1,,
4,7,6,185,173-1,0,,445,0,0,,
4,7,6,185,173-1,0,,501,0,0,,
4,7,6,185,173-1,0,,Inf,0,0,,
4,7,6,186,165-1,15,,59.5,0,0,,
4,7,6,186,165-1,15,,107.3333333,0,0,,
4,7,6,186,165-1,15,,153.75,0,0,,
4,7,6,186,165-1,15,,203.6666667,0,0,,
4,7,6,186,165-1,15,,253,0,0,,
4,7,6,186,165-1,15,,298.75,0,1,,
4,7,6,186,165-1,15,,344.75,0,0,,
4,7,6,186,165-1,15,,396,0,0,,
4,7,6,186,165-1,15,,445,0,0,,
4,7,6,186,165-1,15,,501,0,0,,
4,7,6,186,165-1,15,,Inf,0,0,,
4,7,6,187,92-1,10,,59.5,0,0,,
4,7,6,187,92-1,10,,107.3333333,0,0,,
4,7,6,187,92-1,10,,153.75,0,0,,
4,7,6,187,92-1,10,,203.6666667,0,0,,
4,7,6,187,92-1,10,,253,0,0,,
4,7,6,187,92-1,10,,298.75,0,0,,
4,7,6,187,92-1,10,,344.75,0,0,,
4,7,6,187,92-1,10,,396,0,0,,
4,7,6,187,92-1,10,,445,0,0,,
4,7,6,187,92-1,10,,501,0,0,,
4,7,6,187,92-1,10,,Inf,0,1,,
4,7,6,188,147-1,0,,59.5,0,0,,
4,7,6,188,147-1,0,,107.3333333,0,1,,
4,7,6,188,147-1,0,,153.75,0,0,,
4,7,6,188,147-1,0,,203.6666667,0,2,,
4,7,6,188,147-1,0,,253,0,0,,
4,7,6,188,147-1,0,,298.75,0,2,,
4,7,6,188,147-1,0,,344.75,0,0,,
4,7,6,188,147-1,0,,396,0,1,,
4,7,6,188,147-1,0,,445,0,0,,
4,7,6,188,147-1,0,,501,0,0,,
4,7,6,188,147-1,0,,Inf,0,0,,
4,7,6,189,182-1,20,,59.5,0,0,,
4,7,6,189,182-1,20,,107.3333333,0,0,,
4,7,6,189,182-1,20,,153.75,0,0,,
4,7,6,189,182-1,20,,203.6666667,0,0,,
4,7,6,189,182-1,20,,253,0,0,,
4,7,6,189,182-1,20,,298.75,0,1,,
4,7,6,189,182-1,20,,344.75,0,0,,
4,7,6,189,182-1,20,,396,0,2,,
4,7,6,189,182-1,20,,445,0,2,,
4,7,6,189,182-1,20,,501,0,1,,
4,7,6,189,182-1,20,,Inf,0,0,,
4,7,6,190,170-1,10,,59.5,0,0,,
4,7,6,190,170-1,10,,107.3333333,0,0,,
4,7,6,190,170-1,10,,153.75,0,0,,
4,7,6,190,170-1,10,,203.6666667,0,2,,
4,7,6,190,170-1,10,,253,0,0,,
4,7,6,190,170-1,10,,298.75,0,0,,
4,7,6,190,170-1,10,,344.75,0,0,,
4,7,6,190,170-1,10,,396,0,0,,
4,7,6,190,170-1,10,,445,0,0,,
4,7,6,190,170-1,10,,501,0,1,,
4,7,6,190,170-1,10,,Inf,0,0,,
4,7,6,191,Johnny's,10,,59.5,0,0,,
4,7,6,191,Johnny's,10,,107.3333333,0,0,,
4,7,6,191,Johnny's,10,,153.75,0,0,,
4,7,6,191,Johnny's,10,,203.6666667,0,2,,
4,7,6,191,Johnny's,10,,253,0,0,,
4,7,6,191,Johnny's,10,,298.75,0,1,,
4,7,6,191,Johnny's,10,,344.75,0,0,,
4,7,6,191,Johnny's,10,,396,0,2,,
4,7,6,191,Johnny's,10,,445,0,0,,
4,7,6,191,Johnny's,10,,501,0,0,,
4,7,6,191,Johnny's,10,,Inf,0,1,,
4,7,6,193,88-1,15,,59.5,0,0,,
4,7,6,193,88-1,15,,107.3333333,0,0,,
4,7,6,193,88-1,15,,153.75,0,0,,
4,7,6,193,88-1,15,,203.6666667,0,0,,
4,7,6,193,88-1,15,,253,0,0,,
4,7,6,193,88-1,15,,298.75,0,0,,
4,7,6,193,88-1,15,,344.75,0,0,,
4,7,6,193,88-1,15,,396,0,0,,
4,7,6,193,88-1,15,,445,0,0,,
4,7,6,193,88-1,15,,501,0,0,,
4,7,6,193,88-1,15,,Inf,0,3,,
4,7,6,194,Johnny's,10,,59.5,0,0,,
4,7,6,194,Johnny's,10,,107.3333333,0,0,,
4,7,6,194,Johnny's,10,,153.75,0,0,,
4,7,6,194,Johnny's,10,,203.6666667,0,1,,
4,7,6,194,Johnny's,10,,253,0,0,,
4,7,6,194,Johnny's,10,,298.75,0,0,,
4,7,6,194,Johnny's,10,,344.75,0,0,,
4,7,6,194,Johnny's,10,,396,0,0,,
4,7,6,194,Johnny's,10,,445,0,0,,
4,7,6,194,Johnny's,10,,501,0,0,,
4,7,6,194,Johnny's,10,,Inf,0,3,,
4,7,6,195,135-1,15,,59.5,0,0,,
4,7,6,195,135-1,15,,107.3333333,0,1,,
4,7,6,195,135-1,15,,153.75,0,0,,
4,7,6,195,135-1,15,,203.6666667,0,0,,
4,7,6,195,135-1,15,,253,0,0,,
4,7,6,195,135-1,15,,298.75,0,1,,
4,7,6,195,135-1,15,,344.75,0,0,,
4,7,6,195,135-1,15,,396,0,0,,
4,7,6,195,135-1,15,,445,0,0,,
4,7,6,195,135-1,15,,501,0,0,,
4,7,6,195,135-1,15,,Inf,0,0,,
4,7,6,196,100-1,10,,59.5,0,0,,
4,7,6,196,100-1,10,,107.3333333,0,0,,
4,7,6,196,100-1,10,,153.75,0,0,,
4,7,6,196,100-1,10,,203.6666667,0,0,,
4,7,6,196,100-1,10,,253,0,0,,
4,7,6,196,100-1,10,,298.75,0,0,,
4,7,6,196,100-1,10,,344.75,0,0,,
4,7,6,196,100-1,10,,396,0,0,,
4,7,6,196,100-1,10,,445,0,0,,
4,7,6,196,100-1,10,,502.75,0,0,,
4,7,6,196,100-1,10,,Inf,0,0,,
4,7,6,197,133-1,10,,59.5,0,0,,
4,7,6,197,133-1,10,,107.3333333,0,0,,
4,7,6,197,133-1,10,,153.75,0,1,,
4,7,6,197,133-1,10,,203.6666667,0,0,,
4,7,6,197,133-1,10,,253,0,0,,
4,7,6,197,133-1,10,,298.75,0,4,,
4,7,6,197,133-1,10,,344.75,0,0,,
4,7,6,197,133-1,10,,396,0,0,,
4,7,6,197,133-1,10,,445,0,0,,
4,7,6,197,133-1,10,,502.75,0,0,,
4,7,6,197,133-1,10,,Inf,0,0,,
4,7,6,198,191-2,15,,59.5,0,NA,,
4,7,6,198,191-2,15,,107.3333333,0,NA,,
4,7,6,198,191-2,15,,153.75,0,NA,,
4,7,6,198,191-2,15,,203.6666667,0,NA,,
4,7,6,198,191-2,15,,253,0,NA,,
4,7,6,198,191-2,15,,298.75,0,NA,,
4,7,6,198,191-2,15,,344.75,0,NA,,
4,7,6,198,191-2,15,,396,0,NA,,
4,7,6,198,191-2,15,,445,0,NA,,
4,7,6,198,191-2,15,,501,0,NA,,
4,7,6,198,191-2,15,,Inf,0,NA,,
4,7,6,199,126-1,20,,59.5,0,0,,
4,7,6,199,126-1,20,,107.3333333,0,0,,
4,7,6,199,126-1,20,,153.75,0,0,,
4,7,6,199,126-1,20,,203.6666667,0,0,,
4,7,6,199,126-1,20,,253,0,0,,
4,7,6,199,126-1,20,,298.75,0,0,,
4,7,6,199,126-1,20,,344.75,0,0,,
4,7,6,199,126-1,20,,396,0,0,,
4,7,6,199,126-1,20,,445,0,0,,
4,7,6,199,126-1,20,,502.75,0,0,,
4,7,6,199,126-1,20,,Inf,0,0,,
4,7,6,200,177-2,15,,59.5,0,0,,
4,7,6,200,177-2,15,,107.3333333,0,0,,
4,7,6,200,177-2,15,,153.75,0,1,,
4,7,6,200,177-2,15,,203.6666667,0,0,,
4,7,6,200,177-2,15,,253,0,0,,
4,7,6,200,177-2,15,,298.75,0,3,,
4,7,6,200,177-2,15,,344.75,0,0,,
4,7,6,200,177-2,15,,396,0,0,,
4,7,6,200,177-2,15,,445,0,3,,
4,7,6,200,177-2,15,,501,0,0,,
4,7,6,200,177-2,15,,Inf,0,0,,
4,7,6,201,219-2,10,,59.5,0,0,,
4,7,6,201,219-2,10,,107.3333333,0,0,,
4,7,6,201,219-2,10,,153.75,0,0,,
4,7,6,201,219-2,10,,203.6666667,0,0,,
4,7,6,201,219-2,10,,253,0,0,,
4,7,6,201,219-2,10,,298.75,0,0,,
4,7,6,201,219-2,10,,344.75,0,0,,
4,7,6,201,219-2,10,,396,0,0,,
4,7,6,201,219-2,10,,445,0,0,,
4,7,6,201,219-2,10,,501,0,0,,
4,7,6,201,219-2,10,,Inf,0,4,,
4,7,6,202,77-2,15,,59.5,0,0,,
4,7,6,202,77-2,15,,107.3333333,0,0,,
4,7,6,202,77-2,15,,153.75,0,0,,
4,7,6,202,77-2,15,,203.6666667,0,0,,
4,7,6,202,77-2,15,,253,0,0,,
4,7,6,202,77-2,15,,298.75,0,0,,
4,7,6,202,77-2,15,,344.75,0,0,,
4,7,6,202,77-2,15,,396,0,0,,
4,7,6,202,77-2,15,,445,0,0,,
4,7,6,202,77-2,15,,501,0,0,,
4,7,6,202,77-2,15,,Inf,0,0,,
4,7,6,203,219-1,10,,59.5,0,0,,
4,7,6,203,219-1,10,,107.3333333,0,0,,
4,7,6,203,219-1,10,,153.75,0,0,,
4,7,6,203,219-1,10,,203.6666667,0,0,,
4,7,6,203,219-1,10,,253,0,0,,
4,7,6,203,219-1,10,,298.75,0,0,,
4,7,6,203,219-1,10,,344.75,0,0,,
4,7,6,203,219-1,10,,396,0,0,,
4,7,6,203,219-1,10,,445,0,0,,
4,7,6,203,219-1,10,,501,0,1,,
4,7,6,203,219-1,10,,Inf,0,4,,
4,7,6,204,75-2,20,,59.5,0,0,,
4,7,6,204,75-2,20,,107.3333333,0,0,,
4,7,6,204,75-2,20,,153.75,0,0,,
4,7,6,204,75-2,20,,203.6666667,0,0,,
4,7,6,204,75-2,20,,253,0,0,,
4,7,6,204,75-2,20,,298.75,0,0,,
4,7,6,204,75-2,20,,344.75,0,0,,
4,7,6,204,75-2,20,,396,0,1,,
4,7,6,204,75-2,20,,445,0,0,,
4,7,6,204,75-2,20,,501,0,0,,
4,7,6,204,75-2,20,,Inf,0,2,,
4,7,6,205,173-1,15,,59.5,0,0,,
4,7,6,205,173-1,15,,107.3333333,0,0,,
4,7,6,205,173-1,15,,153.75,0,0,,
4,7,6,205,173-1,15,,203.6666667,0,0,,
4,7,6,205,173-1,15,,253,0,0,,
4,7,6,205,173-1,15,,298.75,0,0,,
4,7,6,205,173-1,15,,344.75,0,0,,
4,7,6,205,173-1,15,,396,0,1,,
4,7,6,205,173-1,15,,445,0,0,,
4,7,6,205,173-1,15,,501,0,2,,
4,7,6,205,173-1,15,,Inf,0,0,,
4,7,6,206,152-1,10,,59.5,0,0,,
4,7,6,206,152-1,10,,107.3333333,0,0,,
4,7,6,206,152-1,10,,153.75,0,0,,
4,7,6,206,152-1,10,,203.6666667,0,0,,
4,7,6,206,152-1,10,,253,0,0,,
4,7,6,206,152-1,10,,298.75,0,0,,
4,7,6,206,152-1,10,,344.75,0,0,,
4,7,6,206,152-1,10,,396,0,0,,
4,7,6,206,152-1,10,,445,0,0,,
4,7,6,206,152-1,10,,501,0,2,,
4,7,6,206,152-1,10,,Inf,0,0,,
4,7,6,207,217-1,20,,59.5,0,0,,
4,7,6,207,217-1,20,,107.3333333,0,0,,
4,7,6,207,217-1,20,,153.75,0,0,,
4,7,6,207,217-1,20,,203.6666667,0,0,,
4,7,6,207,217-1,20,,253,0,0,,
4,7,6,207,217-1,20,,298.75,0,0,,
4,7,6,207,217-1,20,,344.75,0,0,,
4,7,6,207,217-1,20,,396,0,0,,
4,7,6,207,217-1,20,,445,0,0,,
4,7,6,207,217-1,20,,501,0,1,,
4,7,6,207,217-1,20,,Inf,0,4,,
4,7,6,208,100-1,20,,59.5,0,0,,
4,7,6,208,100-1,20,,107.3333333,0,0,,
4,7,6,208,100-1,20,,153.75,0,0,,
4,7,6,208,100-1,20,,203.6666667,0,0,,
4,7,6,208,100-1,20,,253,0,0,,
4,7,6,208,100-1,20,,298.75,0,0,,
4,7,6,208,100-1,20,,344.75,0,0,,
4,7,6,208,100-1,20,,396,0,0,,
4,7,6,208,100-1,20,,445,0,0,,
4,7,6,208,100-1,20,,502.75,0,0,,
4,7,6,208,100-1,20,,Inf,0,0,,
4,7,6,209,81-2,15,,59.5,0,0,,
4,7,6,209,81-2,15,,107.3333333,0,0,,
4,7,6,209,81-2,15,,153.75,0,0,,
4,7,6,209,81-2,15,,203.6666667,0,0,,
4,7,6,209,81-2,15,,253,0,0,,
4,7,6,209,81-2,15,,298.75,0,0,,
4,7,6,209,81-2,15,,344.75,0,0,,
4,7,6,209,81-2,15,,396,0,0,,
4,7,6,209,81-2,15,,445,0,0,,
4,7,6,209,81-2,15,,501,0,0,,
4,7,6,209,81-2,15,,Inf,0,0,,
4,7,6,210,126-1,0,,59.5,0,0,,
4,7,6,210,126-1,0,,107.3333333,0,0,,
4,7,6,210,126-1,0,,153.75,0,0,,
4,7,6,210,126-1,0,,203.6666667,0,2,,
4,7,6,210,126-1,0,,253,0,0,,
4,7,6,210,126-1,0,,298.75,0,0,,
4,7,6,210,126-1,0,,344.75,0,0,,
4,7,6,210,126-1,0,,396,0,0,,
4,7,6,210,126-1,0,,445,0,0,,
4,7,6,210,126-1,0,,502.75,0,0,,
4,7,6,210,126-1,0,,Inf,0,2,,
4,7,6,211,122-2,15,,59.5,0,0,,
4,7,6,211,122-2,15,,107.3333333,0,0,,
4,7,6,211,122-2,15,,153.75,0,0,,
4,7,6,211,122-2,15,,203.6666667,0,0,,
4,7,6,211,122-2,15,,253,0,0,,
4,7,6,211,122-2,15,,298.75,0,0,,
4,7,6,211,122-2,15,,344.75,0,0,,
4,7,6,211,122-2,15,,396,0,0,,
4,7,6,211,122-2,15,,445,0,0,,
4,7,6,211,122-2,15,,502.75,0,0,,
4,7,6,211,122-2,15,,Inf,0,1,,
4,7,6,212,217-1,15,,59.5,0,0,,
4,7,6,212,217-1,15,,107.3333333,0,0,,
4,7,6,212,217-1,15,,153.75,0,0,,
4,7,6,212,217-1,15,,203.6666667,0,0,,
4,7,6,212,217-1,15,,253,0,0,,
4,7,6,212,217-1,15,,298.75,0,0,,
4,7,6,212,217-1,15,,344.75,0,0,,
4,7,6,212,217-1,15,,396,0,0,,
4,7,6,212,217-1,15,,445,0,0,,
4,7,6,212,217-1,15,,501,0,3,,
4,7,6,212,217-1,15,,Inf,0,2,,
4,7,6,213,133-1,20,,59.5,0,0,,
4,7,6,213,133-1,20,,107.3333333,0,0,,
4,7,6,213,133-1,20,,153.75,0,0,,
4,7,6,213,133-1,20,,203.6666667,0,0,,
4,7,6,213,133-1,20,,253,0,0,,
4,7,6,213,133-1,20,,298.75,0,0,,
4,7,6,213,133-1,20,,344.75,0,0,,
4,7,6,213,133-1,20,,396,0,0,,
4,7,6,213,133-1,20,,445,0,0,,
4,7,6,213,133-1,20,,502.75,0,6,,
4,7,6,213,133-1,20,,Inf,0,0,,
4,7,6,214,122-1,10,,59.5,0,0,,
4,7,6,214,122-1,10,,107.3333333,0,0,,
4,7,6,214,122-1,10,,153.75,0,0,,
4,7,6,214,122-1,10,,203.6666667,0,0,,
4,7,6,214,122-1,10,,253,0,0,,
4,7,6,214,122-1,10,,298.75,0,0,,
4,7,6,214,122-1,10,,344.75,0,0,,
4,7,6,214,122-1,10,,396,0,0,,
4,7,6,214,122-1,10,,445,0,0,,
4,7,6,214,122-1,10,,502.75,0,6,,
4,7,6,214,122-1,10,,Inf,0,0,,
4,7,6,215,190-1,20,,59.5,0,0,,
4,7,6,215,190-1,20,,107.3333333,0,0,,
4,7,6,215,190-1,20,,153.75,0,1,,
4,7,6,215,190-1,20,,203.6666667,0,0,,
4,7,6,215,190-1,20,,253,0,0,,
4,7,6,215,190-1,20,,298.75,0,0,,
4,7,6,215,190-1,20,,344.75,0,0,,
4,7,6,215,190-1,20,,396,0,0,,
4,7,6,215,190-1,20,,445,0,0,,
4,7,6,215,190-1,20,,501,0,4,,
4,7,6,215,190-1,20,,Inf,0,2,,
4,7,6,216,122-1,0,,59.5,0,0,,
4,7,6,216,122-1,0,,107.3333333,0,0,,
4,7,6,216,122-1,0,,153.75,0,0,,
4,7,6,216,122-1,0,,203.6666667,0,0,,
4,7,6,216,122-1,0,,253,0,0,,
4,7,6,216,122-1,0,,298.75,0,0,,
4,7,6,216,122-1,0,,344.75,0,0,,
4,7,6,216,122-1,0,,396,0,0,,
4,7,6,216,122-1,0,,445,0,0,,
4,7,6,216,122-1,0,,502.75,0,1,,
4,7,6,216,122-1,0,,Inf,0,0,,
4,7,7,217,188-1,15,,59.5,0,0,,
4,7,7,217,188-1,15,,107.3333333,0,0,,
4,7,7,217,188-1,15,,153.75,0,0,,
4,7,7,217,188-1,15,,203.6666667,0,0,,
4,7,7,217,188-1,15,,253,0,0,,
4,7,7,217,188-1,15,,298.75,0,0,,
4,7,7,217,188-1,15,,344.75,0,0,,
4,7,7,217,188-1,15,,396,0,0,,
4,7,7,217,188-1,15,,445,0,0,,
4,7,7,217,188-1,15,,501,0,0,,
4,7,7,217,188-1,15,,Inf,0,5,,
4,7,7,219,100-1,0,,59.5,0,0,,
4,7,7,219,100-1,0,,107.3333333,0,0,,
4,7,7,219,100-1,0,,153.75,0,0,,
4,7,7,219,100-1,0,,203.6666667,0,0,,
4,7,7,219,100-1,0,,253,0,0,,
4,7,7,219,100-1,0,,298.75,0,0,,
4,7,7,219,100-1,0,,344.75,0,0,,
4,7,7,219,100-1,0,,396,0,1,,
4,7,7,219,100-1,0,,445,0,0,,
4,7,7,219,100-1,0,,502.75,0,0,,
4,7,7,219,100-1,0,,Inf,0,1,,
4,7,7,220,163-1,20,,59.5,0,0,,
4,7,7,220,163-1,20,,107.3333333,0,0,,
4,7,7,220,163-1,20,,153.75,0,0,,
4,7,7,220,163-1,20,,203.6666667,0,0,,
4,7,7,220,163-1,20,,253,0,0,,
4,7,7,220,163-1,20,,298.75,0,0,,
4,7,7,220,163-1,20,,344.75,0,0,,
4,7,7,220,163-1,20,,396,0,0,,
4,7,7,220,163-1,20,,445,0,0,,
4,7,7,220,163-1,20,,501,0,0,,
4,7,7,220,163-1,20,,Inf,0,0,,
4,7,7,221,187-1,10,,59.5,0,0,,
4,7,7,221,187-1,10,,107.3333333,0,0,,
4,7,7,221,187-1,10,,153.75,0,0,,
4,7,7,221,187-1,10,,203.6666667,0,0,,
4,7,7,221,187-1,10,,253,0,0,,
4,7,7,221,187-1,10,,298.75,0,0,,
4,7,7,221,187-1,10,,344.75,0,0,,
4,7,7,221,187-1,10,,396,0,0,,
4,7,7,221,187-1,10,,445,0,0,,
4,7,7,221,187-1,10,,501,0,0,,
4,7,7,221,187-1,10,,Inf,0,7,,
4,7,7,223,150-2,10,,59.5,0,0,,
4,7,7,223,150-2,10,,107.3333333,0,0,,
4,7,7,223,150-2,10,,153.75,0,0,,
4,7,7,223,150-2,10,,203.6666667,0,0,,
4,7,7,223,150-2,10,,253,0,0,,
4,7,7,223,150-2,10,,298.75,0,1,,
4,7,7,223,150-2,10,,344.75,0,1,,
4,7,7,223,150-2,10,,396,0,0,,
4,7,7,223,150-2,10,,445,0,0,,
4,7,7,223,150-2,10,,501,0,6,,
4,7,7,223,150-2,10,,Inf,0,0,,
4,7,7,224,120-1,10,,59.5,0,0,,
