"","sampleid","line","rep","run","shelf","plate","trt","type","end","status","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"7825","CfrReyes4","104-2",1,1,4,138,0,"E3",246.1,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7826","CfrReyes4","104-2",1,1,6,210,20,"E3",542.5,1,8,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7827","CfrReyes4","104-1",2,4,9,308,15,"E3",208.15,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7828","CfrReyes4","104-1",2,4,5,145,0,"E3",160.18,1,1,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7829","CfrReyes4","104-1",1,2,6,184,0,"E3",253.8166667,1,3,NA,"14Fru104-1","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7830","CfrReyes4","104-2",2,3,7,232,15,"E3",398.2333333,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7831","CfrReyes4","104-2",2,3,7,232,15,"E3",254.5166667,1,3,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7832","CfrReyes4","104-2",2,3,7,235,10,"E3",254.5166667,1,2,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7833","CfrReyes4","104-2",1,1,4,138,0,"E3",342.2666667,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7834","CfrReyes4","104-2",2,3,7,229,0,"E3",254.5166667,1,5,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7835","CfrReyes4","104-2",2,3,1,7,20,"E3",398.8833333,1,1,NA,"14Fru104-2","11/10/14","Fru",19,"ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry"
"7836",NA,"Johnny's",2,3,2,42,10,"C1",497.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7837",NA,"Johnny's",1,1,2,63,15,"C1",294.9833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7838",NA,"Johnny's",1,1,2,69,20,"C1",294.9833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7839",NA,"Johnny's",1,2,9,303,0,"C1",395.05,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7840",NA,"Johnny's",2,4,4,137,10,"C1",497.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7841",NA,"Johnny's",2,4,4,137,10,"C1",497.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7842",NA,"Johnny's",1,2,8,257,20,"C1",445.0166667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7843",NA,"Johnny's",2,3,2,69,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7844",NA,"Johnny's",2,3,8,253,15,"C1",397.6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7845",NA,"Johnny's",2,3,8,253,15,"C1",397.6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7846",NA,"Johnny's",2,3,6,216,15,"C1",205.6333333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7847",NA,"Johnny's",1,2,9,307,15,"C1",444.8166667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7848",NA,"Johnny's",1,1,8,275,10,"C1",295.4333333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7849",NA,"Johnny's",1,1,8,277,0,"C1",295.4333333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7850",NA,"Johnny's",1,1,8,277,0,"C1",295.4333333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7851",NA,"Johnny's",2,4,3,99,10,"C1",497.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7852",NA,"Johnny's",2,4,4,143,20,"C1",497.5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7853",NA,"Johnny's",2,3,4,112,0,"C1",158.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7854",NA,"Johnny's",2,3,1,3,10,"C1",206.85,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7855",NA,"Johnny's",2,4,8,262,10,"C1",208.17,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7856",NA,"Johnny's",2,3,3,82,15,"C1",302.1833333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7857",NA,"Johnny's",2,3,3,82,15,"C1",302.1833333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7858",NA,"Johnny's",1,1,2,42,15,"C1",245.9666667,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7859",NA,"Johnny's",1,2,2,46,0,"C1",349.8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7860",NA,"Johnny's",1,2,8,264,15,"C1",205.5166667,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7861",NA,"Johnny's",2,3,6,199,0,"C1",349.1833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7862",NA,"Johnny's",1,2,2,59,10,"C1",396.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7863",NA,"Johnny's",1,2,9,303,0,"C1",348.7666667,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7864",NA,"Johnny's",1,2,2,66,15,"C1",253.9833333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7865",NA,"Johnny's",1,2,4,123,0,"C1",349.45,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7866",NA,"Johnny's",2,4,1,36,15,"C1",497.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7867",NA,"Johnny's",2,3,4,112,0,"C1",302.5833333,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7868",NA,"Johnny's",2,4,3,88,0,"C1",353.93,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7869",NA,"Johnny's",2,3,2,42,10,"C1",254.7833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7870",NA,"Johnny's",1,2,5,180,0,"C1",349.2833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7871",NA,"Johnny's",1,1,4,135,0,"C1",437.9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7872",NA,"Johnny's",1,1,4,136,20,"C1",437.9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7873",NA,"Johnny's",2,4,2,65,0,"C1",353.88,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7874",NA,"Johnny's",2,3,4,112,0,"C1",350.7666667,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7875",NA,"Johnny's",1,1,8,268,0,"C1",246.3333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7876",NA,"Johnny's",1,1,4,136,20,"C1",542.5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7877",NA,"Johnny's",1,1,1,30,10,"C1",245.9666667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7878",NA,"Johnny's",2,4,2,62,10,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7879",NA,"Johnny's",2,4,6,192,15,"C1",497.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7880",NA,"Johnny's",1,1,8,268,0,"C1",295.4333333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7881",NA,"Johnny's",1,1,8,268,0,"C1",295.4333333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7882",NA,"Johnny's",2,3,2,69,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7883",NA,"Johnny's",1,1,2,63,15,"C1",245.9666667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7884",NA,"Johnny's",2,3,3,80,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7885",NA,"Johnny's",2,4,8,262,10,"C1",256.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7886",NA,"Johnny's",1,1,2,63,15,"C1",437.6333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7887",NA,"Johnny's",1,1,6,197,10,"C1",295.3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7888",NA,"Johnny's",1,1,6,197,10,"C1",295.3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7889",NA,"Johnny's",1,1,6,197,10,"C1",295.3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7890",NA,"Johnny's",1,1,6,198,0,"C1",295.3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7891",NA,"Johnny's",2,3,5,169,10,"C1",447.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7892",NA,"Johnny's",2,4,6,207,20,"C1",353.73,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7893",NA,"Johnny's",2,3,2,42,10,"C1",206.6666667,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7894",NA,"Johnny's",1,1,8,275,10,"C1",295.4333333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7895",NA,"Johnny's",2,3,1,29,0,"C1",255.0333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7896",NA,"Johnny's",2,4,8,262,10,"C1",497.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7897",NA,"Johnny's",1,2,2,72,10,"C1",206.1833333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7898",NA,"Johnny's",2,3,3,80,20,"C1",350.3833333,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7899",NA,"Johnny's",1,2,2,72,10,"C1",206.1833333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7900",NA,"Johnny's",1,2,8,257,20,"C1",253.7166667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7901",NA,"Johnny's",1,2,2,46,0,"C1",396.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7902",NA,"Johnny's",2,3,3,82,15,"C1",497.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7903",NA,"Johnny's",1,2,2,66,15,"C1",253.9833333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7904",NA,"Johnny's",1,1,5,177,15,"C1",390.2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7905",NA,"Johnny's",2,3,3,95,0,"C1",350.3833333,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7906",NA,"Johnny's",1,2,6,192,15,"C1",253.8166667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7907",NA,"Johnny's",2,3,3,95,0,"C1",350.3833333,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7908",NA,"Johnny's",2,3,3,95,0,"C1",350.3833333,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7909",NA,"Johnny's",1,1,2,63,15,"C1",342.1333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7910",NA,"Johnny's",1,1,1,30,10,"C1",294.9166667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7911",NA,"Johnny's",1,1,1,30,10,"C1",294.9166667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7912",NA,"Johnny's",1,2,4,123,0,"C1",395.7333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7913",NA,"Johnny's",1,1,1,30,10,"C1",294.9166667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7914",NA,"Johnny's",1,1,4,124,15,"C1",246.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7915",NA,"Johnny's",2,3,5,169,10,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7916",NA,"Johnny's",1,1,8,275,10,"C1",246.3333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7917",NA,"Johnny's",2,3,5,169,10,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7918",NA,"Johnny's",2,3,5,171,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7919",NA,"Johnny's",1,2,9,303,0,"C1",395.05,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7920",NA,"Johnny's",2,4,2,62,10,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7921",NA,"Johnny's",2,3,1,9,15,"C1",497.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7922",NA,"Johnny's",1,1,8,268,0,"C1",150.6666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7923",NA,"Johnny's",2,3,1,9,15,"C1",447.9666667,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7924",NA,"Johnny's",2,3,1,29,0,"C1",350.5833333,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7925",NA,"Johnny's",2,4,1,23,0,"C1",497.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7926",NA,"Johnny's",2,4,1,23,0,"C1",497.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7927",NA,"Johnny's",1,2,3,82,10,"C1",206.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7928",NA,"Johnny's",1,2,7,219,20,"C1",395.35,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7929",NA,"Johnny's",2,3,3,82,15,"C1",350.3833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7930",NA,"Johnny's",2,3,3,82,15,"C1",254.85,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7931",NA,"Johnny's",2,3,3,82,15,"C1",254.85,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7932",NA,"Johnny's",2,4,4,143,20,"C1",497.5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7933",NA,"Johnny's",1,1,2,69,20,"C1",245.9666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7934",NA,"Johnny's",1,1,2,69,20,"C1",542.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7935",NA,"Johnny's",1,2,3,82,10,"C1",302.9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7936",NA,"Johnny's",1,1,6,197,10,"C1",246.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7937",NA,"Johnny's",1,1,6,214,20,"C1",246.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7938",NA,"Johnny's",2,4,6,207,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7939",NA,"Johnny's",2,3,8,277,10,"C1",205.8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7940",NA,"Johnny's",2,3,1,3,10,"C1",495.3666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7941",NA,"Johnny's",1,2,5,180,0,"C1",445.2333333,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7942",NA,"Johnny's",1,2,2,59,10,"C1",253.9833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7943",NA,"Johnny's",1,1,8,275,10,"C1",440.4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7944",NA,"Johnny's",1,1,5,177,15,"C1",150.5333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7945",NA,"Johnny's",2,3,8,277,10,"C1",205.8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7946",NA,"Johnny's",1,2,2,72,10,"C1",445.8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7947",NA,"Johnny's",1,1,6,214,20,"C1",542.5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7948",NA,"Johnny's",2,3,1,3,10,"C1",398.8833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7949",NA,"Johnny's",2,3,3,82,15,"C1",497.5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7950",NA,"Johnny's",2,4,3,95,0,"C1",497.5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7951",NA,"Johnny's",2,4,3,95,0,"C1",497.5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7952",NA,"Johnny's",2,4,3,95,0,"C1",497.5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7953",NA,"Johnny's",1,2,9,303,0,"C1",348.7666667,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7954",NA,"Johnny's",1,2,4,123,0,"C1",445.4333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7955",NA,"Johnny's",1,1,6,192,20,"C1",439.7833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7956",NA,"Johnny's",2,4,3,95,0,"C1",497.5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7957",NA,"Johnny's",1,2,6,192,15,"C1",253.8166667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7958",NA,"Johnny's",1,2,6,192,15,"C1",445.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7959",NA,"Johnny's",1,1,1,30,10,"C1",342.0333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7960",NA,"Johnny's",1,2,8,264,15,"C1",302.4166667,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7961",NA,"Johnny's",1,2,5,180,0,"C1",395.5666667,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7962",NA,"Johnny's",2,3,3,95,0,"C1",398.6333333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7963",NA,"Johnny's",2,4,9,301,15,"C1",448.05,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7964",NA,"Johnny's",1,2,5,174,20,"C1",445.2333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7965",NA,"Johnny's",1,1,4,136,20,"C1",390.0333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7966",NA,"Johnny's",1,2,9,303,0,"C1",395.05,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7967",NA,"Johnny's",1,1,4,136,20,"C1",542.5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7968",NA,"Johnny's",1,1,2,69,20,"C1",542.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7969",NA,"Johnny's",2,4,7,227,15,"C1",448.77,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7970",NA,"Johnny's",2,3,2,69,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7971",NA,"Johnny's",1,1,1,30,10,"C1",245.9666667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7972",NA,"Johnny's",1,2,6,192,15,"C1",205.7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7973",NA,"Johnny's",1,1,1,30,10,"C1",389.8833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7974",NA,"Johnny's",1,1,2,69,20,"C1",389.8833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7975",NA,"Johnny's",2,3,2,42,10,"C1",206.6666667,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7976",NA,"Johnny's",2,3,3,80,20,"C1",254.85,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7977",NA,"Johnny's",2,3,3,80,20,"C1",254.85,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7978",NA,"Johnny's",1,2,5,174,20,"C1",542.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7979",NA,"Johnny's",1,2,5,174,20,"C1",542.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7980",NA,"Johnny's",2,4,2,65,0,"C1",303.88,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7981",NA,"Johnny's",2,3,2,42,10,"C1",157.7833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7982",NA,"Johnny's",1,2,4,133,10,"C1",205.85,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7983",NA,"Johnny's",2,4,4,143,20,"C1",448.25,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7984",NA,"Johnny's",2,3,1,9,15,"C1",206.85,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7985",NA,"Johnny's",2,3,2,69,20,"C1",495.0833333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7986",NA,"Johnny's",1,2,5,180,0,"C1",445.2333333,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7987",NA,"Johnny's",2,4,1,36,15,"C1",303.85,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7988",NA,"Johnny's",1,2,8,264,15,"C1",205.5166667,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7989",NA,"Johnny's",1,2,2,72,10,"C1",206.1833333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7990",NA,"Johnny's",2,4,4,137,10,"C1",303.78,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7991",NA,"Johnny's",2,4,3,88,0,"C1",497.15,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7992",NA,"Johnny's",2,4,4,137,10,"C1",303.78,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7993",NA,"Johnny's",2,3,9,290,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7994",NA,"Johnny's",2,3,6,216,15,"C1",205.6333333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7995",NA,"Johnny's",2,3,6,216,15,"C1",205.6333333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7996",NA,"Johnny's",2,4,3,95,0,"C1",497.5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7997",NA,"Johnny's",2,3,8,253,15,"C1",253.9333333,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7998",NA,"Johnny's",1,1,6,198,0,"C1",198.4333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7999",NA,"Johnny's",1,2,9,307,15,"C1",205.3333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8000",NA,"Johnny's",1,2,9,307,15,"C1",253.5833333,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8001",NA,"Johnny's",1,1,4,124,15,"C1",246.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8002",NA,"Johnny's",1,2,8,257,20,"C1",348.95,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8003",NA,"Johnny's",1,1,1,30,10,"C1",294.9166667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8004",NA,"Johnny's",1,2,7,219,20,"C1",542.5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8005",NA,"Johnny's",1,1,9,324,10,"C1",198.6166667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8006",NA,"Johnny's",1,2,4,133,10,"C1",205.85,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8007",NA,"Johnny's",2,4,6,207,20,"C1",448.17,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8008",NA,"Johnny's",1,1,5,177,15,"C1",295.15,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8009",NA,"Johnny's",2,4,2,62,10,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8010",NA,"Johnny's",2,4,4,137,10,"C1",401.8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8011",NA,"Johnny's",2,3,8,277,10,"C1",349.2666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8012",NA,"Johnny's",1,1,4,136,20,"C1",542.5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8013",NA,"Johnny's",1,1,2,63,15,"C1",245.9666667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8014",NA,"Johnny's",1,1,2,63,15,"C1",245.9666667,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8015",NA,"Johnny's",1,2,2,72,10,"C1",206.1833333,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8016",NA,"Johnny's",2,3,3,80,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8017",NA,"Johnny's",2,4,2,65,0,"C1",303.88,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8018",NA,"Johnny's",2,4,6,185,20,"C1",497.5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
