,sampleid,line,rep,run,shelf,plate,trt,end,status,germinated,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
8046,CanParaje1,146-1,2,4,4,140,15,160.23,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8047,CanParaje1,146-1,2,4,7,249,10,497.5,0,5,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8048,CanParaje1,146-1,4,7,1,24,20,Inf,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8049,CanParaje1,146-1,2,4,4,140,15,497.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8050,CanParaje1,146-1,2,4,7,249,10,497.5,0,5,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8051,CanParaje1,146-1,1,1,2,56,0,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8052,CanParaje1,146-1,4,7,3,108,0,253,0,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8053,CanParaje1,146-1,1,1,2,47,10,389.8833333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8054,CanParaje1,146-1,4,7,9,312,15,203.6666667,0,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8055,CanParaje1,146-1,1,1,2,56,0,294.9833333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8056,CanParaje1,146-1,4,7,3,108,0,203.6666667,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8057,CanParaje1,146-1,1,1,2,47,10,437.6333333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8058,CanParaje1,146-1,1,1,2,47,10,198.1666667,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8059,CanParaje1,146-1,2,4,7,249,10,497.5,0,5,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8060,CanParaje1,146-1,1,1,2,47,10,198.1666667,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8061,CanParaje1,146-1,1,1,8,254,15,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8062,CanParaje1,146-1,1,1,8,254,15,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8063,CanParaje1,146-1,2,4,3,108,0,497.5,0,9,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8064,CanParaje1,146-1,2,4,4,140,15,497.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8065,CanParaje1,146-1,4,7,1,13,10,107.3333333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8066,CanParaje1,146-1,1,1,2,47,10,542.5,0,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8067,CanParaje1,146-1,1,1,2,47,10,294.9833333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8068,CanParaje1,146-1,4,7,3,108,0,253,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8069,CanParaje1,146-1,1,1,2,56,0,101.95,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8070,CanParaje1,146-1,2,4,4,140,15,497.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8071,CanParaje1,146-1,2,4,2,43,20,160.32,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8072,CanParaje1,146-1,4,7,1,13,10,253,1,3,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8073,CanParaje1,146-1,4,7,1,13,10,298.75,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8074,CanParaje1,146-1,1,1,2,47,10,342.1333333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8075,CanParaje1,146-1,1,1,7,248,20,542.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8076,CanParaje1,146-1,1,1,8,254,15,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8077,CanParaje1,146-1,2,4,4,140,15,497.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8078,CanParaje1,146-1,1,1,2,56,0,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8079,CanParaje1,146-1,4,7,3,108,0,203.6666667,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8080,CanParaje1,146-1,2,4,7,249,10,497.5,0,5,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8081,CanParaje1,146-1,1,1,2,47,10,542.5,0,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8082,CanParaje1,146-1,4,7,1,24,20,501,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8083,CanParaje1,146-1,4,7,1,13,10,203.6666667,0,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8084,CanParaje1,146-1,1,1,2,56,0,150.4,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8085,CanParaje1,146-1,1,1,2,47,10,542.5,0,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8086,CanParaje1,146-1,1,1,7,248,20,342.4833333,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8087,CanParaje1,146-1,1,1,8,254,15,198.55,1,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8088,CanParaje1,146-1,4,7,9,312,15,153.75,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8089,CanParaje1,146-1,1,1,2,56,0,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8090,CanParaje1,146-1,2,4,7,249,10,497.5,0,5,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8091,CanParaje1,146-1,1,1,2,56,0,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8092,CanParaje1,146-1,4,7,9,312,15,203.6666667,0,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8093,CanParaje1,146-1,4,7,3,108,0,253,0,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8094,CanParaje1,146-1,2,4,3,108,0,497.5,0,9,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8095,CanParaje1,146-1,2,4,3,108,0,497.5,0,9,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8096,CanParaje1,146-1,4,7,3,108,0,396,0,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8097,CanParaje1,146-1,1,1,8,254,15,198.55,1,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8098,CanParaje1,146-1,2,4,2,43,20,208.25,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8099,CanParaje1,146-1,1,1,2,47,10,542.5,0,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8100,CanParaje1,146-1,4,7,9,312,15,501,0,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8101,CanParaje1,146-1,4,7,1,24,20,501,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8102,CanParaje1,146-1,2,4,2,43,20,497.5,0,8,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8103,CanParaje1,146-1,4,7,9,312,15,445,0,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8104,CanParaje1,146-1,2,4,4,140,15,497.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8105,CanParaje1,146-1,4,7,1,24,20,501,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8106,CanParaje1,146-1,2,4,3,108,0,497.5,0,9,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8107,CanParaje1,146-1,4,7,1,24,20,501,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8108,CanParaje1,146-1,4,7,3,108,0,396,0,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8109,CanParaje1,146-1,2,4,7,249,10,160.78,1,3,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8110,CanParaje1,146-1,4,7,1,13,10,153.75,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8111,CanParaje1,146-1,2,4,7,249,10,114.85,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8112,CanParaje1,146-1,4,7,9,312,15,153.75,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8113,CanParaje1,146-1,4,7,1,24,20,501,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8114,CanParaje1,146-1,1,1,8,254,15,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8115,CanParaje1,146-1,1,1,7,248,20,542.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8116,CanParaje1,146-1,2,4,2,43,20,497.5,0,8,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8117,CanParaje1,146-1,2,4,4,140,15,497.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8118,CanParaje1,146-1,2,4,3,108,0,497.5,0,9,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8119,CanParaje1,146-1,4,7,3,108,0,445,0,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8120,CanParaje1,146-1,4,7,1,13,10,153.75,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8121,CanParaje1,146-1,2,4,4,140,15,497.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8122,CanParaje1,146-1,2,4,7,249,10,160.78,1,3,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8123,CanParaje1,146-1,1,1,7,248,20,342.4833333,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8124,CanParaje1,146-1,4,7,1,13,10,253,1,3,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8125,CanParaje1,146-1,1,1,7,248,20,542.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8126,CanParaje1,146-1,1,1,8,254,15,542.5,0,6,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8127,CanParaje1,146-1,2,4,3,108,0,497.5,0,9,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8128,CanParaje1,146-1,1,1,7,248,20,542.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8129,CanParaje1,146-1,2,4,2,43,20,497.5,0,8,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8130,CanParaje1,146-1,2,4,2,43,20,497.5,0,8,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8131,CanParaje1,146-1,4,7,1,13,10,344.75,0,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8132,CanParaje1,146-1,1,1,2,56,0,245.9666667,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8133,CanParaje1,146-1,1,1,7,248,20,542.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8134,CanParaje1,146-1,2,4,2,43,20,497.5,0,8,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8135,CanParaje1,146-1,4,7,1,24,20,501,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8136,CanParaje1,146-1,4,7,1,13,10,253,1,3,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8137,CanParaje1,146-1,4,7,1,24,20,Inf,0,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8138,CanParaje1,146-1,4,7,9,312,15,107.3333333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8139,CanParaje1,146-1,2,4,2,43,20,497.5,0,8,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8140,CanParaje1,146-1,2,4,4,140,15,160.23,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8141,CanParaje1,146-1,2,4,7,249,10,160.78,1,3,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8142,CanParaje1,146-1,2,4,3,108,0,160.37,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8143,CanParaje1,146-1,1,1,7,248,20,295.3833333,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8144,CanParaje1,146-1,4,7,9,312,15,203.6666667,1,1,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8145,CanParaje1,146-1,4,7,1,24,20,Inf,0,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8146,CanParaje1,146-1,1,1,8,254,15,198.55,1,4,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8147,CanParaje1,146-1,2,4,7,249,10,114.85,1,2,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8148,CanParaje1,146-1,1,1,7,248,20,542.5,0,7,14CAg146-1,11/10/14,CAg,22,central valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
8149,CanParaje10,153-2,2,4,9,300,10,497.5,0,7,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8150,CanParaje10,153-2,4,8,9,297,10,Inf,0,2,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8151,CanParaje10,153-2,1,1,7,226,0,542.5,0,5,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8152,CanParaje10,153-1,4,8,1,32,10,163.25,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8153,CanParaje10,153-1,4,8,1,32,10,114.25,1,1,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8154,CanParaje10,153-1,4,8,5,150,0,500,0,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8155,CanParaje10,153-1,1,2,9,298,10,542.5,0,7,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8156,CanParaje10,153-1,2,3,8,254,10,497.5,0,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8157,CanParaje10,153-1,1,2,5,152,20,542.5,0,6,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8158,CanParaje10,153-1,1,2,8,260,15,542.5,0,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8159,CanParaje10,153-1,1,2,8,260,15,542.5,0,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8160,CanParaje10,153-1,2,3,1,18,0,157.9666667,1,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8161,CanParaje10,153-2,4,8,9,297,10,211,0,2,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8162,CanParaje10,153-1,1,2,8,260,15,107.2333333,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8163,CanParaje10,153-1,4,8,5,150,0,500,0,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8164,CanParaje10,153-1,4,8,9,291,15,164,1,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8165,CanParaje10,153-1,1,2,9,298,10,542.5,0,7,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8166,CanParaje10,153-1,4,8,9,291,15,164,1,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8167,CanParaje10,153-1,1,2,8,260,15,107.2333333,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8168,CanParaje10,153-1,4,8,9,291,15,114.25,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8169,CanParaje10,153-1,1,2,4,116,0,542.5,0,7,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8170,CanParaje10,153-1,4,8,9,291,15,164,0,3,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8171,CanParaje10,153-1,4,8,9,291,15,164,1,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8172,CanParaje10,153-1,2,3,1,18,0,157.9666667,1,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8173,CanParaje10,153-2,4,8,9,297,10,Inf,1,1,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8174,CanParaje10,153-1,2,3,8,254,10,157.05,1,3,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8175,CanParaje10,153-1,1,2,5,152,20,542.3166667,1,1,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8176,CanParaje10,153-1,4,8,5,150,0,211,0,1,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8177,CanParaje10,153-1,4,8,4,137,20,258,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8178,CanParaje10,153-1,4,8,4,137,20,356.5833333,0,4,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8179,CanParaje10,153-1,4,8,1,32,10,Inf,0,3,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8180,CanParaje10,153-1,4,8,1,32,10,163.25,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8181,CanParaje10,153-1,4,8,4,137,20,211,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8182,CanParaje10,153-1,1,2,5,152,20,542.5,0,6,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8183,CanParaje10,153-1,2,3,1,18,0,157.9666667,1,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8184,CanParaje10,153-1,4,8,1,32,10,Inf,0,3,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8185,CanParaje10,153-1,1,2,8,260,15,155.2833333,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8186,CanParaje10,153-1,4,8,5,150,0,163.6666667,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8187,CanParaje10,153-1,4,8,4,137,20,211,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8188,CanParaje10,153-1,4,8,4,137,20,163.6666667,1,1,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8189,CanParaje10,153-1,4,8,5,150,0,114.25,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8190,CanParaje10,153-1,4,8,1,32,10,114.25,0,4,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8191,CanParaje10,153-1,1,2,9,298,10,542.5,0,7,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8192,CanParaje10,153-1,4,8,1,32,10,114.25,0,4,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8193,CanParaje10,153-1,1,2,9,298,10,542.5,0,7,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8194,CanParaje10,153-2,1,1,5,164,20,198.3833333,1,6,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8195,CanParaje10,153-2,4,8,9,297,10,Inf,0,2,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8196,CanParaje10,153-2,2,4,6,212,20,114.23,1,3,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8197,CanParaje10,153-2,4,8,7,241,20,65.75,0,2,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8198,CanParaje10,153-1,1,2,9,298,10,542.5,0,7,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8199,CanParaje10,153-1,4,8,4,137,20,258,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8200,CanParaje10,153-1,4,8,1,32,10,114.25,0,4,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8201,CanParaje10,153-1,1,2,9,298,10,107.0166667,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8202,CanParaje10,153-1,2,3,7,247,20,497.5,0,10,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8203,CanParaje10,153-1,2,3,7,247,20,497.5,0,10,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8204,CanParaje10,153-1,2,3,1,18,0,157.9666667,1,5,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8205,CanParaje10,153-1,4,8,5,150,0,163.6666667,1,2,14CAg153-1,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8206,CanParaje10,153-2,1,1,5,164,20,198.3833333,1,6,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8207,CanParaje10,153-2,2,4,7,218,0,114.85,1,4,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
8208,CanParaje10,153-2,1,1,9,296,15,246.3333333,1,3,14CAg153-2,11/10/14,CAg,22,central valleys,CAg_29,landrace,Chile de Agua,Plantation,Fresh
