sampleid,line,X,rep,run,shelf,plate,trt,end,status,viable,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use,uniqueplate
CanLabor4,137-2,89.1,1,1,1,23,0,198.1,1,1,3,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-2,88,1,1,1,23,0,150.3,1,1,2,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-2,87.2,1,1,1,23,0,101.9,1,1,5,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-1,1933.5,1,2,5,179,10,542.5,0,1,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_179
CanLabor4,137-2,88.1,1,1,1,23,0,150.3,1,1,2,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-2,87.4,1,1,1,23,0,101.9,1,1,5,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-2,87,1,1,1,23,0,101.9,1,1,5,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-2,89,1,1,1,23,0,198.1,1,1,3,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-2,87.3,1,1,1,23,0,101.9,1,1,5,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor4,137-1,1933.4,1,2,5,179,10,542.5,0,1,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_179
CanLabor4,137-1,1933.1,1,2,5,179,10,542.5,0,1,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_179
CanLabor4,137-1,1933,1,2,5,179,10,542.5,0,1,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_179
CanLabor4,137-2,87.1,1,1,1,23,0,101.9,1,1,5,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,1_23
CanLabor6,139-2,1269,1,2,1,11,10,396.3,1,1,1,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1267.1,1,2,1,11,10,108.4,1,1,5,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1267.3,1,2,1,11,10,108.4,1,1,5,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1267,1,2,1,11,10,108.4,1,1,5,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1268,1,2,1,11,10,156.3,1,1,3,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1267.4,1,2,1,11,10,108.4,1,1,5,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1268.2,1,2,1,11,10,156.3,1,1,3,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1268.1,1,2,1,11,10,156.3,1,1,3,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1270,1,2,1,11,10,542.5,0,0,1,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLabor6,139-2,1267.2,1,2,1,11,10,108.4,1,1,5,14CAg139-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh,2_11
CanLag4,98-1,6797.1,3,6,9,308,20,215.7,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,6795.5,3,6,9,307,10,120,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,6794.2,3,6,9,307,10,72,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,237,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,8391.4,4,8,6,204,20,163.7,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,6795.2,3,6,9,307,10,120,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,4454,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,8039.2,4,8,3,89,15,163.7,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,6796.4,3,6,9,308,20,168,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,7938.6,4,8,2,58,10,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,8088.3,4,8,3,105,0,114.2,1,1,5,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,8039,4,8,3,89,15,163.7,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,3185.1,2,3,6,205,0,156.8,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_205
CanLag4,98-1,8391,4,8,6,204,20,163.7,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,7938.1,4,8,2,58,10,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,7938.3,4,8,2,58,10,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,6635.9,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,6795,3,6,9,307,10,120,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,3185.2,2,3,6,205,0,156.8,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_205
CanLag4,98-1,8038.2,4,8,3,89,15,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,639,1,1,5,161,0,198.4,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,3130.3,2,3,6,187,10,156.8,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_187
CanLag4,98-1,7938.4,4,8,2,58,10,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,8088,4,8,3,105,0,114.2,1,1,5,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,807.7,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,6795.1,3,6,9,307,10,120,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,8391.5,4,8,6,204,20,163.7,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,8392,4,8,6,204,20,211,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,6796.2,3,6,9,308,20,168,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,237.5,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,3130.6,2,3,6,187,10,156.8,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_187
CanLag4,98-1,237.2,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,3130.7,2,3,6,187,10,156.8,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_187
CanLag4,98-1,8088.4,4,8,3,105,0,114.2,1,1,5,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,3130.2,2,3,6,187,10,156.8,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_187
CanLag4,98-1,638.1,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,6795.3,3,6,9,307,10,120,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,807.4,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,3184,2,3,6,205,0,253.8,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_205
CanLag4,98-1,807.2,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,4454.3,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,8038.5,4,8,3,89,15,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,8039.1,4,8,3,89,15,163.7,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,3186,2,3,6,205,0,59.9,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_205
CanLag4,98-1,807.3,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,6635.5,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,237.8,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,3130.9,2,3,6,187,10,156.8,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_187
CanLag4,98-1,638.7,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,6635.7,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,8038,4,8,3,89,15,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,7938,4,8,2,58,10,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,237.4,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,638.2,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,638.4,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,807.5,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,4454.6,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,3185.6,2,3,6,205,0,156.8,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_205
CanLag4,98-1,4454.8,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,4454.5,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,3130.8,2,3,6,187,10,156.8,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_187
CanLag4,98-1,4454.4,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,8088.1,4,8,3,105,0,114.2,1,1,5,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,638.5,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,4454.7,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,4454.2,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,8089.2,4,8,3,105,0,163.7,1,1,4,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,8089.3,4,8,3,105,0,163.7,1,1,4,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,807.6,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,6635.8,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,238,1,1,2,62,15,150.4,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-2,3809,2,4,5,156,0,114.3,1,1,2,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,4_156
CanLag4,98-2,3810,2,4,5,156,0,160.2,1,1,4,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,4_156
CanLag4,98-2,3809.1,2,4,5,156,0,114.3,1,1,2,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,4_156
CanLag4,98-2,5627.3,3,5,5,147,20,156.8,1,1,9,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,5_147
CanLag4,98-2,1847,1,2,5,157,0,205.8,1,1,2,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,2_157
CanLag4,98-2,8350,4,8,6,188,10,163.7,1,1,1,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_188
CanLag4,98-2,8349.7,4,8,6,188,10,114.2,1,1,9,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_188
CanLag4,98-2,1847.1,1,2,5,157,0,205.8,1,1,2,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,2_157
CanLag4,98-1,6797,3,6,9,308,20,215.7,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,8391.2,4,8,6,204,20,163.7,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,638.6,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,4454.9,2,3,9,318,20,156.7,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_318
CanLag4,98-1,8391.6,4,8,6,204,20,163.7,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,6635.3,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,6794.1,3,6,9,307,10,72,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,237.1,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,6794,3,6,9,307,10,72,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_307
CanLag4,98-1,7939.1,4,8,2,58,10,163.5,1,1,2,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,3185.7,2,3,6,205,0,156.8,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_205
CanLag4,98-1,6797.2,3,6,9,308,20,215.7,1,1,3,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,8088.2,4,8,3,105,0,114.2,1,1,5,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,6796.1,3,6,9,308,20,168,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,8391.3,4,8,6,204,20,163.7,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,807.1,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,8393,4,8,6,204,20,258,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_204
CanLag4,98-1,6796.3,3,6,9,308,20,168,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,8038.3,4,8,3,89,15,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,8089,4,8,3,105,0,163.7,1,1,4,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,8090,4,8,3,105,0,308.2,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,7938.5,4,8,2,58,10,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,3130.1,2,3,6,187,10,156.8,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,3_187
CanLag4,98-1,6635.1,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,807,1,1,6,208,20,150.6,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_208
CanLag4,98-1,7937,4,8,2,58,10,65.8,1,1,1,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_58
CanLag4,98-1,6635.4,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,237.3,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,6635,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,6635.2,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,6635.6,3,6,7,234,15,120,1,1,10,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_234
CanLag4,98-1,638.3,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,8038.6,4,8,3,89,15,114.2,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_89
CanLag4,98-1,8089.1,4,8,3,105,0,163.7,1,1,4,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_105
CanLag4,98-1,6796.5,3,6,9,308,20,168,1,1,7,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,6_308
CanLag4,98-1,638,1,1,5,161,0,102.1,1,1,8,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_161
CanLag4,98-1,237.6,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-1,237.7,1,1,2,62,15,102,1,1,9,14CRo98-1,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,1_62
CanLag4,98-2,8229,4,8,5,146,0,114.2,1,1,3,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_146
CanLag4,98-2,8229.2,4,8,5,146,0,114.2,1,1,3,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_146
CanLag4,98-2,8349.4,4,8,6,188,10,114.2,1,1,9,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_188
CanLag4,98-2,8349.3,4,8,6,188,10,114.2,1,1,9,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_188
CanLag4,98-2,2144.3,1,2,7,233,20,155.4,1,1,6,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,2_233
CanLag4,98-2,2144.4,1,2,7,233,20,155.4,1,1,6,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,2_233
CanLag4,98-2,3811.1,2,4,5,156,0,208.1,1,1,2,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,4_156
CanLag4,98-2,8792,4,8,9,317,15,164,1,1,3,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_317
CanLag4,98-2,8230.2,4,8,5,146,0,163.7,1,1,3,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_146
CanLag4,98-2,3810.3,2,4,5,156,0,160.2,1,1,4,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,4_156
CanLag4,98-2,3810.1,2,4,5,156,0,160.2,1,1,4,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,4_156
CanLag4,98-2,8592.2,4,8,8,264,20,164,1,1,3,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_264
CanLag4,98-2,8592.1,4,8,8,264,20,164,1,1,3,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_264
CanLag4,98-2,5405.4,3,5,2,55,0,109.5,1,1,5,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,5_55
CanLag4,98-2,5428.5,3,5,2,66,10,61.8,1,1,6,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,5_66
CanLag4,98-2,8230,4,8,5,146,0,163.7,1,1,3,14CRo98-2,11/10/14,CRo,wcoast,CRo_8,landrace,Costeno Rojo,Milpa,Dry,8_146
