"","sampleid","line","X","rep","run","shelf","plate","trt","end","status","viable","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use"
"11468","CanRanchoLlano3B","218-2",6078.2,3,5,9,312,10,156.75,1,1,9,"14GDa218-2","11/10/14","GDa","ecoast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"11469","CanRanchoLlano3B","218-2",131,1,1,1,34,10,150.3333333,1,1,7,"14GDa218-2","11/10/14","GDa","ecoast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"11470","CanReyes1","105-1",1493.2,1,2,2,70,15,253.9833333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11471","CanReyes1","105-1",6998.4,4,7,1,26,10,503,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11472","CanReyes1","105-1",7650.5,4,7,7,243,20,503,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11473","CanReyes1","105-1",7650.2,4,7,7,243,20,503,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11474","CanReyes1","105-1",1493,1,2,2,70,15,253.9833333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11475","CanReyes1","105-1",7650.1,4,7,7,243,20,503,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11476","CanReyes1","105-1",4952.5,3,6,2,51,10,528,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11477","CanReyes1","105-1",5004.1,3,6,3,95,15,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11478","CanReyes1","105-1",5004,3,6,3,95,15,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11479","CanReyes1","105-1",6998,4,7,1,26,10,503,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11480","CanReyes1","105-1",2483,1,2,9,317,10,205.3333333,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11481","CanReyes1","105-1",1496,1,2,2,70,15,542.5,0,0,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11482","CanReyes1","105-1",6996,4,7,1,26,10,396,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11483","CanReyes1","105-1",2155.1,1,2,7,236,20,349,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11484","CanReyes1","105-1",2155,1,2,7,236,20,349,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11485","CanReyes1","105-1",5004.4,3,6,3,95,15,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11486","CanReyes1","105-1",7711,4,7,9,302,0,503,0,0,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11487","CanReyes1","105-1",3406,2,4,2,50,15,208.25,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11488","CanReyes1","105-1",2154.1,1,2,7,236,20,253.7666667,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11489","CanReyes1","105-1",1494.3,1,2,2,70,15,303.15,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11490","CanReyes1","105-1",3435.6,2,4,2,57,10,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11491","CanReyes1","105-1",6998.3,4,7,1,26,10,503,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11492","CanReyes1","105-1",3435.4,2,4,2,57,10,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11493","CanReyes1","105-1",4952,3,6,2,51,10,528,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11494","CanReyes1","105-1",4019.2,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11495","CanReyes1","105-1",6994,4,7,1,26,10,107.3333333,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11496","CanReyes1","105-1",6205.1,3,6,2,51,10,167.99,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11497","CanReyes1","105-1",7650.3,4,7,7,243,20,503,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11498","CanReyes1","105-1",5206.2,3,6,8,282,20,528,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11499","CanReyes1","105-1",2158,1,2,7,236,20,542.5,0,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11500","CanReyes1","105-1",7689.3,4,7,8,282,15,503,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11501","CanReyes1","105-1",3492.4,2,4,2,70,20,497.5,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11502","CanReyes1","105-1",5206,3,6,8,282,20,528,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11503","CanReyes1","105-1",1494.2,1,2,2,70,15,303.15,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11504","CanReyes1","105-1",6442.1,3,6,5,151,0,264.06,1,1,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11505","CanReyes1","105-1",6442,3,6,5,151,0,264.06,1,1,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11506","CanReyes1","105-1",1637,1,2,3,105,0,302.9,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11507","CanReyes1","105-1",1636.2,1,2,3,105,0,253.8333333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11508","CanReyes1","105-1",5205,3,6,8,282,20,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11509","CanReyes1","105-1",2484,1,2,9,317,10,253.5833333,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11510","CanReyes1","105-1",6308,3,6,3,95,15,120.03,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11511","CanReyes1","105-1",2155.3,1,2,7,236,20,349,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11512","CanReyes1","105-1",7650.4,4,7,7,243,20,503,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11513","CanReyes1","105-1",2157,1,2,7,236,20,445.1333333,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11514","CanReyes1","105-1",3433,2,4,2,57,10,208.25,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11515","CanReyes1","105-1",2154,1,2,7,236,20,253.7666667,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11516","CanReyes1","105-1",5205.3,3,6,8,282,20,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11517","CanReyes1","105-1",3489,2,4,2,70,20,160.32,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11518","CanReyes1","105-1",3408.2,2,4,2,50,15,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11519","CanReyes1","105-1",3435.1,2,4,2,57,10,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11520","CanReyes1","105-1",4019.9,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11521","CanReyes1","105-1",3435,2,4,2,57,10,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11522","CanReyes1","105-1",7650,4,7,7,243,20,503,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11523","CanReyes1","105-1",3408.3,2,4,2,50,15,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11524","CanReyes1","105-1",2155.2,1,2,7,236,20,349,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11525","CanReyes1","105-1",1493.3,1,2,2,70,15,253.9833333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11526","CanReyes1","105-1",1639.2,1,2,3,105,0,542.5,0,0,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11527","CanReyes1","105-1",7689.1,4,7,8,282,15,503,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11528","CanReyes1","105-1",2483.2,1,2,9,317,10,205.3333333,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11529","CanReyes1","105-1",1636.1,1,2,3,105,0,253.8333333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11530","CanReyes1","105-1",1638.1,1,2,3,105,0,349.6,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11531","CanReyes1","105-1",1636,1,2,3,105,0,253.8333333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11532","CanReyes1","105-1",7689,4,7,8,282,15,503,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11533","CanReyes1","105-1",6998.1,4,7,1,26,10,503,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11534","CanReyes1","105-1",5205.2,3,6,8,282,20,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11535","CanReyes1","105-1",3492.1,2,4,2,70,20,497.5,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11536","CanReyes1","105-1",6440,3,6,5,151,0,167.99,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11537","CanReyes1","105-1",1494.1,1,2,2,70,15,303.15,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11538","CanReyes1","105-1",2482.3,1,2,9,317,10,155.1,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11539","CanReyes1","105-1",6998.2,4,7,1,26,10,503,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11540","CanReyes1","105-1",6309,3,6,3,95,15,167.99,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11541","CanReyes1","105-1",6442.4,3,6,5,151,0,264.06,1,1,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11542","CanReyes1","105-1",1638,1,2,3,105,0,349.6,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11543","CanReyes1","105-1",5206.3,3,6,8,282,20,528,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11544","CanReyes1","105-1",2483.1,1,2,9,317,10,205.3333333,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11545","CanReyes1","105-1",2485,1,2,9,317,10,348.7666667,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11546","CanReyes1","105-1",7689.2,4,7,8,282,15,503,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11547","CanReyes1","105-1",4019.6,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11548","CanReyes1","105-1",2482.1,1,2,9,317,10,155.1,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11549","CanReyes1","105-1",2482.2,1,2,9,317,10,155.1,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11550","CanReyes1","105-1",1639,1,2,3,105,0,542.5,0,0,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11551","CanReyes1","105-1",4952.3,3,6,2,51,10,528,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11552","CanReyes1","105-1",6441.1,3,6,5,151,0,215.66,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11553","CanReyes1","105-1",3489.1,2,4,2,70,20,160.32,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11554","CanReyes1","105-1",1494,1,2,2,70,15,303.15,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11555","CanReyes1","105-1",1639.1,1,2,3,105,0,542.5,0,0,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11556","CanReyes1","105-1",5206.1,3,6,8,282,20,528,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11557","CanReyes1","105-1",1495,1,2,2,70,15,445.8,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11558","CanReyes1","105-1",3435.2,2,4,2,57,10,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11559","CanReyes1","105-1",3489.2,2,4,2,70,20,160.32,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11560","CanReyes1","105-1",3435.5,2,4,2,57,10,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11561","CanReyes1","105-1",2156,1,2,7,236,20,395.35,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11562","CanReyes1","105-1",6442.5,3,6,5,151,0,264.06,1,1,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11563","CanReyes1","105-1",7649,4,7,7,243,20,503,0,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11564","CanReyes1","105-1",1636.3,1,2,3,105,0,253.8333333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11565","CanReyes1","105-1",6442.3,3,6,5,151,0,264.06,1,1,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11566","CanReyes1","105-1",4952.4,3,6,2,51,10,528,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11567","CanReyes1","105-1",4019.3,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11568","CanReyes1","105-1",4019.4,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11569","CanReyes1","105-1",3492.2,2,4,2,70,20,497.5,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11570","CanReyes1","105-1",7711.1,4,7,9,302,0,503,0,0,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11571","CanReyes1","105-1",7649.1,4,7,7,243,20,503,0,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11572","CanReyes1","105-1",5005.2,3,6,3,95,15,528,0,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11573","CanReyes1","105-1",6995,4,7,1,26,10,153.75,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11574","CanReyes1","105-1",6205,3,6,2,51,10,167.99,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11575","CanReyes1","105-1",2482,1,2,9,317,10,155.1,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11576","CanReyes1","105-1",4952.1,3,6,2,51,10,528,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11577","CanReyes1","105-1",1493.1,1,2,2,70,15,253.9833333,1,1,4,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11578","CanReyes1","105-1",5206.4,3,6,8,282,20,528,0,1,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11579","CanReyes1","105-1",3492.3,2,4,2,70,20,497.5,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11580","CanReyes1","105-1",5071,3,6,5,151,0,528,0,0,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11581","CanReyes1","105-1",6997,4,7,1,26,10,502.75,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11582","CanReyes1","105-1",3408.4,2,4,2,50,15,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11583","CanReyes1","105-1",3408.5,2,4,2,50,15,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11584","CanReyes1","105-1",3432,2,4,2,57,10,160.32,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11585","CanReyes1","105-1",5005,3,6,3,95,15,528,0,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11586","CanReyes1","105-1",3408.1,2,4,2,50,15,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11587","CanReyes1","105-1",5005.1,3,6,3,95,15,528,0,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11588","CanReyes1","105-1",6204,3,6,2,51,10,120.03,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11589","CanReyes1","105-1",3408.6,2,4,2,50,15,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11590","CanReyes1","105-1",3490,2,4,2,70,20,208.25,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11591","CanReyes1","105-1",4019.5,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11592","CanReyes1","105-1",3406.2,2,4,2,50,15,208.25,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11593","CanReyes1","105-1",5205.1,3,6,8,282,20,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11594","CanReyes1","105-1",2486,1,2,9,317,10,395.05,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11595","CanReyes1","105-1",7689.4,4,7,8,282,15,503,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11596","CanReyes1","105-1",2154.2,1,2,7,236,20,253.7666667,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11597","CanReyes1","105-1",6441,3,6,5,151,0,215.66,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11598","CanReyes1","105-1",3435.3,2,4,2,57,10,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11599","CanReyes1","105-1",6442.2,3,6,5,151,0,264.06,1,1,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11600","CanReyes1","105-1",5205.4,3,6,8,282,20,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11601","CanReyes1","105-1",4019.8,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11602","CanReyes1","105-1",6206,3,6,2,51,10,215.66,1,1,1,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11603","CanReyes1","105-1",4019.7,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11604","CanReyes1","105-1",3490.1,2,4,2,70,20,208.25,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11605","CanReyes1","105-1",6994.1,4,7,1,26,10,107.3333333,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11606","CanReyes1","105-1",5004.3,3,6,3,95,15,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11607","CanReyes1","105-1",4019,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11608","CanReyes1","105-1",3408,2,4,2,50,15,497.5,0,0,7,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11609","CanReyes1","105-1",4952.2,3,6,2,51,10,528,0,0,6,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11610","CanReyes1","105-1",4019.1,2,4,6,211,0,497.5,0,0,10,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11611","CanReyes1","105-1",3492,2,4,2,70,20,497.5,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11612","CanReyes1","105-1",3406.1,2,4,2,50,15,208.25,1,1,3,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11613","CanReyes1","105-1",5004.2,3,6,3,95,15,528,0,0,5,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11614","CanReyes1","105-1",3432.1,2,4,2,57,10,160.32,1,1,2,"14Tus105-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11615","CanReyes2","106-1",5255.1,3,5,1,2,15,207,1,1,3,"14Tus106-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
"11616","CanReyes2","106-1",5618.2,3,5,4,143,0,254,1,1,4,"14Tus106-1","11/10/14","Tus","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry"
