,sampleid,line,X,rep,run,shelf,plate,trt,end,status,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use
12245,CanRose10B,168-1,2704.6,2,3,4,129,20,158.2,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12246,CanRose10B,168-1,2140,1,2,8,282,10,155.2833333,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12247,CanRose10B,168-1,8158.5,4,8,2,70,10,114.25,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12248,CanRose10B,168-1,8779,4,8,7,252,15,500,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12249,CanRose10B,168-1,8778.3,4,8,7,252,15,164,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12250,CanRose10B,168-1,6250.4,3,6,5,155,15,120.03,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12251,CanRose10B,168-1,6250.6,3,6,5,155,15,120.03,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12252,CanRose10B,168-1,1857.4,1,2,6,209,20,155.5,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12253,CanRose10B,168-1,1858,1,2,6,209,20,302.5833333,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12254,CanRose10B,168-1,8433.1,4,8,5,153,20,163.6666667,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12255,CanRose10B,168-1,1157.2,1,2,1,23,0,156.35,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12256,CanRose10B,168-1,3212.6,2,3,9,306,0,156.7,1,10,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12257,CanRose10B,168-1,8655,4,8,6,214,0,404,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12258,CanRose10B,168-1,6566.1,3,6,7,225,0,167.99,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12259,CanRose10B,168-1,8161,4,8,2,70,10,163.5,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12260,CanRose10B,168-1,1426,1,2,3,95,15,155.9833333,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12261,CanRose10B,168-1,8778,4,8,7,252,15,164,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12262,CanRose10B,168-1,8160,4,8,2,70,10,211,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12263,CanRose10B,168-1,2141,1,2,8,282,10,542.5,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12264,CanRose10B,168-1,6566,3,6,7,225,0,167.99,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12265,CanRose10B,168-1,8777,4,8,7,252,15,114.25,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12266,CanRose10B,168-1,8159.1,4,8,2,70,10,163.5,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12267,CanRose10B,168-1,2139.4,1,2,8,282,10,107.2333333,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12268,CanRose10B,168-1,6684.4,3,6,8,256,20,167.99,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12269,CanRose10B,168-1,3237.1,2,3,9,315,15,156.7,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12270,CanRose10B,168-1,1426.3,1,2,3,95,15,155.9833333,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12271,CanRose10B,168-1,6566.2,3,6,7,225,0,167.99,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12272,CanRose10B,168-1,8433.6,4,8,5,153,20,163.6666667,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12273,CanRose10B,168-1,8652.1,4,8,6,214,0,211,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12274,CanRose10B,168-1,1158.1,1,2,1,23,0,206.3333333,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12275,CanRose10B,168-1,3236.1,2,3,9,315,15,205.45,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12276,CanRose10B,168-1,5756.3,3,6,2,56,10,120.03,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12277,CanRose10B,168-1,5756.6,3,6,2,56,10,120.03,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12278,CanRose10B,168-1,3237,2,3,9,315,15,156.7,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12279,CanRose10B,168-1,8158.2,4,8,2,70,10,114.25,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12280,CanRose10B,168-1,3236.2,2,3,9,315,15,205.45,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12281,CanRose10B,168-1,8778.1,4,8,7,252,15,164,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12282,CanRose10B,168-1,1158,1,2,1,23,0,206.3333333,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12283,CanRose10B,168-1,8433.5,4,8,5,153,20,163.6666667,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12284,CanRose10B,168-1,6250.1,3,6,5,155,15,120.03,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12285,CanRose10B,168-1,2140.1,1,2,8,282,10,155.2833333,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12286,CanRose10B,168-1,8653,4,8,6,214,0,258,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12287,CanRose10B,168-1,1159,1,2,1,23,0,542.5,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12288,CanRose10B,168-1,8651.2,4,8,6,214,0,163.6666667,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12289,CanRose10B,168-1,1158.2,1,2,1,23,0,206.3333333,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12290,CanRose10B,168-1,1426.2,1,2,3,95,15,155.9833333,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12291,CanRose10B,168-1,1856.1,1,2,6,209,20,107.4833333,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12292,CanRose10B,168-1,6684.5,3,6,8,256,20,167.99,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12293,CanRose10B,168-1,2139,1,2,8,282,10,107.2333333,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12294,CanRose10B,168-1,2140.2,1,2,8,282,10,155.2833333,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12295,CanRose10B,168-1,8777.3,4,8,7,252,15,114.25,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12296,CanRose10B,168-1,1857.1,1,2,6,209,20,155.5,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12297,CanRose10B,168-1,8158.1,4,8,2,70,10,114.25,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12298,CanRose10B,168-1,8158.3,4,8,2,70,10,114.25,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12299,CanRose10B,168-1,1857.2,1,2,6,209,20,155.5,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12300,CanRose10B,168-1,6685,3,6,8,256,20,215.66,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12301,CanRose10B,168-1,1425.1,1,2,3,95,15,108.0166667,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12302,CanRose10B,168-2,1793.5,1,2,6,193,15,205.7,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12303,CanRose10B,168-2,5369,3,5,8,288,10,303.75,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12304,CanRose10B,168-2,7551,4,7,5,151,20,501,0,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12305,CanRose10B,168-2,3710.3,2,4,5,157,20,497.5,0,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12306,CanRose10B,168-2,4135.1,2,4,9,311,15,256.18,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12307,CanRose10B,168-2,1793.3,1,2,6,193,15,205.7,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12308,CanRose10B,168-2,4816.4,3,5,5,157,0,207,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12309,CanRose10B,168-2,4578.2,3,5,3,99,20,156.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12310,CanRose10B,168-2,5368,3,5,8,288,10,254,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12311,CanRose10B,168-2,7659.1,4,7,6,182,15,503,0,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12312,CanRose10B,168-2,7656,4,7,6,182,15,253,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12313,CanRose10B,168-2,7550,4,7,5,151,20,344.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12314,CanRose10B,168-2,4816,3,5,5,157,0,207,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12315,CanRose10B,168-2,3710.2,2,4,5,157,20,497.5,0,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12316,CanRose10B,168-2,7549.1,4,7,5,151,20,298.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12317,CanRose10B,168-2,1507,1,2,4,113,0,542.5,0,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12318,CanRose10B,168-2,7655,4,7,6,182,15,203.6666667,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12319,CanRose10B,168-2,7653,4,7,6,182,15,107.3333333,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12320,CanRose10B,168-2,7550.2,4,7,5,151,20,344.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12321,CanRose10B,168-2,5366,3,5,8,288,10,156.75,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12322,CanRose10B,168-2,1795,1,2,6,193,15,302.5833333,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12323,CanRose10B,168-2,4447.1,3,5,2,69,15,254,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12324,CanRose10B,168-2,1793.2,1,2,6,193,15,205.7,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12325,CanRose10B,168-2,1793,1,2,6,193,15,205.7,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12326,CanRose10B,168-2,4815.2,3,5,5,157,0,156.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12327,CanRose10B,168-2,1937.3,1,2,7,232,20,155.4,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12328,CanRose10B,168-2,1277,1,2,2,55,10,206.1833333,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12329,CanRose10B,168-2,4582,3,5,3,99,20,522,0,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12330,CanRose10B,168-2,4579,3,5,3,99,20,207,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12331,CanRose10B,168-2,7548,4,7,5,151,20,153.75,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12332,CanRose10B,168-2,7657,4,7,6,182,15,298.75,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12333,CanRose10B,168-2,4816.3,3,5,5,157,0,207,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12334,CanRose10B,168-2,4816.1,3,5,5,157,0,207,1,6,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12335,CanRose10B,168-2,7659,4,7,6,182,15,503,0,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12336,CanRose10B,168-2,7547,4,7,5,151,20,107.3333333,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12337,CanRose10B,168-2,1939.1,1,2,7,232,20,253.7666667,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12338,CanRose10B,168-2,4135,2,4,9,311,15,256.18,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12339,CanRose10B,168-2,4027,2,4,8,270,0,208.17,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12340,CanRose10B,168-2,7549,4,7,5,151,20,298.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12341,CanRose10B,168-2,4815,3,5,5,157,0,156.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12342,CanRose10B,168-2,4447.3,3,5,2,69,15,254,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12343,CanRose10B,168-2,4581,3,5,3,99,20,522,0,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12344,CanRose10B,168-2,4138,2,4,9,311,15,114.13,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12345,CanRose10B,168-2,1793.6,1,2,6,193,15,205.7,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12346,CanRose10B,168-2,4446.3,3,5,2,69,15,156.75,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12347,CanRose10B,168-2,4028.1,2,4,8,270,0,160.15,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12348,CanRose10B,168-2,1275.1,1,2,2,55,10,108.2333333,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12349,CanRose10B,168-2,5365,3,5,8,288,10,109.5,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12350,CanRose10B,168-2,3813,2,4,6,194,10,303.7,1,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12351,CanRose10B,168-2,1940,1,2,7,232,20,302.4166667,1,1,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12352,CanRose10B,168-2,1937.1,1,2,7,232,20,155.4,1,4,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12353,CanRose10B,168-2,7551.1,4,7,5,151,20,501,0,2,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12354,CanRose10B,168-2,4028,2,4,8,270,0,160.15,1,7,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12355,CanRose10B,168-2,4578.1,3,5,3,99,20,156.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12356,CanRose10B,168-2,1276,1,2,2,55,10,156.1666667,1,5,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12357,CanRose10B,168-2,4815.1,3,5,5,157,0,156.75,1,3,14CRo168-2,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12358,CanRose10B,168-1,1157,1,2,1,23,0,156.35,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12359,CanRose10B,168-1,3237.3,2,3,9,315,15,156.7,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12360,CanRose10B,168-1,3237.2,2,3,9,315,15,156.7,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12361,CanRose10B,168-1,6683.2,3,6,8,256,20,120.03,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12362,CanRose10B,168-1,8434.1,4,8,5,153,20,211,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12363,CanRose10B,168-1,2684,2,3,4,122,10,496,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12364,CanRose10B,168-1,3237.4,2,3,9,315,15,156.7,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12365,CanRose10B,168-1,2682.5,2,3,4,122,10,158.2,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12366,CanRose10B,168-1,8433.4,4,8,5,153,20,163.6666667,1,7,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12367,CanRose10B,168-1,6565.1,3,6,7,225,0,120.03,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12368,CanRose10B,168-1,2704.1,2,3,4,129,20,158.2,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12369,CanRose10B,168-1,5756.5,3,6,2,56,10,120.03,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12370,CanRose10B,168-1,3236,2,3,9,315,15,205.45,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12371,CanRose10B,168-1,2139.3,1,2,8,282,10,107.2333333,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12372,CanRose10B,168-1,8777.1,4,8,7,252,15,114.25,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12373,CanRose10B,168-1,2681,2,3,4,122,10,207.1666667,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12374,CanRose10B,168-1,6683.1,3,6,8,256,20,120.03,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12375,CanRose10B,168-1,6684,3,6,8,256,20,167.99,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12376,CanRose10B,168-1,2682.1,2,3,4,122,10,158.2,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12377,CanRose10B,168-1,2682.3,2,3,4,122,10,158.2,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12378,CanRose10B,168-1,6565,3,6,7,225,0,120.03,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12379,CanRose10B,168-1,2682.4,2,3,4,122,10,158.2,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12380,CanRose10B,168-1,2681.1,2,3,4,122,10,207.1666667,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12381,CanRose10B,168-1,2139.5,1,2,8,282,10,107.2333333,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12382,CanRose10B,168-1,6684.3,3,6,8,256,20,167.99,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12383,CanRose10B,168-1,1157.1,1,2,1,23,0,156.35,1,4,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12384,CanRose10B,168-1,8651.1,4,8,6,214,0,163.6666667,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12385,CanRose10B,168-1,6684.1,3,6,8,256,20,167.99,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12386,CanRose10B,168-1,2682,2,3,4,122,10,158.2,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12387,CanRose10B,168-1,6684.2,3,6,8,256,20,167.99,1,6,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12388,CanRose10B,168-1,3212,2,3,9,306,0,156.7,1,10,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12389,CanRose10B,168-1,6250.2,3,6,5,155,15,120.03,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12390,CanRose10B,168-1,8434,4,8,5,153,20,211,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12391,CanRose10B,168-1,1156,1,2,1,23,0,108.4333333,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12392,CanRose10B,168-1,2683,2,3,4,122,10,61.3,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12393,CanRose10B,168-1,8651,4,8,6,214,0,163.6666667,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12394,CanRose10B,168-1,6250.8,3,6,5,155,15,120.03,1,9,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12395,CanRose10B,168-1,1426.4,1,2,3,95,15,155.9833333,1,5,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12396,CanRose10B,168-1,8434.2,4,8,5,153,20,211,1,3,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12397,CanRose10B,168-1,3212.8,2,3,9,306,0,156.7,1,10,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12398,CanRose10B,168-1,5757,3,6,2,56,10,528,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12399,CanRose10B,168-1,5756.2,3,6,2,56,10,120.03,1,8,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12400,CanRose10B,168-1,1427,1,2,3,95,15,206.1,1,2,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12401,CanRose10B,168-1,3212.1,2,3,9,306,0,156.7,1,10,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12402,CanRose10B,168-1,5755,3,6,2,56,10,71.95,1,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
12403,CanRose10B,168-1,1428,1,2,3,95,15,542.5,0,1,14CRo168-1,11/10/14,CRo,ecoast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
