"","X.1","sampleid","line","X","rep","run","shelf","plate","trt","end","status","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use","uniqueplate"
"1116",1116,"CanAnil3","77-2",2068.2,1,"2",8,265,0,155.3,1,4,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_265"
"1118",1118,"CanAnil3","77-2",1867,1,"2",6,212,15,155.5,1,9,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_212"
"1121",1121,"CanAnil3","77-2",2067.3,1,"2",8,265,0,107.2,1,5,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_265"
"1122",1122,"CanAnil3","77-2",1326.3,1,"2",2,68,20,206.2,1,5,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_68"
"1123",1123,"CanAnil3","77-2",2677.7,2,"3",4,120,20,158.2,1,10,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","3_120"
"1124",1124,"CanAnil3","77-2",1867.6,1,"2",6,212,15,155.5,1,9,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_212"
"1126",1126,"CanAnil3","77-2",3163,2,"3",8,288,15,157.1,1,10,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","3_288"
"1130",1130,"CanAnil3","77-2",7743.1,4,"7",6,202,15,107.3,1,2,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","7_202"
"1131",1131,"CanAnil3","77-2",2068.1,1,"2",8,265,0,155.3,1,4,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_265"
"1132",1132,"CanAnil3","77-2",1867.1,1,"2",6,212,15,155.5,1,9,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_212"
"1133",1133,"CanAnil3","77-2",1326.4,1,"2",2,68,20,206.2,1,5,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_68"
"1135",1135,"CanAnil3","77-2",5317.5,3,"5",8,278,15,109.5,1,7,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_278"
"1136",1136,"CanAnil3","77-2",1326.2,1,"2",2,68,20,206.2,1,5,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_68"
"1137",1137,"CanAnil3","77-2",2677.6,2,"3",4,120,20,158.2,1,10,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","3_120"
"1139",1139,"CanAnil3","77-2",5317.2,3,"5",8,278,15,109.5,1,7,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_278"
"1146",1146,"CanAnil3","77-2",5317.4,3,"5",8,278,15,109.5,1,7,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_278"
"1147",1147,"CanAnil3","77-2",3163.3,2,"3",8,288,15,157.1,1,10,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","3_288"
"1150",1150,"CanAnil3","77-2",1867.5,1,"2",6,212,15,155.5,1,9,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_212"
"1153",1153,"CanAnil3","77-2",5318.1,3,"5",8,278,15,156.8,1,3,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_278"
"1160",1160,"CanAnil3","77-2",1867.2,1,"2",6,212,15,155.5,1,9,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_212"
"1162",1162,"CanAnil3","77-2",3163.4,2,"3",8,288,15,157.1,1,10,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","3_288"
"1163",1163,"CanAnil3","77-2",1326,1,"2",2,68,20,206.2,1,5,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_68"
"1164",1164,"CanAnil3","77-2",2677.9,2,"3",4,120,20,158.2,1,10,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","3_120"
"1165",1165,"CanAnil3","77-2",1324,1,"2",2,68,20,108.2,1,2,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_68"
"1166",1166,"CanAnil3","77-2",1866,1,"2",6,212,15,59.6,1,1,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_212"
"1168",1168,"CanAnil3","77-2",3163.1,2,"3",8,288,15,157.1,1,10,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","3_288"
"1171",1171,"CanAnil3","77-2",1325.1,1,"2",2,68,20,156.2,1,3,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_68"
"1175",1175,"CanAnil3","77-2",5317.1,3,"5",8,278,15,109.5,1,7,"14CRo77-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_278"
"1178",1178,"CanAnil5","79-1",638,1,"1",6,183,10,150.6,1,4,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1190",1190,"CanAnil5","79-1",637.5,1,"1",6,183,10,102.1,1,6,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1217",1217,"CanAnil5","79-1",637.1,1,"1",6,183,10,102.1,1,6,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1219",1219,"CanAnil5","79-1",6963.3,3,"6",9,315,20,215.7,1,5,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1236",1236,"CanAnil5","79-1",637.2,1,"1",6,183,10,102.1,1,6,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1249",1249,"CanAnil5","79-1",637.3,1,"1",6,183,10,102.1,1,6,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1250",1250,"CanAnil5","79-1",637.4,1,"1",6,183,10,102.1,1,6,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1257",1257,"CanAnil5","79-1",6962,3,"6",9,315,20,168,1,2,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1258",1258,"CanAnil5","79-1",6962.1,3,"6",9,315,20,168,1,2,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1259",1259,"CanAnil5","79-1",638.3,1,"1",6,183,10,150.6,1,4,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1260",1260,"CanAnil5","79-1",6963,3,"6",9,315,20,215.7,1,5,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1271",1271,"CanAnil5","79-1",6963.2,3,"6",9,315,20,215.7,1,5,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1273",1273,"CanAnil5","79-1",6964,3,"6",9,315,20,264.1,1,3,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1285",1285,"CanAnil5","79-1",6963.1,3,"6",9,315,20,215.7,1,5,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1286",1286,"CanAnil5","79-1",6964.2,3,"6",9,315,20,264.1,1,3,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1287",1287,"CanAnil5","79-1",6963.4,3,"6",9,315,20,215.7,1,5,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1301",1301,"CanAnil5","79-1",638.1,1,"1",6,183,10,150.6,1,4,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1311",1311,"CanAnil5","79-1",638.2,1,"1",6,183,10,150.6,1,4,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1313",1313,"CanAnil5","79-1",6964.1,3,"6",9,315,20,264.1,1,3,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","6_315"
"1315",1315,"CanAnil5","79-2",8768.3,4,"8",7,249,15,164,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1316",1316,"CanAnil5","79-2",5012.1,3,"5",6,201,0,156.8,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_201"
"1317",1317,"CanAnil5","79-2",8647.1,4,"8",6,213,10,65.8,1,4,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_213"
"1318",1318,"CanAnil5","79-2",5253,3,"5",8,263,20,109.5,1,2,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_263"
"1319",1319,"CanAnil5","79-2",8647.2,4,"8",6,213,10,65.8,1,4,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_213"
"1320",1320,"CanAnil5","79-2",1734.2,1,"2",5,178,10,107.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1321",1321,"CanAnil5","79-2",1732.4,1,"2",5,177,20,155.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1322",1322,"CanAnil5","79-2",1763.5,1,"2",6,185,0,107.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_185"
"1324",1324,"CanAnil5","79-2",1732,1,"2",5,177,20,155.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1325",1325,"CanAnil5","79-2",8768.1,4,"8",7,249,15,164,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1326",1326,"CanAnil5","79-2",8767.4,4,"8",7,249,15,114.2,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1327",1327,"CanAnil5","79-2",1735,1,"2",5,178,10,155.6,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1328",1328,"CanAnil5","79-2",5012.3,3,"5",6,201,0,156.8,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_201"
"1329",1329,"CanAnil5","79-2",8767,4,"8",7,249,15,114.2,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1330",1330,"CanAnil5","79-2",8648,4,"8",6,213,10,114.2,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_213"
"1331",1331,"CanAnil5","79-2",1763.4,1,"2",6,185,0,107.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_185"
"1332",1332,"CanAnil5","79-2",5011.2,3,"5",6,201,0,109.5,1,4,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_201"
"1333",1333,"CanAnil5","79-2",8647,4,"8",6,213,10,65.8,1,4,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_213"
"1334",1334,"CanAnil5","79-2",4141.2,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1335",1335,"CanAnil5","79-2",4141.1,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1336",1336,"CanAnil5","79-2",1420.7,1,"2",3,93,15,156,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_93"
"1337",1337,"CanAnil5","79-2",1420,1,"2",3,93,15,156,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_93"
"1339",1339,"CanAnil5","79-2",3299.2,2,"4",1,16,20,160.5,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_16"
"1340",1340,"CanAnil5","79-2",3802,2,"4",6,190,10,114.2,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_190"
"1341",1341,"CanAnil5","79-2",1735.2,1,"2",5,178,10,155.6,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1342",1342,"CanAnil5","79-2",1733.1,1,"2",5,177,20,205.8,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1343",1343,"CanAnil5","79-2",1733.2,1,"2",5,177,20,205.8,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1344",1344,"CanAnil5","79-2",5012,3,"5",6,201,0,156.8,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_201"
"1345",1345,"CanAnil5","79-2",4546,3,"5",3,90,15,109.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_90"
"1346",1346,"CanAnil5","79-2",1734.1,1,"2",5,178,10,107.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1347",1347,"CanAnil5","79-2",3300.3,2,"4",1,16,20,114.7,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_16"
"1348",1348,"CanAnil5","79-2",1732.1,1,"2",5,177,20,155.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1349",1349,"CanAnil5","79-2",8648.3,4,"8",6,213,10,114.2,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_213"
"1350",1350,"CanAnil5","79-2",3609,2,"4",4,120,0,66.7,1,4,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1351",1351,"CanAnil5","79-2",1420.5,1,"2",3,93,15,156,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_93"
"1352",1352,"CanAnil5","79-2",8768,4,"8",7,249,15,164,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1353",1353,"CanAnil5","79-2",8767.3,4,"8",7,249,15,114.2,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1354",1354,"CanAnil5","79-2",3801,2,"4",6,190,10,160.2,1,1,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_190"
"1355",1355,"CanAnil5","79-2",4547.2,3,"5",3,90,15,156.8,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_90"
"1356",1356,"CanAnil5","79-2",4547,3,"5",3,90,15,156.8,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_90"
"1357",1357,"CanAnil5","79-2",1763.1,1,"2",6,185,0,107.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_185"
"1358",1358,"CanAnil5","79-2",5010,3,"5",6,201,0,61.8,1,1,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_201"
"1359",1359,"CanAnil5","79-2",5254.3,3,"5",8,263,20,156.8,1,6,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_263"
"1360",1360,"CanAnil5","79-2",3609.2,2,"4",4,120,0,66.7,1,4,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1361",1361,"CanAnil5","79-2",1734.3,1,"2",5,178,10,107.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1362",1362,"CanAnil5","79-2",3300.4,2,"4",1,16,20,114.7,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_16"
"1363",1363,"CanAnil5","79-2",5255.1,3,"5",8,263,20,254,1,2,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_263"
"1367",1367,"CanAnil5","79-2",8599,4,"8",6,201,20,211,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_201"
"1368",1368,"CanAnil5","79-2",4819,3,"5",5,158,10,156.8,1,1,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_158"
"1369",1369,"CanAnil5","79-2",1763.6,1,"2",6,185,0,107.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_185"
"1380",1380,"CanAnil5","79-1",637,1,"1",6,183,10,102.1,1,6,"14CRo79-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","1_183"
"1391",1391,"CanAnil5","79-2",8599.4,4,"8",6,201,20,211,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_201"
"1392",1392,"CanAnil5","79-2",3608.1,2,"4",4,120,0,114.3,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1393",1393,"CanAnil5","79-2",3608,2,"4",4,120,0,114.3,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1394",1394,"CanAnil5","79-2",3607,2,"4",4,120,0,160.2,1,1,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1395",1395,"CanAnil5","79-2",4547.1,3,"5",3,90,15,156.8,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_90"
"1396",1396,"CanAnil5","79-2",4817,3,"5",5,158,10,61.8,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_158"
"1397",1397,"CanAnil5","79-2",3299.3,2,"4",1,16,20,160.5,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_16"
"1398",1398,"CanAnil5","79-2",4142,2,"4",9,313,15,66.5,1,1,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1399",1399,"CanAnil5","79-2",1732.6,1,"2",5,177,20,155.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1400",1400,"CanAnil5","79-2",3802.2,2,"4",6,190,10,114.2,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_190"
"1401",1401,"CanAnil5","79-2",3802.3,2,"4",6,190,10,114.2,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_190"
"1402",1402,"CanAnil5","79-2",1734.4,1,"2",5,178,10,107.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1403",1403,"CanAnil5","79-2",1734.5,1,"2",5,178,10,107.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1404",1404,"CanAnil5","79-2",1763.3,1,"2",6,185,0,107.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_185"
"1405",1405,"CanAnil5","79-2",8600,4,"8",6,201,20,258,1,1,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_201"
"1406",1406,"CanAnil5","79-2",8598.2,4,"8",6,201,20,163.7,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_201"
"1407",1407,"CanAnil5","79-2",1732.3,1,"2",5,177,20,155.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1408",1408,"CanAnil5","79-2",4546.5,3,"5",3,90,15,109.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_90"
"1409",1409,"CanAnil5","79-2",8647.3,4,"8",6,213,10,65.8,1,4,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_213"
"1410",1410,"CanAnil5","79-2",8768.2,4,"8",7,249,15,164,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1411",1411,"CanAnil5","79-2",8768.4,4,"8",7,249,15,164,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_249"
"1412",1412,"CanAnil5","79-2",3608.2,2,"4",4,120,0,114.3,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1413",1413,"CanAnil5","79-2",8599.3,4,"8",6,201,20,211,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_201"
"1414",1414,"CanAnil5","79-2",1734.6,1,"2",5,178,10,107.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1415",1415,"CanAnil5","79-2",1733,1,"2",5,177,20,205.8,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1416",1416,"CanAnil5","79-2",4141,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1417",1417,"CanAnil5","79-2",3608.4,2,"4",4,120,0,114.3,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1418",1418,"CanAnil5","79-2",4140,2,"4",9,313,15,160.1,1,1,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1419",1419,"CanAnil5","79-2",1732.5,1,"2",5,177,20,155.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1420",1420,"CanAnil5","79-2",4141.6,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1423",1423,"CanAnil5","79-2",3802.5,2,"4",6,190,10,114.2,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_190"
"1424",1424,"CanAnil5","79-2",4141.7,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1425",1425,"CanAnil5","79-2",3608.3,2,"4",4,120,0,114.3,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_120"
"1426",1426,"CanAnil5","79-2",4141.5,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1427",1427,"CanAnil5","79-2",4141.4,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1428",1428,"CanAnil5","79-2",4141.3,2,"4",9,313,15,114.1,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_313"
"1429",1429,"CanAnil5","79-2",1732.2,1,"2",5,177,20,155.6,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_177"
"1430",1430,"CanAnil5","79-2",8599.1,4,"8",6,201,20,211,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","8_201"
"1431",1431,"CanAnil5","79-2",1420.6,1,"2",3,93,15,156,1,8,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_93"
"1432",1432,"CanAnil5","79-2",4546.6,3,"5",3,90,15,109.5,1,7,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","5_90"
"1433",1433,"CanAnil5","79-2",1735.1,1,"2",5,178,10,155.6,1,3,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","2_178"
"1434",1434,"CanAnil5","79-2",3299.1,2,"4",1,16,20,160.5,1,5,"14CRo79-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry","4_16"
