,sampleid,line,rep,run,shelf,plate,trt,read.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
2799,NA,Johnny's,1,1,6,198,0,1/30/16 9:48,246.25,295.3,1,5,4,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2888,NA,Johnny's,1,1,6,198,0,2/1/16 8:56,295.3,342.43,5,5,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2889,NA,Johnny's,1,1,6,198,0,2/3/16 8:42,342.43,390.2,5,5,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2890,NA,Johnny's,1,1,6,198,0,2/5/16 10:17,390.2,439.78,5,5,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2879,NA,Johnny's,1,1,6,198,0,,439.78,Inf,5,10,5,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
1118,CanLobera4,143-1,1,1,6,199,10,1/20/16 8:34,0,54.07,0,0,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1137,CanLobera4,143-1,1,1,6,199,10,1/22/16 8:34,54.07,102.07,0,7,7,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1115,CanLobera4,143-1,1,1,6,199,10,1/24/16 9:04,102.07,150.57,7,9,2,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1117,CanLobera4,143-1,1,1,6,199,10,1/26/16 8:56,150.57,198.43,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1110,CanLobera4,143-1,1,1,6,199,10,1/28/16 8:45,198.43,246.25,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1101,CanLobera4,143-1,1,1,6,199,10,1/30/16 9:48,246.25,295.3,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1121,CanLobera4,143-1,1,1,6,199,10,2/1/16 8:56,295.3,342.43,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1108,CanLobera4,143-1,1,1,6,199,10,2/3/16 8:42,342.43,390.2,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1107,CanLobera4,143-1,1,1,6,199,10,2/5/16 10:17,390.2,439.78,9,9,0,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
1134,CanLobera4,143-1,1,1,6,199,10,,439.78,Inf,9,10,1,,14CAg143-1,11/10/14,CAg,14,Central Valleys,CAg_26,landrace,Chile de Agua,Milpa,Fresh
655,CanEjutla3,191-2,1,1,6,200,0,1/20/16 8:34,0,54.07,0,0,0,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
656,CanEjutla3,191-2,1,1,6,200,0,1/22/16 8:34,54.07,102.07,0,0,0,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
636,CanEjutla3,191-2,1,1,6,200,0,1/24/16 9:04,102.07,150.57,0,1,1,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
654,CanEjutla3,191-2,1,1,6,200,0,1/26/16 8:56,150.57,198.43,1,4,3,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
637,CanEjutla3,191-2,1,1,6,200,0,1/28/16 8:45,198.43,246.25,4,6,2,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
635,CanEjutla3,191-2,1,1,6,200,0,1/30/16 9:48,246.25,295.3,6,7,1,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
659,CanEjutla3,191-2,1,1,6,200,0,2/1/16 8:56,295.3,342.43,7,7,0,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
629,CanEjutla3,191-2,1,1,6,200,0,2/3/16 8:42,342.43,390.2,7,8,1,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
630,CanEjutla3,191-2,1,1,6,200,0,2/5/16 10:17,390.2,439.78,8,8,0,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
632,CanEjutla3,191-2,1,1,6,200,0,,439.78,Inf,8,10,2,,14UNK191-2,11/10/14,UNK,NA,Central Valleys,NA,NA,NA,NA,NA
1621,CanRanchoLlano3B,218-1,1,1,6,203,10,1/20/16 8:34,0,54.07,0,0,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1603,CanRanchoLlano3B,218-1,1,1,6,203,10,1/22/16 8:34,54.07,102.07,0,6,6,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1598,CanRanchoLlano3B,218-1,1,1,6,203,10,1/24/16 9:04,102.07,150.57,6,9,3,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1592,CanRanchoLlano3B,218-1,1,1,6,203,10,1/26/16 8:56,150.57,198.43,9,9,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1600,CanRanchoLlano3B,218-1,1,1,6,203,10,1/28/16 8:45,198.43,246.25,9,10,1,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1595,CanRanchoLlano3B,218-1,1,1,6,203,10,1/30/16 9:48,246.25,295.3,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1615,CanRanchoLlano3B,218-1,1,1,6,203,10,2/1/16 8:56,295.3,342.43,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1594,CanRanchoLlano3B,218-1,1,1,6,203,10,2/3/16 8:42,342.43,390.2,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1606,CanRanchoLlano3B,218-1,1,1,6,203,10,2/5/16 10:17,390.2,439.78,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
1613,CanRanchoLlano3B,218-1,1,1,6,203,10,,439.78,Inf,10,10,0,,14GDa218-1,11/10/14,GDa,29,E Coast,GDa_15,landrace,Guina Dahni,Plantation,Dry
809,CanLabor2,135-2,1,1,6,204,0,1/20/16 8:34,0,54.07,0,0,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
818,CanLabor2,135-2,1,1,6,204,0,1/22/16 8:34,54.07,102.07,0,4,4,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
813,CanLabor2,135-2,1,1,6,204,0,1/24/16 9:04,102.07,150.57,4,4,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
797,CanLabor2,135-2,1,1,6,204,0,1/26/16 8:56,150.57,198.43,4,4,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
792,CanLabor2,135-2,1,1,6,204,0,1/28/16 8:45,198.43,246.25,4,4,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
812,CanLabor2,135-2,1,1,6,204,0,1/30/16 9:48,246.25,295.3,4,4,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
800,CanLabor2,135-2,1,1,6,204,0,2/1/16 8:56,295.3,342.43,4,4,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
799,CanLabor2,135-2,1,1,6,204,0,2/3/16 8:42,342.43,390.2,4,4,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
808,CanLabor2,135-2,1,1,6,204,0,2/5/16 10:17,390.2,439.78,4,4,0,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
804,CanLabor2,135-2,1,1,6,204,0,,439.78,Inf,4,10,6,,14CAg135-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
1847,CanSaa2,125-2,1,1,6,206,20,1/20/16 8:34,0,54.07,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1834,CanSaa2,125-2,1,1,6,206,20,1/22/16 8:34,54.07,102.07,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1829,CanSaa2,125-2,1,1,6,206,20,1/24/16 9:04,102.07,150.57,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1832,CanSaa2,125-2,1,1,6,206,20,1/26/16 8:56,150.57,198.43,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1841,CanSaa2,125-2,1,1,6,206,20,1/28/16 8:45,198.43,246.25,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1819,CanSaa2,125-2,1,1,6,206,20,1/30/16 9:48,246.25,295.3,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1814,CanSaa2,125-2,1,1,6,206,20,2/1/16 8:56,295.3,342.43,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1813,CanSaa2,125-2,1,1,6,206,20,2/3/16 8:42,342.43,390.2,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1818,CanSaa2,125-2,1,1,6,206,20,2/5/16 10:17,390.2,439.78,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1821,CanSaa2,125-2,1,1,6,206,20,,439.78,Inf,0,10,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
2267,CanStaCruz14,173-2,1,1,6,207,20,1/20/16 8:34,0,54.07,0,0,0,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2246,CanStaCruz14,173-2,1,1,6,207,20,1/22/16 8:34,54.07,102.07,0,0,0,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2229,CanStaCruz14,173-2,1,1,6,207,20,1/24/16 9:04,102.07,150.57,0,0,0,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2259,CanStaCruz14,173-2,1,1,6,207,20,1/26/16 8:56,150.57,198.43,0,0,0,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2245,CanStaCruz14,173-2,1,1,6,207,20,1/28/16 8:45,198.43,246.25,0,1,1,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2247,CanStaCruz14,173-2,1,1,6,207,20,1/30/16 9:48,246.25,295.3,1,4,3,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2252,CanStaCruz14,173-2,1,1,6,207,20,2/1/16 8:56,295.3,342.43,4,5,1,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2275,CanStaCruz14,173-2,1,1,6,207,20,2/3/16 8:42,342.43,390.2,5,6,1,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2248,CanStaCruz14,173-2,1,1,6,207,20,2/5/16 10:17,390.2,439.78,6,6,0,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2274,CanStaCruz14,173-2,1,1,6,207,20,,439.78,Inf,6,10,4,,14CAg173-2,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
965,CanLag4,98-1,1,1,6,208,20,1/20/16 8:34,0,54.07,0,0,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
958,CanLag4,98-1,1,1,6,208,20,1/22/16 8:34,54.07,102.07,0,0,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
967,CanLag4,98-1,1,1,6,208,20,1/24/16 9:04,102.07,150.57,0,9,9,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
942,CanLag4,98-1,1,1,6,208,20,1/26/16 8:56,150.57,198.43,9,9,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
973,CanLag4,98-1,1,1,6,208,20,1/28/16 8:45,198.43,246.25,9,9,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
963,CanLag4,98-1,1,1,6,208,20,1/30/16 9:48,246.25,295.3,9,9,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
950,CanLag4,98-1,1,1,6,208,20,2/1/16 8:56,295.3,342.43,9,9,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
952,CanLag4,98-1,1,1,6,208,20,2/3/16 8:42,342.43,390.2,9,9,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
947,CanLag4,98-1,1,1,6,208,20,2/5/16 10:17,390.2,439.78,9,9,0,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
941,CanLag4,98-1,1,1,6,208,20,,439.78,Inf,9,10,1,,14CRo98-1,11/10/14,CRo,17,W Coast,CRo_8,landrace,Costeno Rojo,Milpa,Dry
2380,CanStaCruz20,001-1,1,1,6,209,15,1/20/16 8:34,0,54.07,0,0,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2368,CanStaCruz20,001-1,1,1,6,209,15,1/22/16 8:34,54.07,102.07,0,0,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2395,CanStaCruz20,001-1,1,1,6,209,15,1/24/16 9:04,102.07,150.57,0,1,1,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2378,CanStaCruz20,001-1,1,1,6,209,15,1/26/16 8:56,150.57,198.43,1,3,2,5 non-viable seeds,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2375,CanStaCruz20,001-1,1,1,6,209,15,1/28/16 8:45,198.43,246.25,3,3,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2387,CanStaCruz20,001-1,1,1,6,209,15,1/30/16 9:48,246.25,295.3,3,4,1,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2389,CanStaCruz20,001-1,1,1,6,209,15,2/1/16 8:56,295.3,342.43,4,4,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2362,CanStaCruz20,001-1,1,1,6,209,15,2/3/16 8:42,342.43,390.2,4,4,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2400,CanStaCruz20,001-1,1,1,6,209,15,2/5/16 10:17,390.2,439.78,4,4,0,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2397,CanStaCruz20,001-1,1,1,6,209,15,,439.78,Inf,4,10,6,,15CAg1-1,1/17/15,CAg,41,Central Valleys,CAg_37,landrace,Chile de Agua,Plantation,Fresh
2786,CfrReyes4,104-2,1,1,6,210,20,1/20/16 8:34,0,54.07,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2765,CfrReyes4,104-2,1,1,6,210,20,1/22/16 8:34,54.07,102.07,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2769,CfrReyes4,104-2,1,1,6,210,20,1/24/16 9:04,102.07,150.57,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2788,CfrReyes4,104-2,1,1,6,210,20,1/26/16 8:56,150.57,198.43,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2781,CfrReyes4,104-2,1,1,6,210,20,1/28/16 8:45,198.43,246.25,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2779,CfrReyes4,104-2,1,1,6,210,20,1/30/16 9:48,246.25,295.3,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2774,CfrReyes4,104-2,1,1,6,210,20,2/1/16 8:56,295.3,342.43,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2758,CfrReyes4,104-2,1,1,6,210,20,2/3/16 8:42,342.43,390.2,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2764,CfrReyes4,104-2,1,1,6,210,20,2/5/16 10:17,390.2,439.78,0,0,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2759,CfrReyes4,104-2,1,1,6,210,20,,439.78,Inf,0,10,0,,14Fru104-2,11/10/14,Fru,19,E Coast,Tus_10,landrace,Tusta,Milpa,Fresh-Dry
2086,CanSPablo5,182-1,1,1,6,211,15,1/20/16 8:34,0,54.07,0,0,0,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2113,CanSPablo5,182-1,1,1,6,211,15,1/22/16 8:34,54.07,102.07,0,1,1,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2091,CanSPablo5,182-1,1,1,6,211,15,1/24/16 9:04,102.07,150.57,1,5,4,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2092,CanSPablo5,182-1,1,1,6,211,15,1/26/16 8:56,150.57,198.43,5,7,2,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2104,CanSPablo5,182-1,1,1,6,211,15,1/28/16 8:45,198.43,246.25,7,7,0,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2097,CanSPablo5,182-1,1,1,6,211,15,1/30/16 9:48,246.25,295.3,7,7,0,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2095,CanSPablo5,182-1,1,1,6,211,15,2/1/16 8:56,295.3,342.43,7,8,1,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2107,CanSPablo5,182-1,1,1,6,211,15,2/3/16 8:42,342.43,390.2,8,8,0,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2096,CanSPablo5,182-1,1,1,6,211,15,2/5/16 10:17,390.2,439.78,8,8,0,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2100,CanSPablo5,182-1,1,1,6,211,15,,439.78,Inf,8,10,2,,14Tav182-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
755,CanLabor2,135-1,1,1,6,212,0,1/20/16 8:38,0,54.13,0,1,1,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
763,CanLabor2,135-1,1,1,6,212,0,1/22/16 8:34,54.13,102.07,1,5,4,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
762,CanLabor2,135-1,1,1,6,212,0,1/24/16 9:04,102.07,150.57,5,6,1,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
744,CanLabor2,135-1,1,1,6,212,0,1/26/16 8:56,150.57,198.43,6,6,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
773,CanLabor2,135-1,1,1,6,212,0,1/28/16 8:45,198.43,246.25,6,6,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
770,CanLabor2,135-1,1,1,6,212,0,1/30/16 9:48,246.25,295.3,6,6,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
757,CanLabor2,135-1,1,1,6,212,0,2/1/16 8:56,295.3,342.43,6,6,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
745,CanLabor2,135-1,1,1,6,212,0,2/3/16 8:42,342.43,390.2,6,6,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
765,CanLabor2,135-1,1,1,6,212,0,2/5/16 10:17,390.2,439.78,6,6,0,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
781,CanLabor2,135-1,1,1,6,212,0,,439.78,Inf,6,10,4,,14CAg135-1,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
462,CanCoat7,132-1,1,1,6,213,15,1/20/16 8:38,0,54.13,0,0,0,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
443,CanCoat7,132-1,1,1,6,213,15,1/22/16 8:34,54.13,102.07,0,0,0,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
453,CanCoat7,132-1,1,1,6,213,15,1/24/16 9:04,102.07,150.57,0,0,0,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
465,CanCoat7,132-1,1,1,6,213,15,1/26/16 8:56,150.57,198.43,0,2,2,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
442,CanCoat7,132-1,1,1,6,213,15,1/28/16 8:45,198.43,246.25,2,3,1,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
458,CanCoat7,132-1,1,1,6,213,15,1/30/16 9:48,246.25,295.3,3,3,0,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
444,CanCoat7,132-1,1,1,6,213,15,2/1/16 8:56,295.3,342.43,3,3,0,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
448,CanCoat7,132-1,1,1,6,213,15,2/3/16 8:42,342.43,390.2,3,3,0,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
449,CanCoat7,132-1,1,1,6,213,15,2/5/16 10:17,390.2,439.78,3,3,0,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
459,CanCoat7,132-1,1,1,6,213,15,,439.78,Inf,3,10,7,,14CAg132-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
2891,NA,Johnny's,1,1,6,214,20,1/20/16 8:38,0,54.13,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2892,NA,Johnny's,1,1,6,214,20,1/22/16 8:34,54.13,102.07,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2893,NA,Johnny's,1,1,6,214,20,1/24/16 9:04,102.07,150.57,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2894,NA,Johnny's,1,1,6,214,20,1/26/16 8:56,150.57,198.43,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2837,NA,Johnny's,1,1,6,214,20,1/28/16 8:45,198.43,246.25,0,1,1,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2895,NA,Johnny's,1,1,6,214,20,1/30/16 9:48,246.25,295.3,1,1,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2838,NA,Johnny's,1,1,6,214,20,2/1/16 8:56,295.3,342.43,1,2,1,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2896,NA,Johnny's,1,1,6,214,20,2/3/16 8:42,342.43,390.2,2,2,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2897,NA,Johnny's,1,1,6,214,20,2/5/16 10:17,390.2,439.78,2,2,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2924,NA,Johnny's,1,1,6,214,20,,439.78,Inf,2,10,8,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
73,CanAbasolo2,216-1,1,1,6,216,0,1/20/16 8:38,0,54.13,0,0,0,,14CAg216-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
76,CanAbasolo2,216-1,1,1,6,216,0,1/22/16 8:34,54.13,102.07,0,2,2,,14CAg216-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
93,CanAbasolo2,216-1,1,1,6,216,0,1/24/16 9:04,102.07,150.57,2,3,1,,14CAg216-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
91,CanAbasolo2,216-1,1,1,6,216,0,1/26/16 8:56,150.57,198.43,3,3,0,,14CAg216-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
83,CanAbasolo2,216-1,1,1,6,216,0,1/28/16 8:45,198.43,246.25,3,3,0,,14CAg216-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
